Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
151,0.0221645,0.0217307,0.0141663,0.0138347,0.0285808,0.00956874,0.0031437,0.00413461,0.0044897,0.00668712,0.0498756,0.0057793,0.0127592,0.0214339,0.0110805,0.0125717,0.0201812,0.0272203,0.0307338,0.0604748,0.00305026,0.00193249,0.00140194,0.020012,0.0178751,0.0166462,0.0121081,0.0121435,0.00810737,0.0196438,0.0126329,0.0115285,0.0174396,0.0131189,0.00581504,0.0132925,0.00855798,0.00926401,0.00745573,0.0100365,0.014561,0.0165005,0.0144583,0.0109366,0.0132389
152,0.0216218,0.0212956,0.0121463,0.0123714,0.029098,0.0104413,0.00260625,0.00367881,0.00553567,0.00568262,0.049981,0.00686014,0.0124257,0.0207357,0.0115463,0.0125319,0.01908,0.0259695,0.0289005,0.0596634,0.00401903,0.00266482,0.00157614,0.0205467,0.0182344,0.0187571,0.0140406,0.0130129,0.00924427,0.0204333,0.0137662,0.012805,0.0182022,0.0136836,0.00562013,0.013977,0.0104171,0.0108137,0.00804364,0.0106595,0.0162568,0.0180373,0.0143659,0.0121448,0.0144958
153,0.0214373,0.0206971,0.0109849,0.0108132,0.0295601,0.0108626,0.00205713,0.00342769,0.00647775,0.00524607,0.0501763,0.00774218,0.0119501,0.0202493,0.0117044,0.0124667,0.0182595,0.0251309,0.0275605,0.0591351,0.00497024,0.00358432,0.00162688,0.0208483,0.0177966,0.0194087,0.0146058,0.0130753,0.00954332,0.0201772,0.0144916,0.0130581,0.0177672,0.0148609,0.00464549,0.0140622,0.0122487,0.0120407,0.0084042,0.0111956,0.0174907,0.0193664,0.0128045,0.01228,0.0144025
154,0.0214392,0.02019,0.0107778,0.0100857,0.0298685,0.0106992,0.0018003,0.00300548,0.00706744,0.00562586,0.05029,0.00806901,0.0117943,0.0203183,0.0114889,0.0123007,0.0177805,0.0250131,0.026776,0.0588125,0.00547439,0.00412681,0.00197516,0.0208098,0.0172004,0.0187653,0.0136774,0.0120541,0.00874677,0.018846,0.0146601,0.0120349,0.0163951,0.0163206,0.00397853,0.0130077,0.0130642,0.0122441,0.00863864,0.0118326,0.0176697,0.0203757,0.0105413,0.0113472,0.0131016
155,0.0213493,0.019944,0.0111902,0.0103049,0.0300704,0.00988933,0.00170752,0.00236475,0.00721998,0.00655846,0.050247,0.00763748,0.0118778,0.0209255,0.0110873,0.0120268,0.017499,0.0255539,0.026529,0.0584425,0.00549466,0.00386216,0.00240003,0.0203684,0.0167989,0.0171517,0.0116992,0.0100766,0.00742355,0.0167597,0.0145989,0.00999271,0.0147426,0.0179501,0.00440116,0.0111539,0.0128026,0.0115021,0.00885522,0.0120723,0.0170673,0.0210677,0.00829381,0.00954029,0.0110101
156,0.021161,0.0200018,0.0118722,0.0109618,0.0302534,0.00864256,0.00152902,0.00222829,0.00697704,0.0074339,0.0500484,0.00642227,0.0118471,0.0217762,0.0107361,0.0116467,0.0172675,0.0264232,0.0267587,0.0578222,0.00513394,0.00276666,0.0025476,0.0195187,0.0164069,0.0149596,0.00940914,0.00776154,0.00639662,0.0144673,0.0147134,0.00763969,0.013223,0.0197826,0.00523797,0.00915474,0.0119493,0.010333,0.00900084,0.011629,0.0162634,0.0216844,0.00646186,0.00734502,0.00867501
157,0.0211588,0.0203014,0.0126873,0.0116306,0.0304112,0.00749505,0.00177689,0.00329324,0.00641632,0.00808647,0.0497064,0.00459331,0.0112697,0.0225828,0.0105603,0.0111245,0.0170844,0.0273713,0.0272825,0.0569304,0.0045407,0.0014565,0.00249023,0.0184093,0.0156826,0.0125502,0.00745912,0.00592678,0.00602646,0.0124744,0.0153549,0.0056536,0.0119689,0.0219233,0.00620698,0.00732497,0.0110166,0.00937462,0.00898198,0.0106456,0.0155346,0.0227383,0.00525452,0.00559476,0.0066389
158,0.021561,0.0207296,0.013611,0.0122707,0.0304273,0.00701834,0.00257784,0.00480437,0.00560945,0.00864944,0.0491949,0.00266775,0.00981277,0.0232721,0.0105888,0.01042,0.0170563,0.0283718,0.0278891,0.0558136,0.00397398,0.000974,0.00227754,0.0173442,0.0145684,0.0101121,0.00616322,0.00506803,0.00596913,0.0110323,0.0167241,0.00433018,0.0113218,0.0244308,0.00731994,0.00549894,0.0102535,0.00911008,0.00885148,0.0094207,0.0147954,0.0245998,0.00471068,0.00509424,0.00532321
159,0.0223183,0.0211919,0.0145511,0.0129744,0.0301547,0.00728785,0.0033362,0.006081,0.00466633,0.00911965,0.0484234,0.00222697,0.00774175,0.0239592,0.0107913,0.00951294,0.0173406,0.0294832,0.0284454,0.0543915,0.00395743,0.00118104,0.00189338,0.0165867,0.0133524,0.00798655,0.0055227,0.00500444,0.00581022,0.010131,0.0187672,0.00358617,0.0118389,0.0272511,0.00848298,0.00334146,0.00967542,0.00950402,0.00880301,0.00836305,0.0139448,0.0271228,0.00457043,0.00551314,0.00489352
160,0.0232263,0.0216247,0.0153716,0.013625,0.0295279,0.00792141,0.0038707,0.00692734,0.00370727,0.00938212,0.0472552,0.00380747,0.00590842,0.0246993,0.0109893,0.00841566,0.0179018,0.0305746,0.0287925,0.0524641,0.00483394,0.00146297,0.00174665,0.0161926,0.0123946,0.0071595,0.00540433,0.00526308,0.00553674,0.00961363,0.0212428,0.00324242,0.013489,0.0302021,0.00958409,0.000917139,0.00934792,0.0101648,0.0089447,0.00788888,0.0132829,0.0298524,0.00450054,0.00576183,0.00497999
161,0.0241249,0.0220039,0.0159539,0.0139734,0.0285025,0.00856395,0.00429607,0.00738194,0.00283879,0.00938953,0.0454999,0.00571262,0.00500123,0.0254112,0.0109751,0.00709452,0.0184025,0.031377,0.0288233,0.0497294,0.00629966,0.00213854,0.00242378,0.016052,0.0118366,0.00859645,0.00566551,0.00556218,0.00526245,0.00927783,0.0238602,0.0032001,0.0152963,0.0330655,0.010497,0.00158127,0.00946122,0.010716,0.00924831,0.00797247,0.0134962,0.0324375,0.00436202,0.00525779,0.00498373
162,0.0249523,0.0223177,0.0162652,0.0138829,0.0270844,0.00907416,0.00473265,0.00755386,0.0021429,0.00923874,0.0430615,0.00755841,0.00491383,0.0258482,0.0106258,0.00555338,0.0184961,0.0316686,0.0285093,0.046015,0.00787541,0.00309115,0.00350746,0.0160504,0.0115865,0.011824,0.00610784,0.00579356,0.00505315,0.00896409,0.0264874,0.00331326,0.0161989,0.0357794,0.0111133,0.00406527,0.010041,0.0110116,0.00973902,0.00825694,0.0149858,0.0349515,0.00419868,0.00409648,0.00465502
163,0.0256928,0.0225623,0.0163359,0.0134371,0.0253078,0.00942948,0.00517873,0.0075657,0.00169946,0.00908478,0.0399593,0.00936556,0.00514705,0.0257253,0.00999878,0.00388361,0.0182617,0.0314732,0.027921,0.0413464,0.00911876,0.00393594,0.0045087,0.0161235,0.0115055,0.0157258,0.00653577,0.00596704,0.0050806,0.00860664,0.0290832,0.00332958,0.0159309,0.0384418,0.0114245,0.00680181,0.0108209,0.0111369,0.0105052,0.00855606,0.0172901,0.0376611,0.00426238,0.00313017,0.00426443
164,0.0263389,0.0227297,0.0162145,0.0128677,0.0232154,0.00961472,0.00550983,0.00750376,0.00154994,0.00899747,0.0363373,0.011149,0.00540239,0.024859,0.00921812,0.00228287,0.0182272,0.0310401,0.0272182,0.0358901,0.00971081,0.00436547,0.00522087,0.0162595,0.0115316,0.0191953,0.00687619,0.00615746,0.00522617,0.00824648,0.0315467,0.00310769,0.0152178,0.041108,0.0115569,0.00974334,0.0116274,0.0113955,0.011449,0.00888564,0.0194823,0.0405529,0.00491495,0.003571,0.00436494
165,0.0268711,0.0227964,0.0159928,0.0124391,0.0208664,0.0096174,0.00564149,0.00743006,0.00163191,0.00897126,0.0324551,0.0129016,0.00567067,0.0232269,0.00826849,0.00109881,0.0188302,0.0304822,0.0264819,0.0298607,0.00962229,0.00428001,0.00562011,0.0164795,0.011577,0.0213189,0.00713279,0.00643529,0.00531301,0.00793927,0.0335774,0.00284918,0.0149799,0.0434922,0.0116919,0.012086,0.0123176,0.0120442,0.0122626,0.00928872,0.0208677,0.0431312,0.0061795,0.00484527,0.00505258
166,0.0273115,0.0227729,0.0157956,0.0123628,0.0183953,0.00943823,0.00561541,0.00739114,0.00185356,0.00899707,0.0287037,0.014622,0.00600829,0.0209236,0.00700437,0.00116244,0.0197821,0.0294567,0.0255039,0.0234355,0.00910366,0.00383395,0.00582438,0.0168076,0.0114979,0.0217344,0.00731559,0.00681882,0.00547553,0.00767994,0.0347686,0.00277828,0.015296,0.0451127,0.0119277,0.0126682,0.012555,0.0130543,0.0126473,0.00964393,0.0211517,0.0448272,0.00769064,0.00594491,0.00590749
167,0.0277209,0.0227234,0.0157694,0.012793,0.015961,0.00912188,0.00550737,0.00741393,0.0021898,0.00906358,0.0256226,0.0163476,0.0063972,0.0181429,0.00570567,0.00207642,0.02015,0.02742,0.0238281,0.0166161,0.0085637,0.00344809,0.00604846,0.01724,0.0111376,0.0207434,0.00735786,0.00723828,0.00579832,0.0073584,0.0348249,0.00284637,0.0157681,0.0455366,0.0121329,0.0108961,0.0123066,0.0142125,0.0125805,0.00954135,0.0202435,0.0454519,0.00903527,0.00660236,0.00659619
168,0.0281521,0.0227342,0.0160066,0.0137898,0.013634,0.00875965,0.00535302,0.0075021,0.00264657,0.00915213,0.0240886,0.0181086,0.00678184,0.0151133,0.00585832,0.00338141,0.01924,0.0243083,0.0209715,0.0094496,0.00836149,0.00356235,0.00648204,0.0177196,0.0103972,0.0190507,0.00715608,0.00759528,0.0061859,0.006851,0.033708,0.00301662,0.0161476,0.044338,0.0120321,0.00728206,0.0121415,0.0152759,0.0122017,0.00863496,0.018021,0.0448972,0.00995654,0.00692481,0.00704474
169,0.0285948,0.0228473,0.0164734,0.0152979,0.0113709,0.00844865,0.00515944,0.00762852,0.00321537,0.00920934,0.0251252,0.0198832,0.00711295,0.0120701,0.0081075,0.00525455,0.0172844,0.0208442,0.016689,0.00513561,0.00864819,0.0042457,0.00719248,0.0181332,0.0092538,0.0172205,0.00668253,0.00783986,0.006495,0.00609918,0.0315027,0.00330526,0.01613,0.0410612,0.0114616,0.00383517,0.0122601,0.0158972,0.0116441,0.00835756,0.0144796,0.0426067,0.0103669,0.00707469,0.00728093
170,0.0289843,0.0230436,0.016985,0.0170932,0.00932614,0.00823872,0.00495965,0.00774449,0.00384133,0.00917437,0.0289075,0.0215535,0.00737769,0.00926195,0.010655,0.00764125,0.0152222,0.0179222,0.0112519,0.0114376,0.00927926,0.0052563,0.00810936,0.0183408,0.00780749,0.0153774,0.00606873,0.00802152,0.00662783,0.00516747,0.0282383,0.00370061,0.0154144,0.035501,0.0105363,0.00536249,0.0119645,0.0157213,0.0116631,0.0124503,0.0103189,0.0379623,0.010313,0.00708843,0.00732495
171,0.0292587,0.0232811,0.0173043,0.0188414,0.00866369,0.00813187,0.00481072,0.00779413,0.00442119,0.00901785,0.0343023,0.0229315,0.0076201,0.00701792,0.0120525,0.0101185,0.0139842,0.0157426,0.00579874,0.0198971,0.00990872,0.00633154,0.00905613,0.0182395,0.00627351,0.0134175,0.00557216,0.00820572,0.00657422,0.00419623,0.0238918,0.00419198,0.0141002,0.0278475,0.00949468,0.00991473,0.0109771,0.0146434,0.0136719,0.0202885,0.00817711,0.0308257,0.00990539,0.00688214,0.00716861
172,0.0293901,0.0235133,0.0173013,0.0202638,0.0111112,0.00811257,0.00475358,0.00774706,0.0048674,0.00879158,0.0397375,0.0238432,0.00792729,0.00567196,0.0118824,0.0121856,0.0141492,0.0137178,0.00380274,0.0272161,0.0102011,0.00722675,0.00983262,0.0178435,0.00493929,0.0115669,0.00542549,0.00836707,0.00639512,0.00332151,0.018626,0.00473577,0.0129916,0.0185838,0.00852141,0.0151785,0.0104037,0.0129616,0.0173992,0.0288949,0.0108443,0.0217729,0.00928993,0.0064216,0.00683693
173,0.0294319,0.0237287,0.0169772,0.0212431,0.0158816,0.00810063,0.00470329,0.00757397,0.00515616,0.00856845,0.0441018,0.0241778,0.00834635,0.00529252,0.0106485,0.0136772,0.0154551,0.0112037,0.00642321,0.0326223,0.0099618,0.0077504,0.0102429,0.0172562,0.00404539,0.0107364,0.00569005,0.00838639,0.00614399,0.00261479,0.0130717,0.00520028,0.0132954,0.00861167,0.0077222,0.0209448,0.0117711,0.0112862,0.0211532,0.0363588,0.0160041,0.0133008,0.00861902,0.00580531,0.00640628
174,0.0294712,0.0239361,0.0164213,0.0218285,0.0208548,0.00800363,0.00451369,0.00727824,0.00534262,0.00837511,0.0470426,0.0239215,0.00883698,0.0053882,0.00931268,0.0148048,0.0166306,0.00842394,0.00865366,0.0361953,0.00922227,0.00783728,0.010161,0.0165919,0.00359614,0.011944,0.00624861,0.00819141,0.00589442,0.00207422,0.00840932,0.00547571,0.0155269,0.00485131,0.00713615,0.0268776,0.0148608,0.0101486,0.0238657,0.0419869,0.0219495,0.013385,0.00805013,0.00521411,0.00598698
175,0.0295711,0.0241455,0.0157287,0.0221216,0.024252,0.00781501,0.00411907,0.00692505,0.00548285,0.00819258,0.0487812,0.0231306,0.00929585,0.00535264,0.00870461,0.0158155,0.0165947,0.00710454,0.00956704,0.0382846,0.0081962,0.00757452,0.00958635,0.0159215,0.00341487,0.0150219,0.00694223,0.00780442,0.00574478,0.0016469,0.00658189,0.00555393,0.0191283,0.0138291,0.00674292,0.0324773,0.0185475,0.00972205,0.0254558,0.0460472,0.0283883,0.0220976,0.00768054,0.00480321,0.00567047
176,0.0297316,0.0243487,0.0149523,0.0221552,0.0249519,0.00762074,0.00357877,0.00661543,0.0055518,0.00798715,0.0495605,0.0218729,0.00962769,0.00511813,0.00896027,0.0166012,0.0152332,0.00838852,0.00928504,0.0390216,0.0071261,0.00712717,0.00864073,0.015295,0.00339163,0.0189452,0.00760928,0.00726973,0.00572573,0.00132291,0.0081455,0.00551192,0.0232705,0.0227217,0.00652799,0.0373189,0.0221475,0.0098576,0.0263944,0.0491271,0.0349556,0.0317441,0.00749696,0.00462958,0.00548801
177,0.0298845,0.0245189,0.0141166,0.0218783,0.022859,0.0074804,0.0030208,0.00644225,0.00548475,0.0077575,0.049233,0.0202291,0.00976879,0.00491955,0.00964774,0.0166521,0.0130872,0.00995071,0.00812332,0.0383638,0.00618316,0.00663944,0.00752804,0.0147628,0.0035687,0.0228593,0.0080994,0.00662384,0.00567261,0.00133001,0.0108217,0.00544959,0.0273229,0.0302507,0.00651869,0.0410829,0.025341,0.0103439,0.0271349,0.0515005,0.0409653,0.0402022,0.00743425,0.0046573,0.00542751
178,0.0299554,0.0246475,0.0132495,0.0212681,0.0188744,0.0073509,0.00256654,0.00645824,0.00529259,0.00758127,0.0471723,0.018349,0.00966909,0.00437623,0.010453,0.0154279,0.0107693,0.00942006,0.00661907,0.0364348,0.00550098,0.00622761,0.00648931,0.0143593,0.00399304,0.0262901,0.00830709,0.00591753,0.00528125,0.00181867,0.0134497,0.00545242,0.0309271,0.0363321,0.00666771,0.0435285,0.0279287,0.0110926,0.0277535,0.0529876,0.0457672,0.0473074,0.00742354,0.00478537,0.00544368
179,0.0299513,0.024734,0.0123184,0.0204563,0.0144487,0.00717493,0.00222855,0.0066176,0.00504681,0.00753063,0.0428626,0.0163436,0.00931707,0.00324611,0.0115501,0.0130152,0.00866564,0.00591455,0.00561234,0.0334643,0.00515179,0.00594468,0.00563973,0.0141591,0.00453429,0.0290486,0.00816373,0.00519935,0.00449292,0.00248243,0.0157865,0.00555572,0.0339674,0.0411597,0.00680072,0.0446048,0.02974,0.0120546,0.0280908,0.0532719,0.049106,0.0533488,0.00738924,0.00487823,0.00543517
180,0.0299767,0.0247981,0.0112418,0.019763,0.0116371,0.00700876,0.00198504,0.00681983,0.0048186,0.00762047,0.0371211,0.0142109,0.00881803,0.00436489,0.0131977,0.0108174,0.00678302,0.00191215,0.00592723,0.0294359,0.00510955,0.00579712,0.00493042,0.0142751,0.00495049,0.0311236,0.00766895,0.00446467,0.00367186,0.00303557,0.0177802,0.00576429,0.0365423,0.0449863,0.00684185,0.0446135,0.0306965,0.0132068,0.0280631,0.052255,0.0511482,0.0585697,0.00721876,0.00478156,0.00524931
181,0.0301969,0.0249167,0.00989661,0.0195346,0.0121636,0.00705053,0.00191052,0.00690715,0.00463704,0.00772032,0.0323884,0.0118303,0.00822008,0.00854288,0.0151711,0.0114576,0.00502027,0.0065445,0.0076803,0.0247193,0.00525313,0.00569541,0.0041407,0.014812,0.0050143,0.0325721,0.00700651,0.00357577,0.0031822,0.00347126,0.0194252,0.00606408,0.0388056,0.0480091,0.00698693,0.0440575,0.030879,0.0145066,0.0278269,0.0501913,0.0522171,0.0630436,0.00665666,0.00425398,0.00465658
182,0.0306785,0.0252199,0.00822648,0.0198544,0.0136786,0.0075141,0.00230838,0.00667707,0.00455049,0.00760354,0.0301104,0.00933945,0.00725318,0.0128516,0.0168504,0.0144273,0.00352801,0.0100051,0.0103088,0.0203581,0.00567819,0.00546453,0.00305112,0.0157761,0.00453494,0.0335383,0.00656769,0.00238349,0.00292096,0.00431164,0.0207832,0.00647278,0.0408563,0.0503611,0.00764167,0.0433125,0.030511,0.0158826,0.0275606,0.0475576,0.0525094,0.0668006,0.00538645,0.00296809,0.00344872
183,0.0312641,0.0257993,0.00637166,0.0204382,0.0136903,0.00846642,0.00348234,0.00597017,0.0047906,0.00707405,0.0290972,0.0078016,0.00586632,0.0156187,0.0177013,0.0165798,0.00253573,0.010792,0.0129909,0.0168686,0.00693405,0.00501609,0.00197056,0.0169812,0.00345319,0.0342611,0.00676414,0.00148385,0.00248866,0.00629167,0.0219518,0.00711009,0.0426781,0.0521413,0.00904507,0.0424681,0.0298496,0.01721,0.0272008,0.0447865,0.052062,0.0698866,0.00364536,0.000743578,0.00197466
184,0.0316687,0.0265892,0.0047024,0.0208662,0.0128233,0.00979656,0.00521691,0.00484505,0.0056434,0.00610967,0.0279276,0.00848563,0.0050453,0.0164219,0.017702,0.0165415,0.00294518,0.010592,0.0151035,0.0141707,0.00931173,0.00469385,0.00284724,0.0180184,0.00272222,0.0349808,0.00769887,0.00272349,0.00164126,0.00922869,0.0229657,0.00812158,0.0441688,0.0534108,0.0106629,0.0414436,0.0290675,0.0183329,0.0264955,0.0420313,0.050881,0.0722875,0.00375218,0.00239715,0.0028814
185,0.0317014,0.0273233,0.00356552,0.0208694,0.0130393,0.0113296,0.00693504,0.00375493,0.00695405,0.00495712,0.0263104,0.0103203,0.00508083,0.0159927,0.0176888,0.0150507,0.00461645,0.0109888,0.0165869,0.0125238,0.0121187,0.00525938,0.00535337,0.0184891,0.00376154,0.0358627,0.00913661,0.00461524,0.00112524,0.0121787,0.0238007,0.00939848,0.0452771,0.0542521,0.0114327,0.0400961,0.0281889,0.0191517,0.0253171,0.0391775,0.0490212,0.0739311,0.00616719,0.00551187,0.00542297
186,0.0313695,0.0277498,0.00293371,0.0204952,0.0149796,0.0128899,0.00816515,0.00374065,0.0083529,0.00421077,0.0245202,0.0118538,0.00541836,0.0153956,0.0187208,0.0137865,0.00649846,0.0119939,0.0177411,0.0119265,0.0143067,0.00683059,0.008093,0.0182566,0.00510225,0.0369334,0.0107644,0.00612402,0.00262235,0.0142422,0.024421,0.0105234,0.0460434,0.0548063,0.0111951,0.0383004,0.027169,0.0196551,0.0238247,0.0361798,0.0466471,0.074767,0.00815517,0.00787031,0.00745367
187,0.0308155,0.0278044,0.00253653,0.0199575,0.0175252,0.0143146,0.00880475,0.00504618,0.00968481,0.00437099,0.0229845,0.0128845,0.00656898,0.0152285,0.0206617,0.0137377,0.00804653,0.0130486,0.0187774,0.0119151,0.0153252,0.00863582,0.0104492,0.0175014,0.00601258,0.0380703,0.012333,0.00706915,0.0046003,0.015049,0.0248187,0.0110117,0.0465216,0.055211,0.0110238,0.0361651,0.0260482,0.0199211,0.0222706,0.0333554,0.0440752,0.0748924,0.00874067,0.00908652,0.00825275
188,0.0302083,0.0276179,0.00247397,0.019451,0.0193629,0.0153609,0.00903272,0.00651936,0.0108529,0.00476307,0.0221472,0.0137713,0.00785491,0.0153212,0.022389,0.0142981,0.00874328,0.0137467,0.0195542,0.0121927,0.0152815,0.00984007,0.0120606,0.0165874,0.0068785,0.0390663,0.0136345,0.00757647,0.00624681,0.0148427,0.0250382,0.0107238,0.0467183,0.0555464,0.0113129,0.0340973,0.024884,0.0199898,0.0207679,0.0311491,0.0416113,0.0745969,0.00817672,0.00950144,0.00786444
189,0.0297123,0.0274132,0.00297823,0.0190338,0.0200312,0.015666,0.00904924,0.00727595,0.0115259,0.00444682,0.0221761,0.0146736,0.00845746,0.0150756,0.0230575,0.014358,0.00869876,0.0140147,0.0197731,0.0126104,0.0146472,0.00998725,0.0127815,0.015852,0.0076557,0.0397759,0.0143948,0.00780335,0.00716857,0.0141821,0.0251958,0.0100489,0.0466813,0.0558517,0.0115131,0.032663,0.0237082,0.019852,0.019392,0.0297412,0.0394644,0.074256,0.00726816,0.00958637,0.00686842
190,0.0294502,0.0273648,0.00384322,0.018629,0.0198112,0.0149664,0.00886013,0.00701171,0.0114197,0.00348571,0.0229206,0.0154245,0.00876627,0.0141027,0.0225091,0.0134742,0.00858317,0.0139043,0.0193407,0.013041,0.0140891,0.00929484,0.0125949,0.0154527,0.00789527,0.040194,0.0143174,0.00772725,0.00716836,0.0134963,0.0254144,0.00961249,0.0465927,0.0561899,0.0114702,0.0321338,0.0225526,0.0194889,0.0183179,0.0289423,0.0377627,0.0740858,0.00670363,0.00926946,0.00580158
191,0.0294464,0.027458,0.004777,0.0181458,0.0191492,0.0134625,0.00840265,0.00605733,0.0107276,0.00353043,0.0240618,0.0157602,0.00925834,0.0124986,0.0211053,0.0118976,0.00867354,0.0135067,0.0184904,0.0134989,0.014325,0.00870423,0.011603,0.0154188,0.00765128,0.0405018,0.0133648,0.00725319,0.00626643,0.012958,0.0257907,0.00980996,0.0467605,0.0566494,0.0112422,0.0321928,0.0214887,0.0190022,0.0177293,0.0284718,0.0365545,0.0740458,0.00674321,0.00837656,0.00492448
192,0.0296468,0.0275687,0.00569782,0.0175539,0.0182051,0.0117099,0.00778065,0.00516966,0.0099874,0.00530459,0.0253668,0.0155004,0.00998777,0.0105777,0.0193651,0.010095,0.00883189,0.0128828,0.0174566,0.014245,0.0152146,0.00895428,0.0100886,0.0156621,0.00733126,0.0409129,0.0118635,0.00638253,0.0047354,0.0125197,0.0263284,0.0105182,0.0473368,0.0572353,0.0107889,0.0322687,0.0206035,0.0185805,0.0175845,0.0282528,0.0357929,0.0739194,0.00711977,0.00712296,0.00435252
193,0.0299581,0.0275791,0.00672037,0.0169161,0.0169304,0.0101881,0.00725632,0.00488397,0.00958362,0.00723089,0.0267835,0.0146179,0.0108986,0.00860556,0.0176531,0.00848253,0.00886158,0.0119315,0.0162514,0.0155759,0.0155484,0.00952686,0.00847312,0.0160621,0.00717761,0.0414954,0.0103689,0.00533422,0.00319192,0.01207,0.0269391,0.0113656,0.048082,0.0578165,0.0101221,0.0321228,0.0199507,0.018382,0.0175875,0.0284135,0.0353814,0.0734891,0.00730822,0.00592081,0.00407609
194,0.0303151,0.0274416,0.00800908,0.0164411,0.0154104,0.00906649,0.0069838,0.00500802,0.00951536,0.00852218,0.0283372,0.0132546,0.0119112,0.00670752,0.0160774,0.00736662,0.00853887,0.0105043,0.014785,0.017447,0.014401,0.00954682,0.00708237,0.0165245,0.00719125,0.0421337,0.00932826,0.00446477,0.00255903,0.0115614,0.0275071,0.0120931,0.0485072,0.0582083,0.0093278,0.031957,0.0194845,0.0184084,0.0175063,0.0290008,0.0352212,0.0726277,0.00696802,0.00501096,0.00389487
195,0.0306957,0.0271708,0.00959117,0.0164549,0.013996,0.00832834,0.00692438,0.00517562,0.0096141,0.0091452,0.0299456,0.0116735,0.0129244,0.00493237,0.0146097,0.00680903,0.00787635,0.00875304,0.0131785,0.0194991,0.0119189,0.00875112,0.00592897,0.0169704,0.00730993,0.0426472,0.00882057,0.00400456,0.00288761,0.0110207,0.0279402,0.0125961,0.0483041,0.0582511,0.00854112,0.0319971,0.0190481,0.0184447,0.0174613,0.0297777,0.0351982,0.0712565,0.00612487,0.00442711,0.00362313
196,0.0310923,0.0268137,0.0112857,0.0171533,0.0130896,0.0078964,0.00695377,0.00528998,0.00975639,0.00936215,0.0313844,0.0101468,0.0137736,0.00338507,0.0132419,0.00652643,0.00720444,0.00724047,0.0118838,0.0214015,0.00900036,0.00737205,0.00480933,0.0173244,0.00747329,0.0428833,0.00867798,0.00388415,0.00326213,0.0104903,0.0281318,0.0127676,0.0475498,0.0577435,0.00792918,0.032071,0.0184592,0.0181864,0.0176853,0.0303921,0.0351221,0.0692472,0.00505787,0.00416717,0.00321262
197,0.0314813,0.0264085,0.0128112,0.0183223,0.0128084,0.00765154,0.00695822,0.00536961,0.00988273,0.0094618,0.0325314,0.00883601,0.0143431,0.00242443,0.0120539,0.00620846,0.00691154,0.00656883,0.0113573,0.0230497,0.00666819,0.00589917,0.00370432,0.0175472,0.0076454,0.042643,0.00873946,0.00390424,0.00337095,0.00999601,0.0278825,0.0125163,0.0464307,0.0563258,0.00759257,0.0317085,0.017623,0.0175039,0.0179521,0.0306938,0.0347103,0.0663894,0.00407776,0.00423855,0.00270469
198,0.0318366,0.0259703,0.0139456,0.0193986,0.0128388,0.00748969,0.00688705,0.00537666,0.00996477,0.00962247,0.0336151,0.00777796,0.0147599,0.0026782,0.0112064,0.00604015,0.00717931,0.00672312,0.0115466,0.0245259,0.00561122,0.00501316,0.00319741,0.0176709,0.00783509,0.041588,0.00889881,0.00393608,0.00329484,0.00954452,0.0269252,0.0119424,0.0448726,0.0535557,0.00741399,0.0305951,0.0165474,0.0165233,0.0175859,0.0307673,0.0336896,0.0624516,0.00335959,0.00455622,0.00216593
199,0.0321481,0.0255094,0.0146298,0.0199121,0.0126891,0.00736207,0.00675387,0.00526805,0.0099983,0.009837,0.0349099,0.00692721,0.0152452,0.00368215,0.0109425,0.00661479,0.00792964,0.00716312,0.0119687,0.0257946,0.00573126,0.00510058,0.00381873,0.0177637,0.00802981,0.0393214,0.00905931,0.00392741,0.00317477,0.00912851,0.0250263,0.0113106,0.0425068,0.0491329,0.00712354,0.0287914,0.0152429,0.0153956,0.0162938,0.0306259,0.031948,0.0571736,0.00290938,0.00492764,0.00166918
200,0.0324142,0.0250478,0.0149558,0.0198552,0.0120545,0.00721709,0.0065892,0.005101,0.00998112,0.00995405,0.0360574,0.00621185,0.0158204,0.00453496,0.0115863,0.00791107,0.00898588,0.00749684,0.0122316,0.0264385,0.00638326,0.00572559,0.00487553,0.0178697,0.00817228,0.0355995,0.00910743,0.00385345,0.00310262,0.00873169,0.0220333,0.0107679,0.0389526,0.042984,0.00655809,0.0265407,0.0136285,0.0140605,0.0147245,0.0299595,0.0295792,0.0501813,0.00264268,0.0051773,0.00128585
201,0.0326501,0.0246266,0.0150674,0.0195995,0.0110219,0.00702978,0.00643651,0.00501399,0.00992207,0.00986328,0.0362257,0.005615,0.0163267,0.00497058,0.0132529,0.00916327,0.0101823,0.00764037,0.0121477,0.0259671,0.00713773,0.00630952,0.00577187,0.0179995,0.008226,0.0305681,0.0089946,0.00371936,0.00307161,0.00836902,0.0179865,0.0101883,0.0342071,0.035183,0.00579928,0.0238957,0.0114935,0.0123878,0.0137212,0.028178,0.0266462,0.0411443,0.00253505,0.00522785,0.00111851
