Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
151,0.0250948,0.0228273,0.0174761,0.0182385,0.0131066,0.00569312,0.00557027,0.0100008,0.00842001,0.00771889,0.0356654,0.0235858,0.00807017,0.00324319,0.00943344,0.00845939,0.0197486,0.0103236,0.00538779,0.0281893,0.00785567,0.00711572,0.00788369,0.0142513,0.00964206,0.0138157,0.0082472,0.00861251,0.00491954,0.00313211,0.00517557,0.00752419,0.0226988,0.0346069,0.009149,0.039738,0.0280563,0.0101588,0.0221622,0.0439149,0.039216,0.0492382,0.00926399,0.00675306,0.00784749
152,0.0246517,0.0227702,0.0172634,0.0187792,0.0137297,0.00547474,0.00557954,0.0109655,0.0084997,0.00803834,0.0392617,0.0230147,0.00855269,0.00169586,0.00905698,0.00881245,0.0194848,0.00966305,0.00712014,0.0316604,0.00773375,0.00705468,0.00731654,0.0138976,0.00877086,0.0161378,0.00839634,0.00862578,0.00487852,0.00393627,0.00706867,0.00865391,0.0262661,0.0436249,0.00923845,0.0447819,0.0321913,0.0110945,0.0240236,0.0463247,0.0469944,0.0607854,0.0106612,0.00839737,0.00919513
153,0.0242721,0.022755,0.0165322,0.0190386,0.0114616,0.00554166,0.00563179,0.0117929,0.00867161,0.00816128,0.0397134,0.0216867,0.00814506,0.00180057,0.0106088,0.00732046,0.0179896,0.00964194,0.00747747,0.0308379,0.00727759,0.00692009,0.00673078,0.0138171,0.00850636,0.0192865,0.00798379,0.00848112,0.00493041,0.00461449,0.00860301,0.00968078,0.0300489,0.0510378,0.00947262,0.0481544,0.0352255,0.0121713,0.0259777,0.0476015,0.0535416,0.0709021,0.0117104,0.00956413,0.0102443
154,0.0238958,0.0227875,0.0153136,0.0191094,0.00836181,0.00596895,0.00576056,0.0123509,0.00889556,0.00805767,0.0366098,0.0193786,0.00760945,0.0038666,0.0140364,0.00487881,0.0155222,0.00776333,0.00721136,0.0264917,0.00646761,0.00654902,0.00602914,0.013757,0.00903806,0.0229546,0.00710355,0.00814354,0.00514001,0.00464972,0.00995983,0.01048,0.0337509,0.0568006,0.00982377,0.049867,0.0372702,0.0133449,0.0268279,0.0474698,0.0579236,0.0795545,0.0122238,0.0100217,0.0107449
155,0.0235839,0.0228991,0.0138502,0.0191427,0.0104498,0.00675517,0.00611732,0.0125554,0.00914942,0.00771379,0.0297878,0.0160275,0.00718575,0.00772879,0.0187448,0.00672814,0.012396,0.00602251,0.00811405,0.0205268,0.00555052,0.00577931,0.00508635,0.0135557,0.0100536,0.0264822,0.00603877,0.00758278,0.00557497,0.0038023,0.0112231,0.0111285,0.0370169,0.0609139,0.0101626,0.0500302,0.0383975,0.0146483,0.0263502,0.0459709,0.0595931,0.0864836,0.0120356,0.00982308,0.0106748
156,0.0235571,0.0231835,0.0124539,0.019047,0.0159903,0.00774938,0.00677755,0.0123168,0.00950182,0.00717442,0.0209157,0.0119045,0.00662367,0.0126175,0.0231698,0.0112814,0.00918306,0.00811877,0.0104764,0.0147829,0.00521941,0.00456119,0.00386778,0.0133101,0.0107765,0.0290665,0.00518238,0.00671885,0.0061443,0.00208748,0.0122311,0.0117101,0.0394244,0.0633201,0.0106212,0.0487764,0.0385225,0.0160361,0.025325,0.043356,0.058703,0.0912591,0.0108676,0.00903201,0.0100552
157,0.0240619,0.0237733,0.0112619,0.0186908,0.0213478,0.00863811,0.0075499,0.0113945,0.0100441,0.00639703,0.0157455,0.00794551,0.00581949,0.0164863,0.0252204,0.0147201,0.00671023,0.0102735,0.0126893,0.0110729,0.00661116,0.00303588,0.00289506,0.0132713,0.0104861,0.0302536,0.00485544,0.00542706,0.00634397,0.00151379,0.0127516,0.0121266,0.0406717,0.0639601,0.0119332,0.0463959,0.0375206,0.0172522,0.0246113,0.039989,0.0559932,0.0935995,0.00849226,0.00755725,0.00878992
158,0.0251045,0.024685,0.0101633,0.018315,0.0249409,0.00919713,0.0081655,0.00945903,0.0107383,0.00513123,0.0166214,0.00604555,0.00503461,0.0176456,0.0241016,0.0157379,0.00603214,0.0103223,0.0137335,0.0103141,0.00977407,0.00220393,0.00397407,0.0135635,0.00906614,0.0302882,0.00535061,0.00384607,0.00546596,0.00443243,0.0128107,0.0121991,0.0408171,0.0629835,0.0141888,0.0434549,0.0354941,0.0179557,0.0243596,0.0363724,0.0523702,0.0936151,0.00542238,0.00542573,0.00687736
159,0.0262666,0.025651,0.00900215,0.0185338,0.0263332,0.00968357,0.00860011,0.00656049,0.0114173,0.00325894,0.01701,0.00709245,0.00466793,0.0164816,0.0212825,0.0142781,0.00740707,0.00899704,0.0139284,0.0100781,0.0134122,0.00368179,0.00676908,0.0139518,0.00721502,0.0299,0.00715027,0.00305812,0.00315751,0.00750888,0.0127346,0.0119414,0.0402463,0.0608579,0.0156958,0.0406299,0.0328877,0.0179379,0.023961,0.0329634,0.0484225,0.0917269,0.00416827,0.00342532,0.00489776
160,0.0269432,0.0262639,0.00787781,0.0197445,0.0268796,0.0106191,0.00891245,0.00376072,0.0119659,0.00158849,0.0150455,0.00924913,0.00584703,0.0150883,0.0192642,0.0120534,0.00900848,0.00829275,0.0146535,0.00953419,0.0161565,0.00591991,0.00965533,0.0140475,0.00645633,0.0297536,0.0101737,0.0040335,0.000581207,0.00986807,0.0128942,0.0114971,0.0394003,0.0582375,0.0151037,0.0383647,0.030317,0.0172784,0.0226967,0.0296736,0.0442048,0.0884528,0.00591479,0.00304789,0.00388286
161,0.0269263,0.0263432,0.0071987,0.0211159,0.028433,0.0118209,0.0089592,0.00335805,0.0123797,0.00212039,0.0130344,0.0113537,0.00813021,0.0146529,0.019718,0.0115363,0.00971084,0.0102789,0.0165354,0.0100398,0.0173626,0.00785767,0.0117695,0.0138833,0.00732044,0.0301097,0.013449,0.00549928,0.00388185,0.0113044,0.0134412,0.0108736,0.0385483,0.0557025,0.0133087,0.0366128,0.0281855,0.0162763,0.0204352,0.0261597,0.0397002,0.0843265,0.00759783,0.00346735,0.00371182
162,0.0265874,0.026118,0.00722104,0.0210095,0.0312671,0.0123175,0.00856156,0.00416694,0.0124766,0.00290094,0.0127641,0.0128054,0.00901288,0.0149343,0.0223349,0.0132212,0.0100951,0.0130981,0.0184271,0.0108708,0.0172641,0.00929736,0.0128237,0.0139347,0.00792698,0.0307783,0.0157201,0.00666238,0.0064706,0.0120055,0.014261,0.0101555,0.0377711,0.0535704,0.0121957,0.0349095,0.0264277,0.0151947,0.0177674,0.0230569,0.0354646,0.0799283,0.00862886,0.00362094,0.00361327
163,0.0264269,0.0259747,0.00793788,0.0189514,0.0339577,0.0114068,0.00765979,0.0038025,0.0119319,0.00326322,0.013817,0.0132668,0.00771218,0.0153372,0.0250852,0.015187,0.0100384,0.0140761,0.0189272,0.0103894,0.0165563,0.0105465,0.0129277,0.0145953,0.00730005,0.0313672,0.016084,0.0072945,0.00743079,0.0121533,0.0151435,0.00978218,0.0371391,0.0519203,0.0123186,0.0327982,0.0247054,0.0140922,0.0156007,0.0216779,0.03231,0.0758666,0.00958045,0.00389489,0.00361542
164,0.0266416,0.026102,0.00934039,0.0162034,0.0351722,0.00933193,0.0062947,0.00286007,0.0107816,0.00424971,0.0152006,0.0129422,0.0060957,0.0147903,0.0262349,0.0156142,0.00854937,0.0126971,0.0174907,0.00844057,0.0158992,0.0119811,0.0122958,0.015775,0.00672388,0.0316754,0.0144868,0.00723046,0.0068123,0.0118816,0.0160048,0.0102155,0.036822,0.0507548,0.0130454,0.030338,0.0228739,0.0129679,0.01443,0.0218484,0.0304462,0.0726137,0.0106009,0.00408476,0.00359306
165,0.0270505,0.0263501,0.0111918,0.0142504,0.0350443,0.0071492,0.00485376,0.00394767,0.00953661,0.0057687,0.0166288,0.0123326,0.00597118,0.0127656,0.0257315,0.0142984,0.00636791,0.0100009,0.0145936,0.0069253,0.0154072,0.0134122,0.0110937,0.0170264,0.00709038,0.0318364,0.0117822,0.00640438,0.00538436,0.011353,0.0169314,0.0114066,0.0369307,0.0500488,0.0128588,0.0281496,0.0211628,0.0120297,0.0139438,0.0221051,0.0294331,0.0703029,0.0112629,0.00377857,0.00334365
166,0.0273611,0.0263599,0.0130267,0.0134987,0.0348617,0.00588084,0.0041233,0.00625693,0.00871235,0.00702448,0.0182044,0.0117882,0.00720166,0.00998098,0.0248585,0.0123428,0.0057042,0.00714144,0.0113618,0.00910019,0.0144908,0.0141358,0.00949788,0.0179214,0.00698876,0.0320718,0.00923402,0.00499419,0.00413501,0.0106392,0.0179595,0.0128243,0.0372947,0.0496419,0.0108491,0.0268496,0.0198944,0.0115948,0.0136835,0.0217646,0.02878,0.0686571,0.0110339,0.00333144,0.00317205
167,0.0274912,0.0258317,0.0145097,0.0134447,0.0354248,0.00545003,0.00434349,0.0080483,0.00839062,0.00782144,0.0196855,0.0113867,0.00915501,0.00779323,0.024672,0.0108418,0.00679459,0.00475139,0.00902918,0.0139068,0.012654,0.0135849,0.00769459,0.0183324,0.00597137,0.0323866,0.00768213,0.00350877,0.00360224,0.00974107,0.0188923,0.0138114,0.0375294,0.0491741,0.00837779,0.0265161,0.0191418,0.0116707,0.0136576,0.0212199,0.0282449,0.0670895,0.00964299,0.00309648,0.00324096
168,0.0275543,0.0247287,0.0155135,0.0135408,0.0359761,0.00506629,0.00488767,0.00889907,0.00830782,0.00843198,0.0205565,0.0111183,0.010565,0.00713387,0.0248061,0.00999326,0.00865389,0.00385624,0.00861565,0.0189749,0.0101664,0.011752,0.00572089,0.0184942,0.00493223,0.0325154,0.00703526,0.00262003,0.00367612,0.00871733,0.0194228,0.0139056,0.0373436,0.0482611,0.00714653,0.0267073,0.0186777,0.0118697,0.0139823,0.0211123,0.02773,0.0649609,0.00723857,0.00275529,0.00320096
169,0.0277051,0.0233025,0.0159897,0.0139259,0.0349863,0.00437909,0.00533118,0.00896636,0.00818491,0.00910845,0.0213821,0.0110198,0.0109742,0.00746378,0.0242187,0.0095193,0.0111615,0.00568743,0.00987355,0.0232457,0.00782103,0.00921561,0.00346786,0.0188262,0.00418287,0.0321487,0.00680067,0.00252263,0.003962,0.00768696,0.019392,0.013055,0.0367273,0.0467455,0.00652098,0.0268689,0.018142,0.0118272,0.0145825,0.0216457,0.0271855,0.0619128,0.00430588,0.00211858,0.00280734
170,0.0280949,0.0219687,0.0159395,0.0150344,0.0314117,0.00353669,0.00559144,0.00861379,0.00790506,0.00978375,0.0239912,0.0111646,0.0108826,0.00767409,0.0225634,0.00947188,0.0139658,0.00849197,0.0110982,0.0259287,0.00637346,0.00694957,0.00102361,0.0196219,0.00360223,0.0311758,0.00668956,0.00271313,0.00411766,0.00676213,0.018855,0.0116457,0.0358372,0.0446951,0.00586349,0.0266085,0.0172592,0.0115079,0.0154067,0.0224741,0.0266894,0.0580139,0.00160598,0.00172023,0.00215357
171,0.0288586,0.0211118,0.0155244,0.0166817,0.0254122,0.00287441,0.0057057,0.00818695,0.00751881,0.0101613,0.028255,0.0115922,0.0107745,0.00714618,0.020478,0.0101595,0.0163179,0.0104155,0.011057,0.0259445,0.00611574,0.00588979,0.00181886,0.0209164,0.00357647,0.029704,0.00660548,0.00287617,0.00409918,0.00603097,0.0179361,0.0102507,0.034776,0.0421862,0.00568336,0.0256963,0.0160117,0.0111305,0.0163006,0.0230415,0.0264797,0.0535729,0.0018941,0.00234023,0.00162206
172,0.0300433,0.0209193,0.0150764,0.0180615,0.0186041,0.00265499,0.00571173,0.00788454,0.00710177,0.00995549,0.0314535,0.0122041,0.0108987,0.00561089,0.0189951,0.0113717,0.017673,0.0110499,0.00989165,0.0228145,0.00658651,0.00597939,0.00380762,0.0225724,0.00404308,0.0278402,0.00653642,0.00297224,0.0040896,0.00558353,0.01665,0.00923822,0.0334781,0.0390896,0.00596876,0.0240434,0.0145822,0.0108623,0.0168001,0.0228565,0.026729,0.0487453,0.0036826,0.00346781,0.00168923
173,0.0315295,0.0213045,0.0149761,0.0184335,0.0134953,0.00280976,0.00563361,0.0077375,0.00662817,0.00909174,0.0316852,0.012779,0.0113819,0.00415716,0.0189154,0.0123328,0.0181683,0.0114804,0.00838769,0.0181446,0.00699473,0.00628614,0.00489181,0.0243169,0.0044667,0.0255031,0.00652895,0.00301416,0.00421989,0.00548687,0.0148738,0.00866447,0.0317515,0.0350098,0.00601753,0.0216894,0.0129649,0.0105803,0.0166488,0.0215382,0.0271592,0.0433278,0.00491628,0.00456943,0.00221692
174,0.0330226,0.021931,0.0154644,0.0176561,0.0127039,0.00301887,0.00554244,0.00769716,0.00605945,0.00782349,0.0292419,0.0131678,0.0120647,0.00632354,0.0203016,0.0124588,0.0185159,0.0133889,0.00757108,0.0143008,0.00685438,0.00618788,0.00503649,0.0258171,0.00481338,0.0224692,0.00665661,0.00303893,0.00447905,0.0057656,0.0125104,0.00841121,0.0293374,0.0294307,0.00544484,0.0187892,0.0108452,0.00994645,0.0163937,0.0188967,0.0268877,0.0369619,0.00556162,0.00556231,0.00290217
175,0.0341683,0.0224275,0.0164908,0.0162426,0.0174929,0.00309843,0.00557741,0.00772559,0.00549678,0.00663382,0.025487,0.0133756,0.012551,0.010368,0.0223346,0.011656,0.0193629,0.0178302,0.00969754,0.0113472,0.00614179,0.00556085,0.00461603,0.0268489,0.00555726,0.0185846,0.00692544,0.00313083,0.00482727,0.00637945,0.00998408,0.00826518,0.0259946,0.0221559,0.0044687,0.0156769,0.00807324,0.00870597,0.016627,0.0150266,0.0248261,0.029635,0.00578001,0.00650056,0.00372046
176,0.0347364,0.0226086,0.017785,0.0149544,0.0256798,0.00315479,0.00589018,0.00782797,0.00513567,0.00592953,0.0215647,0.0134273,0.0125542,0.0137111,0.0240368,0.0102667,0.0211562,0.0242772,0.0144135,0.00941601,0.00525473,0.00463588,0.00414822,0.0274321,0.00680648,0.0140707,0.0072118,0.00337274,0.00526237,0.00719271,0.00916785,0.00807925,0.0217511,0.0141762,0.00367826,0.0128801,0.00503,0.00689942,0.0165098,0.0103983,0.0205979,0.0221185,0.00574226,0.0073312,0.00468465
177,0.034796,0.0225335,0.0190348,0.0142587,0.0343907,0.0034999,0.00652646,0.00799877,0.00507826,0.0058149,0.0188056,0.0132859,0.0119982,0.0157904,0.0248502,0.009445,0.0241478,0.0309118,0.0190883,0.0110742,0.00482855,0.00384415,0.0040319,0.0277815,0.00804401,0.00983212,0.00739219,0.0037208,0.00576905,0.00804383,0.0117322,0.00792229,0.0171796,0.0100957,0.00368932,0.0109011,0.00313219,0.00501495,0.0145184,0.00649619,0.0155145,0.0162123,0.00553073,0.00784109,0.00568431
178,0.0346324,0.0223701,0.0200829,0.0140936,0.042011,0.00438709,0.00743378,0.00829797,0.00535329,0.0062206,0.020801,0.0129541,0.0109516,0.0170289,0.0245479,0.0110707,0.0275742,0.036129,0.0224887,0.0183801,0.00525534,0.00364745,0.00448423,0.0281473,0.00881039,0.00712263,0.00747766,0.00403643,0.00632585,0.00881335,0.0156106,0.0079385,0.0133816,0.0146494,0.00475421,0.00998702,0.0047739,0.00389668,0.0102404,0.00711597,0.0130596,0.0145784,0.00522769,0.00785995,0.00655533
179,0.0345125,0.0222624,0.020956,0.0140239,0.0483466,0.00574708,0.00848488,0.0088356,0.00599718,0.0070405,0.0304646,0.0126502,0.00953424,0.0181384,0.0231444,0.0153816,0.0299637,0.0395627,0.0249778,0.0316186,0.00634911,0.00422901,0.00550613,0.0287148,0.00899712,0.00590021,0.00761169,0.0042218,0.00695186,0.00944646,0.0183469,0.00804216,0.0117045,0.0210949,0.00658982,0.0103324,0.00820288,0.0034538,0.00511145,0.0116748,0.0155205,0.0175028,0.00499624,0.00746965,0.00717138
180,0.0345509,0.0223026,0.0217515,0.0135479,0.05405,0.00716563,0.00950137,0.00955185,0.00692206,0.00818374,0.0454939,0.0127491,0.00793321,0.0196765,0.0209549,0.020968,0.0305799,0.0419242,0.027607,0.0489401,0.00779524,0.0054489,0.00688536,0.0295683,0.00889033,0.00518729,0.0078916,0.0042694,0.00773459,0.00990118,0.0188815,0.00792898,0.0128548,0.0253933,0.00858116,0.0126406,0.012465,0.00236479,0.00615966,0.0170758,0.0202781,0.0212276,0.00500901,0.00694724,0.00747991
181,0.0347359,0.0225344,0.022564,0.0123495,0.0601636,0.00812921,0.0102973,0.0101772,0.00782017,0.00954233,0.0629799,0.0134744,0.00651944,0.0219639,0.0186644,0.026881,0.0298802,0.044172,0.031171,0.0678421,0.00936399,0.00706789,0.00832962,0.0307034,0.00912703,0.00627821,0.00822584,0.00422618,0.00880635,0.0101339,0.0172396,0.00747899,0.0160184,0.026366,0.010227,0.0178838,0.0176535,0.00202369,0.01256,0.0223198,0.0253665,0.0219458,0.00530891,0.00653816,0.00749993
182,0.0350333,0.022982,0.023464,0.010409,0.0680926,0.00838149,0.0107362,0.0105477,0.00840345,0.011063,0.0818012,0.014747,0.00580359,0.0251909,0.0174593,0.0332657,0.0287176,0.0469026,0.0359738,0.0873182,0.0109659,0.00894942,0.00968692,0.0320633,0.0102159,0.0101572,0.00850614,0.00413112,0.0102735,0.0101045,0.013958,0.00683929,0.0204048,0.024065,0.0115455,0.0262404,0.0238941,0.00690598,0.0189593,0.0271894,0.0307656,0.0177023,0.00583518,0.00632781,0.00726711
