Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSH,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RLMAL,RMEL,RMMAL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
160,0.0290632,0.0246045,0.012474,0.020473,0.0177117,0.00557575,0.00314336,0.0105034,0.00614637,0.00796936,0.0447709,0.0187544,0.0111469,0.00327811,0.0066268,0.0129187,0.016794,0.00873044,0.00523868,0.0351913,0.00291337,0.00778122,0.00649274,0.0130762,0.0093443,0.0296389,0.00803792,0.00938484,0.00989937,0.00252126,0.0184462,0.00957188,0.0367163,0.0492858,0.0142236,0.0452811,0.0266759,0.0100416,0.0275663,0.0525473,0.0443195,0.0607793,0.00862629,0.0066401,0.00796108
161,0.0282904,0.0245481,0.0121886,0.020367,0.0162601,0.00517342,0.00353875,0.0108807,0.00695157,0.00873747,0.0452789,0.0182239,0.0114247,0.00249861,0.00666525,0.0118757,0.0163478,0.010227,0.00522085,0.0338788,0.00397994,0.00823939,0.00681508,0.0131308,0.00899049,0.0331988,0.00881133,0.0089116,0.00931866,0.00236446,0.0218933,0.00968529,0.0412431,0.0571633,0.013817,0.0474482,0.0290472,0.01143,0.028319,0.0540226,0.0500377,0.070684,0.00927081,0.00713665,0.00823145
162,0.0274329,0.0244731,0.0116843,0.0198924,0.0121687,0.00495859,0.00388966,0.0110581,0.00764624,0.00936966,0.0431128,0.0172385,0.0114388,0.00196715,0.00821568,0.00954529,0.0154474,0.00936239,0.00449175,0.0311586,0.00499169,0.00856949,0.00709998,0.0132224,0.00883298,0.0362574,0.00907109,0.00829289,0.00886051,0.00216179,0.0247283,0.00986171,0.0453224,0.063265,0.013598,0.0480691,0.0303851,0.0131162,0.0281803,0.053974,0.0542937,0.0786678,0.00980283,0.00755493,0.00836179
163,0.0265538,0.0243764,0.0110289,0.0193026,0.00768933,0.00493583,0.00407595,0.0110652,0.00802367,0.00976511,0.0373906,0.0157872,0.0113937,0.00361612,0.011931,0.00731191,0.0137139,0.00608126,0.00461039,0.0278685,0.00598238,0.00879366,0.00727784,0.013284,0.00899426,0.0388362,0.00895539,0.00766576,0.00856867,0.00203735,0.027014,0.0101347,0.0488394,0.0678888,0.0136057,0.0474174,0.0307754,0.0150461,0.0273026,0.0520743,0.0566712,0.0850861,0.0101946,0.00792115,0.00831454
164,0.025885,0.0243726,0.010213,0.019203,0.00756083,0.00506475,0.00403109,0.0109012,0.00799621,0.0098435,0.0290635,0.0138205,0.0113114,0.00743563,0.016554,0.00791542,0.011009,0.00629516,0.00668103,0.0240161,0.0069466,0.00893422,0.00726907,0.0132766,0.00934482,0.0408415,0.00874447,0.00702826,0.00833674,0.0022676,0.0286694,0.0104469,0.0515983,0.0712602,0.0135361,0.0457216,0.0303234,0.017096,0.0260879,0.0487593,0.0571514,0.0901296,0.010114,0.00804023,0.00796985
165,0.0256111,0.0246034,0.0092221,0.0200898,0.0118407,0.00525573,0.00368657,0.010481,0.00758506,0.00960822,0.0221503,0.0114847,0.0111996,0.0115396,0.0198358,0.0108895,0.00804029,0.00957543,0.00905991,0.0194722,0.0079593,0.00890234,0.00704725,0.013305,0.00941393,0.0421041,0.0086449,0.00634386,0.00809269,0.00329159,0.0296461,0.0106852,0.0535136,0.0735305,0.0130833,0.0432902,0.0291295,0.0190872,0.0249285,0.0448763,0.0561069,0.0938971,0.00915626,0.00764347,0.00726317
166,0.0257893,0.0251886,0.00798284,0.0216943,0.0153347,0.00538447,0.00299779,0.00957565,0.00699794,0.00901931,0.0200413,0.00942677,0.0111987,0.0143991,0.0205709,0.0136231,0.00587585,0.0104321,0.0107591,0.0149713,0.00942816,0.00856137,0.00671097,0.0135775,0.00872388,0.0425936,0.00876132,0.00561011,0.00768554,0.00515142,0.0300535,0.0106641,0.0546817,0.0748117,0.0122564,0.0406334,0.0273783,0.0207846,0.0240984,0.0411545,0.0541143,0.0964627,0.00719734,0.0065145,0.006205
167,0.0262257,0.0261009,0.00652728,0.0230108,0.0163057,0.00556953,0.00237714,0.00801465,0.0066481,0.00801871,0.0201644,0.00875621,0.011089,0.0151961,0.0193818,0.0143125,0.0054128,0.009115,0.0118847,0.0113888,0.0118344,0.00799395,0.00672356,0.0140818,0.00755197,0.042617,0.00908168,0.00505351,0.00692415,0.00748476,0.0301616,0.010387,0.055337,0.0752834,0.0113596,0.0382607,0.0253695,0.0220159,0.0234929,0.0379073,0.0516167,0.0979203,0.00520552,0.00488304,0.0051802
168,0.0265438,0.02705,0.00520164,0.0230497,0.015951,0.00633985,0.00292656,0.00607657,0.00701142,0.00678002,0.0195793,0.00971264,0.0100083,0.014397,0.0179795,0.012879,0.00649143,0.00810353,0.0132559,0.00952369,0.0148285,0.00775446,0.00775879,0.0144031,0.00620929,0.0427073,0.00955645,0.00488818,0.00578036,0.00963162,0.0302438,0.0101213,0.0557042,0.0751957,0.0106685,0.0363688,0.0234239,0.0227405,0.0226799,0.0350158,0.0487296,0.0983397,0.00525234,0.00368823,0.0048884
169,0.0265004,0.0275955,0.00453643,0.0216326,0.0165224,0.00790306,0.00427845,0.00476912,0.00826181,0.00589381,0.0184511,0.0113421,0.00829306,0.0133456,0.0179759,0.0112535,0.00759842,0.00919195,0.0153969,0.0102055,0.0173122,0.00838913,0.00974707,0.0141529,0.0043691,0.0433273,0.0102096,0.00488517,0.0045205,0.0109635,0.0304848,0.0099706,0.0559554,0.0748543,0.0102885,0.0347805,0.0217491,0.0230492,0.0213647,0.0322134,0.0454457,0.0978288,0.00646912,0.00354626,0.00513169
170,0.0261318,0.0275345,0.0047156,0.0195744,0.0186703,0.00963095,0.00548515,0.00508121,0.0100651,0.00600647,0.017729,0.0128589,0.00831644,0.0129299,0.019783,0.0112811,0.00867443,0.0115295,0.0175512,0.0120295,0.0184527,0.00965755,0.0119578,0.0133927,0.0032902,0.0445765,0.0110671,0.00477543,0.00364677,0.0113174,0.0309637,0.00967466,0.0561958,0.0745542,0.0105336,0.0332414,0.020431,0.0230688,0.019733,0.0296778,0.0421056,0.0966442,0.00684908,0.00362808,0.00497294
171,0.025567,0.0270128,0.00540566,0.0179048,0.0210749,0.0107007,0.00625118,0.00598204,0.0117434,0.00672742,0.0177519,0.0138804,0.00927891,0.0130254,0.0220625,0.0123783,0.00974344,0.0130474,0.0185321,0.0131341,0.0183049,0.0108961,0.0137741,0.0125809,0.00371049,0.04618,0.0118873,0.00468271,0.00338209,0.0110603,0.0317115,0.00909363,0.056475,0.0745014,0.0115498,0.0316448,0.0193347,0.0228668,0.0183085,0.0281383,0.039352,0.0952135,0.00632891,0.00366905,0.00419114
172,0.0249768,0.0263683,0.00634303,0.0169569,0.0224138,0.0106224,0.00650565,0.00615743,0.0126807,0.00713307,0.0182299,0.0143115,0.00947524,0.0128212,0.0231823,0.0128602,0.00970301,0.0127295,0.0178732,0.0128971,0.0175764,0.0117645,0.0148411,0.0121174,0.00339522,0.0477702,0.012182,0.00483207,0.00311378,0.0106879,0.0327458,0.00852663,0.056837,0.0747134,0.0128587,0.030074,0.0182351,0.0225232,0.0175442,0.0280995,0.0376358,0.0939186,0.00579446,0.00401246,0.00331117
173,0.024514,0.0258908,0.00743658,0.0164326,0.0224442,0.00939875,0.00618311,0.00547596,0.012657,0.00703326,0.0187276,0.0142557,0.00976553,0.0116723,0.022655,0.0118799,0.00861419,0.0110239,0.0160743,0.0114653,0.0170231,0.0123816,0.0149538,0.0120724,0.00255929,0.0492043,0.0116479,0.0051392,0.00217809,0.0104525,0.0340692,0.0084074,0.0573892,0.0750536,0.0133385,0.0287337,0.0171375,0.0222826,0.0174496,0.0291853,0.0369472,0.0928826,0.00590367,0.00424098,0.00272444
174,0.0242087,0.0256612,0.00857128,0.0159261,0.0217475,0.00750417,0.00543441,0.00484176,0.0119044,0.00691945,0.0191035,0.0138517,0.0103529,0.00973084,0.0211269,0.00976239,0.00774999,0.00903615,0.0140788,0.0095086,0.0169408,0.0128844,0.0141095,0.0123017,0.00231376,0.0506017,0.0105166,0.00532429,0.000686736,0.0103389,0.0356246,0.00887456,0.0582392,0.0754053,0.012133,0.0278699,0.0162497,0.0224726,0.0177619,0.0306445,0.0369595,0.092028,0.0064144,0.00381398,0.00225773
175,0.0240554,0.0255679,0.00963494,0.0152578,0.0210489,0.00561556,0.0047604,0.00518787,0.0108876,0.00710442,0.019656,0.0131443,0.0113555,0.00755207,0.0195519,0.00739317,0.00750874,0.00755554,0.012486,0.00869426,0.0168092,0.0130223,0.0125862,0.0126564,0.00244744,0.0521135,0.00943964,0.00529757,0.0019329,0.010194,0.0372694,0.0097646,0.0593132,0.0757785,0.0100196,0.027685,0.0156878,0.0232108,0.0183953,0.0320684,0.0372906,0.0912572,0.00662178,0.00282458,0.00185073
176,0.0240533,0.0254338,0.0106599,0.0146434,0.0207272,0.00419619,0.00462919,0.00608579,0.0100064,0.00745292,0.0207151,0.0121264,0.0126708,0.005538,0.0184477,0.00544369,0.00743282,0.00656379,0.0112348,0.0108246,0.01577,0.0124053,0.0107959,0.0130669,0.00229065,0.0537126,0.00890838,0.00526282,0.00399594,0.00989064,0.0388139,0.0107959,0.0602944,0.0761896,0.00825161,0.0281782,0.0153691,0.0242274,0.0194141,0.0334318,0.0376499,0.0904257,0.00608581,0.00173986,0.00171886
177,0.0241624,0.0251445,0.011791,0.0145297,0.0205828,0.00329098,0.00496604,0.0067798,0.00941013,0.00786337,0.0219846,0.0108693,0.0134909,0.00391636,0.0176834,0.00411882,0.00746167,0.00563978,0.0101008,0.0150221,0.013583,0.0109947,0.00901083,0.0135184,0.00186624,0.0551929,0.00882345,0.00541846,0.0056415,0.00943832,0.0400829,0.0116994,0.0608239,0.0764315,0.00695134,0.0290015,0.0151062,0.0250114,0.0207278,0.0347829,0.037829,0.0891862,0.00485329,0.000988611,0.00187909
178,0.0243391,0.0246886,0.0130696,0.0151655,0.0200452,0.00277134,0.00541078,0.00708437,0.00902391,0.00835792,0.0227604,0.00957342,0.0138053,0.00292924,0.0168112,0.00315745,0.00795407,0.00538082,0.0094707,0.0197636,0.0108143,0.00914599,0.00727205,0.0140233,0.00203701,0.0562933,0.00884679,0.00572003,0.00670438,0.0089396,0.0409363,0.0122864,0.0607473,0.0760269,0.00598118,0.0295425,0.0146783,0.0251938,0.0220694,0.0360556,0.037657,0.0870444,0.00332565,0.000942509,0.0021793
179,0.0245741,0.0241103,0.0143036,0.016348,0.0186008,0.00260391,0.00575951,0.00712442,0.00871139,0.00887798,0.0231582,0.00847173,0.0140707,0.00299243,0.0155935,0.00196675,0.00920618,0.00702112,0.00992724,0.0242832,0.00833794,0.00728476,0.00558947,0.0145986,0.00298114,0.0567548,0.00882559,0.00603596,0.00723544,0.00848497,0.0412293,0.0124315,0.06009,0.0744528,0.00529342,0.029252,0.0139234,0.0248173,0.0232422,0.0370839,0.0370246,0.0836413,0.00219113,0.0015122,0.00258164
180,0.0248774,0.0234592,0.0152158,0.0176755,0.0159499,0.00273793,0.00599486,0.00706168,0.00840695,0.00928791,0.0245248,0.00771866,0.0144941,0.00397535,0.0142352,0.000950439,0.0109855,0.00951515,0.0109949,0.027799,0.00686052,0.00583421,0.00427632,0.0152613,0.0043173,0.0562637,0.00876257,0.0063136,0.00737912,0.00811398,0.0407354,0.0120743,0.0587793,0.0713726,0.00487916,0.0279742,0.0128869,0.0241431,0.0242168,0.0376294,0.035955,0.0788552,0.00233954,0.00236032,0.00317848
181,0.025266,0.0227986,0.015702,0.0189479,0.0122324,0.00301047,0.00616447,0.00699269,0.00813402,0.00952977,0.0272866,0.00738484,0.0150757,0.00484621,0.0132197,0.00294121,0.012729,0.0113829,0.0118289,0.0291778,0.00654844,0.00529237,0.00399571,0.0160642,0.00575646,0.0544756,0.00867193,0.00655877,0.00729885,0.00785943,0.0391389,0.0112916,0.0565003,0.0666025,0.00474125,0.0259866,0.0117899,0.0232294,0.0248619,0.037324,0.0345902,0.0725391,0.00335107,0.00334302,0.00401139
182,0.0257605,0.0222371,0.0159318,0.0200669,0.00844873,0.00326572,0.00631062,0.00695857,0.007942,0.00969861,0.0297711,0.0074698,0.0158189,0.0046969,0.0131441,0.00540654,0.0141255,0.0122995,0.0120554,0.0278872,0.00691264,0.00566877,0.00472684,0.0170936,0.00688211,0.0511493,0.00852363,0.00677822,0.00716713,0.00778726,0.0361023,0.010328,0.0528629,0.0598275,0.00484506,0.0237252,0.010661,0.0217649,0.0246731,0.0357114,0.0330217,0.0642309,0.00445314,0.00432446,0.00495083
183,0.0263548,0.0218834,0.0161888,0.0206888,0.00655343,0.00345185,0.00649085,0.00697567,0.00785911,0.00986865,0.0303194,0.00786966,0.0167039,0.0038841,0.0143579,0.00729971,0.0152987,0.0128259,0.0114407,0.0249103,0.0073588,0.00629957,0.00565296,0.0184076,0.00738915,0.0462819,0.00829755,0.00696743,0.00712261,0.00798594,0.0314449,0.00948729,0.0477261,0.0506058,0.0053172,0.021403,0.00911905,0.0193817,0.0230318,0.0324691,0.0310014,0.053374,0.00547578,0.0051849,0.00581369
184,0.0269862,0.0217589,0.0166236,0.020403,0.00805423,0.00361786,0.00679729,0.00704478,0.00790459,0.00994305,0.0284115,0.00842773,0.0175655,0.00480575,0.0162312,0.00803659,0.016475,0.0140019,0.0101839,0.0214961,0.00762747,0.00667542,0.00635305,0.0199642,0.00731692,0.0400941,0.00801478,0.00712823,0.00719856,0.00849561,0.0253942,0.00895219,0.041337,0.0390053,0.00592529,0.0188419,0.00693079,0.016066,0.0200042,0.0276672,0.0278582,0.03995,0.00646202,0.00589528,0.00651588
185,0.0275484,0.0217727,0.0171824,0.0193209,0.0122066,0.0038643,0.00732264,0.00717226,0.00812656,0.0098963,0.0241697,0.00902834,0.0181702,0.00727851,0.0175284,0.00713937,0.017693,0.0170714,0.00973932,0.0176016,0.00779112,0.00671437,0.00688606,0.0216122,0.00701542,0.0329188,0.00770085,0.0072825,0.0073615,0.00923874,0.0188861,0.00871792,0.0341922,0.026521,0.00618534,0.0157308,0.00465897,0.0121382,0.0165826,0.0217888,0.0228824,0.0250105,0.00748251,0.00653722,0.00712619
186,0.0279506,0.0217697,0.0176889,0.0181432,0.0181686,0.00427752,0.00804442,0.00733285,0.00853377,0.010066,0.0182543,0.00963833,0.0182969,0.00932291,0.0176051,0.00449659,0.0191082,0.022265,0.0114686,0.0136081,0.00802042,0.00656941,0.00743117,0.0232022,0.0067876,0.0252305,0.0073734,0.0074276,0.00755757,0.0100595,0.0141026,0.00863604,0.0269398,0.0173357,0.00589051,0.0121949,0.00395795,0.00795794,0.0135365,0.0154716,0.0160499,0.0116723,0.00850322,0.00719522,0.00774349
187,0.0281604,0.0216642,0.0179972,0.017586,0.0252946,0.00490991,0.00892326,0.00753739,0.00914399,0.0108315,0.0131316,0.0102616,0.017913,0.0106182,0.0168717,0.0022178,0.0210664,0.0282569,0.0144639,0.0128169,0.0084493,0.00653932,0.00814768,0.0246523,0.00680424,0.0176763,0.00701422,0.00752799,0.00781937,0.010785,0.0138587,0.00852228,0.0204169,0.0179182,0.00523652,0.00907185,0.00568838,0.00379333,0.0105804,0.00953508,0.0090816,0.0114256,0.009422,0.00789374,0.00839736
188,0.0282068,0.0214774,0.0180927,0.0177751,0.0328826,0.00580522,0.00993804,0.00775617,0.00996756,0.0118044,0.0150381,0.010887,0.017157,0.0118062,0.0162502,0.00628347,0.0232733,0.0334123,0.0174519,0.0185641,0.0090792,0.00689238,0.00911024,0.0259462,0.00719985,0.0110126,0.00659776,0.00754354,0.00819301,0.0113184,0.0171282,0.00828007,0.0157628,0.0249221,0.0047219,0.00741013,0.00844151,0.00114071,0.0073548,0.0061362,0.00797342,0.020954,0.0101524,0.00858705,0.00902826
189,0.0281413,0.0212562,0.018043,0.018276,0.040306,0.00696532,0.0110435,0.00783771,0.0109691,0.0125849,0.0241741,0.0115053,0.0161994,0.0134901,0.0161947,0.0114772,0.024799,0.0369079,0.0201505,0.0289362,0.00986498,0.00770586,0.010295,0.0271012,0.0078862,0.00603692,0.00612282,0.00745704,0.0086301,0.0116535,0.020742,0.00793693,0.0140381,0.0320196,0.00476216,0.0075598,0.0117242,0.0040224,0.00539811,0.00828781,0.0131671,0.0292616,0.0107266,0.00921644,0.00955489
190,0.0279885,0.0210102,0.0179182,0.018555,0.0470888,0.00826316,0.0121395,0.00777814,0.0120562,0.0133995,0.0354625,0.0121291,0.0151313,0.015657,0.0163237,0.0161725,0.0250415,0.0388586,0.0228355,0.041147,0.0107855,0.00887972,0.011594,0.0281079,0.00837247,0.00461936,0.00561152,0.00729036,0.00902753,0.0118181,0.0233408,0.00758782,0.0151012,0.0374147,0.00513172,0.00943658,0.0153318,0.00653369,0.00805548,0.0124837,0.0183113,0.035244,0.011276,0.00975582,0.00992481
191,0.027713,0.0207105,0.0177792,0.0183194,0.0528145,0.00945029,0.0130873,0.00785252,0.0130937,0.0144006,0.0463233,0.0127659,0.013999,0.0178423,0.0159703,0.0200027,0.0240898,0.0397994,0.0256703,0.0529301,0.0117852,0.0102358,0.0128592,0.0289057,0.00822766,0.00744963,0.0051094,0.00710601,0.00933574,0.01184,0.0248131,0.00730362,0.0176982,0.0409344,0.00549299,0.012629,0.0185443,0.00806258,0.0132271,0.0160418,0.0221921,0.0391115,0.0119044,0.0102096,0.010121
192,0.027264,0.0203645,0.0176874,0.0175931,0.0569409,0.0102907,0.0137749,0.00826195,0.0139633,0.0154806,0.0553851,0.0133473,0.0129378,0.0196537,0.0146834,0.0228359,0.0224665,0.040164,0.0284785,0.0626307,0.0127497,0.0116043,0.01397,0.0293878,0.00768327,0.011229,0.00464773,0.00696757,0.00958301,0.0117252,0.0254993,0.00704819,0.0206146,0.0429792,0.00583937,0.0159522,0.0205394,0.00877197,0.0182631,0.0181531,0.024882,0.0411647,0.0125736,0.0105794,0.010156
193,0.0266282,0.0200124,0.0177464,0.0166473,0.0588504,0.0105899,0.0141493,0.00902768,0.014596,0.0164678,0.0620343,0.0137108,0.0121971,0.0210554,0.0122993,0.0245679,0.0207987,0.0400622,0.0309642,0.0696027,0.0135435,0.0128501,0.0148523,0.0294911,0.00740755,0.0140137,0.00424172,0.00693085,0.00980773,0.0114968,0.0256759,0.00675794,0.0227182,0.0440871,0.0061816,0.0180757,0.0211209,0.00904264,0.0214826,0.0186816,0.0261527,0.0418742,0.0131321,0.010874,0.0101048
194,0.0258428,0.0196909,0.0180912,0.0158807,0.0582018,0.0102227,0.0142211,0.00977742,0.0149873,0.0171551,0.0662602,0.0136771,0.0120132,0.0222999,0.0089666,0.0251506,0.0194871,0.0394043,0.0329639,0.0741346,0.0140526,0.0138728,0.0154546,0.0292217,0.00777721,0.0144555,0.00389317,0.00704097,0.010042,0.0112024,0.0252313,0.0065093,0.0230373,0.044319,0.00632124,0.018284,0.020775,0.00914902,0.0219841,0.0177801,0.025513,0.0420084,0.0134203,0.0111154,0.0100768
195,0.0249429,0.0194193,0.0188409,0.0155805,0.0554126,0.00922147,0.0140559,0.0101136,0.0151918,0.0174276,0.0684051,0.0131875,0.0124421,0.023692,0.00595348,0.0248182,0.0185408,0.0381468,0.0344855,0.0768418,0.0142181,0.0146227,0.0157443,0.028618,0.00873409,0.0117559,0.00366434,0.00733172,0.01037,0.0108994,0.0240526,0.00654222,0.0211135,0.0432141,0.00607356,0.0164622,0.020021,0.00903624,0.0201659,0.0158962,0.0227464,0.0420753,0.0133734,0.0113458,0.0101412
