Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
166,0.0127495,0.0370861,0.0321986,0.00560803,0.00400936,0.00485961,0.00292651,0.00438355,0.00856999,0.0120334,0.0281649,0.00957402,0.0222455,0.0282941,0.0155526,0.016507,0.0193473,0.021883,0.0151597,0.00264978,0.00756675,0.00440255,0.0263654,0.0087688,0.00568307,0.00535899,0.00328808,0.00394975,0.0107242,0.0027516,0.0155579,0.0162717,0.00278798,0.0024419,0.00190011,0.0111273,0.0110793,0.0156511,0.0101166,0.00916657,0.0054398
167,0.0125795,0.0364146,0.0318219,0.00492078,0.00165386,0.00471615,0.00320655,0.00487957,0.00857405,0.012046,0.0293483,0.00873253,0.0225904,0.0286414,0.0157826,0.0169823,0.0193935,0.022489,0.0166308,0.00282709,0.00759848,0.00497747,0.0258167,0.00970677,0.00489606,0.00565471,0.00382607,0.00437395,0.0108909,0.00294224,0.0158013,0.0159429,0.00220574,0.00297168,0.00222045,0.0114216,0.0123588,0.0154149,0.0108712,0.0101299,0.00647996
168,0.0125311,0.0358066,0.0315468,0.00445563,0.00141794,0.00451008,0.00349556,0.00525027,0.00840775,0.0121569,0.0299498,0.00814523,0.0221489,0.0271243,0.0151197,0.0174252,0.0196339,0.022552,0.0178698,0.00322662,0.00775709,0.00574257,0.0252244,0.0104751,0.00427025,0.00591527,0.00432748,0.00476317,0.0110376,0.00320357,0.0161053,0.0158064,0.00180113,0.00345322,0.00255933,0.0115343,0.0132615,0.0148755,0.0116516,0.0110692,0.00746173
169,0.0126254,0.0353145,0.0313885,0.0044642,0.00257689,0.00423512,0.00373681,0.00550786,0.00811998,0.0123861,0.0298926,0.00787665,0.0208545,0.0241828,0.0138814,0.0178595,0.0200927,0.0219985,0.0185626,0.00375557,0.00796269,0.00679233,0.0246392,0.011025,0.00399755,0.00609812,0.00476126,0.00505707,0.0111122,0.00346719,0.0164959,0.0158227,0.00187332,0.00409796,0.00304686,0.0111163,0.0138604,0.0141647,0.0123965,0.0119107,0.00834974
170,0.0128143,0.0349943,0.0313767,0.00483669,0.0030918,0.00392354,0.00388431,0.00567734,0.00777368,0.0126596,0.0292814,0.007959,0.0187685,0.0207051,0.0124386,0.0183628,0.0206534,0.0208529,0.0188022,0.00429118,0.00811417,0.00809362,0.0241217,0.0113719,0.00424108,0.00617795,0.00510664,0.0052281,0.0110725,0.00368197,0.0169712,0.0158576,0.00286686,0.00514652,0.00382094,0.0102199,0.0141967,0.0134819,0.0130096,0.0125611,0.00910009
171,0.0130032,0.0348922,0.0315468,0.00533555,0.00308699,0.00363086,0.003913,0.00578042,0.00739523,0.0128907,0.0283324,0.00835267,0.0160981,0.0175609,0.011075,0.0189569,0.0211305,0.0192506,0.0188536,0.00472309,0.00813012,0.00951306,0.0237231,0.0115686,0.00473212,0.00616698,0.0053645,0.00529408,0.010901,0.00382151,0.0175085,0.0158527,0.00448793,0.00653359,0.00481323,0.00920852,0.0142012,0.0129533,0.0134064,0.0129451,0.00967141
172,0.013103,0.0350169,0.031887,0.00577217,0.00333328,0.00341698,0.0038142,0.0058197,0.00699875,0.0130459,0.0272663,0.00893819,0.0132028,0.0152064,0.00993431,0.0195364,0.0214647,0.0174885,0.0188474,0.00498402,0.00797285,0.0109051,0.0234742,0.0116779,0.00497815,0.00610332,0.00554362,0.00528885,0.0106179,0.00387176,0.0180481,0.0158937,0.00634913,0.00792881,0.00583872,0.00838171,0.0139079,0.0126196,0.0135372,0.0130336,0.0100249
173,0.0130683,0.0353442,0.0322914,0.00606896,0.00431205,0.00331099,0.00359722,0.00578949,0.00663253,0.0131435,0.0262634,0.00956895,0.0105447,0.0136725,0.00901747,0.0199438,0.0219103,0.0160978,0.0187137,0.00508312,0.0076634,0.0122066,0.0233833,0.0117818,0.00469556,0.00602088,0.00565232,0.00523981,0.0102697,0.00383416,0.018491,0.016101,0.00821175,0.00906605,0.00678091,0.00769558,0.0136313,0.0124756,0.0134105,0.0128533,0.0101449
174,0.0129048,0.0358136,0.0325976,0.0062642,0.00564504,0.00329712,0.00328595,0.00569159,0.00637746,0.0132002,0.0254696,0.0101199,0.00849786,0.0127844,0.00822217,0.0201296,0.0229148,0.0156594,0.0183336,0.00508698,0.00726648,0.0134106,0.0234397,0.0119658,0.00396064,0.00591003,0.00567834,0.00515295,0.00990737,0.00371899,0.0187237,0.016464,0.00992682,0.00990051,0.00763416,0.00695732,0.0137226,0.0125057,0.0130738,0.0124613,0.0100305
175,0.0126479,0.0363404,0.0326955,0.00643393,0.00709106,0.00332907,0.00292385,0.00555344,0.00629194,0.0132084,0.0249691,0.0105171,0.00713718,0.0123493,0.00743943,0.0202826,0.024691,0.0162929,0.0177039,0.00507761,0.00686448,0.0144868,0.0236172,0.0122832,0.00312596,0.00572485,0.00559447,0.00501928,0.00956882,0.00355102,0.018679,0.0168077,0.011381,0.0105297,0.0084123,0.00615526,0.0141246,0.0126708,0.0125949,0.0119189,0.00969192
176,0.0123328,0.0368285,0.0325978,0.00659188,0.00872018,0.00336751,0.00256695,0.00541277,0.00635938,0.0131468,0.024765,0.0107407,0.00634652,0.0122484,0.00664828,0.0207595,0.026952,0.0174628,0.0169444,0.00510461,0.00651688,0.0153296,0.0238847,0.0126941,0.00260794,0.00543434,0.00536883,0.00481786,0.00927378,0.00337525,0.0183775,0.0169324,0.0124809,0.011026,0.00908118,0.00549867,0.0144785,0.0128231,0.012036,0.011271,0.00914426
177,0.0119857,0.037197,0.032396,0.00665617,0.0105294,0.00342195,0.00227301,0.00528194,0.00650322,0.0130004,0.0247871,0.0108055,0.0062158,0.0124212,0.00600229,0.0218254,0.0291485,0.0184827,0.0161823,0.00517126,0.00624639,0.0157876,0.0242134,0.0130486,0.00276447,0.00505668,0.00498079,0.00453087,0.009036,0.00321817,0.0179042,0.0167809,0.0131837,0.0113793,0.00960384,0.00522588,0.0146209,0.0127307,0.0114375,0.0105454,0.0084138
178,0.0116386,0.0374109,0.0321528,0.0065165,0.0123628,0.00355801,0.002088,0.00512338,0.00666959,0.0127614,0.0249275,0.0107334,0.0068134,0.012734,0.0058448,0.0234466,0.0308289,0.0189634,0.0154221,0.00524469,0.00605513,0.0157369,0.0245859,0.0131423,0.00372559,0.0046348,0.00443075,0.00416209,0.0088759,0.00303052,0.0173531,0.0164518,0.0135267,0.0115701,0.00999283,0.00532512,0.0146973,0.0123876,0.0108124,0.00975952,0.00754533
179,0.011364,0.0374922,0.0318694,0.0061273,0.0140731,0.00384104,0.00202721,0.00487752,0.00687037,0.0124346,0.0251096,0.010529,0.00760275,0.0129378,0.0064369,0.0253322,0.0317673,0.0188365,0.01452,0.00527503,0.00595309,0.0151477,0.0249902,0.0128202,0.00497111,0.00420708,0.00375403,0.00375987,0.00882999,0.00274003,0.0167803,0.0160565,0.0136095,0.0116697,0.0102778,0.00545372,0.0148341,0.0122505,0.0101648,0.00894293,0.00660909
180,0.0112573,0.0374889,0.0315295,0.0055349,0.01558,0.00425029,0.00207418,0.00453668,0.00714648,0.0120575,0.0253365,0.0101735,0.00782513,0.0128103,0.00752347,0.0271031,0.0319082,0.0181704,0.0133329,0.00520908,0.00595562,0.0140933,0.025418,0.0120522,0.00572667,0.00380545,0.0030081,0.00341215,0.00892906,0.00234785,0.0161758,0.0156063,0.0135799,0.0119318,0.0104825,0.0052699,0.0149051,0.0127203,0.00949056,0.00812704,0.00567233
181,0.0113904,0.0374515,0.0311763,0.00483918,0.0168599,0.00465471,0.00220368,0.0041819,0.00748278,0.0117411,0.0256857,0.00966593,0.00716343,0.0122894,0.00856293,0.0284102,0.0312874,0.0170294,0.0119465,0.00503159,0.00608437,0.012718,0.0258729,0.0109832,0.0055545,0.00347867,0.0022808,0.00323576,0.00916569,0.00192691,0.0156358,0.0150752,0.0136296,0.0128127,0.0106617,0.00479673,0.0147546,0.0133438,0.00880325,0.0073421,0.00478844
182,0.0117718,0.037394,0.0309396,0.00415423,0.0179034,0.00490592,0.00239806,0.00390715,0.00778245,0.0116315,0.0262575,0.00909723,0.00587143,0.0114292,0.00921698,0.0289912,0.02996,0.0154281,0.0107823,0.00475784,0.0063437,0.0111525,0.0263772,0.00990219,0.00478103,0.00328926,0.00168885,0.00331021,0.00949644,0.0015575,0.0156015,0.0145582,0.013932,0.0145975,0.0109413,0.00453547,0.0146764,0.0134041,0.00811547,0.0066053,0.0039665
183,0.0123268,0.0372992,0.0309765,0.00358959,0.0186978,0.00495166,0.00264551,0.00376128,0.00796287,0.0118021,0.027093,0.00870455,0.00447017,0.0103314,0.00953472,0.028746,0.0279623,0.0133461,0.0103903,0.00442371,0.0066958,0.00942423,0.0269806,0.00911371,0.00469986,0.00327431,0.00138296,0.0035994,0.00986647,0.00141233,0.0165409,0.0143054,0.0143851,0.0166669,0.0113767,0.00486721,0.0154197,0.0129441,0.00738833,0.00588884,0.00316055
184,0.0129185,0.0371692,0.0313961,0.00319246,0.019245,0.00488924,0.00290511,0.00373429,0.00804881,0.0121705,0.0281451,0.00884601,0.00330603,0.00922156,0.00985967,0.0277969,0.025305,0.0107433,0.0108993,0.0041679,0.00708002,0.00747956,0.0277727,0.00870334,0.00612773,0.00343075,0.00147598,0.00397004,0.0102352,0.00174252,0.0181496,0.0145604,0.0144842,0.0175818,0.0117037,0.00529533,0.0171582,0.0124953,0.00651097,0.00509844,0.00236592
185,0.013375,0.0370746,0.0321907,0.00294098,0.0195607,0.0049329,0.00310977,0.00376764,0.00816853,0.0125168,0.029314,0.00983077,0.00239386,0.0086097,0.0105098,0.02646,0.022008,0.00759272,0.0118381,0.00437058,0.00750627,0.00553914,0.0288748,0.0084757,0.00805233,0.00373493,0.00191958,0.0042921,0.0105897,0.00247359,0.019624,0.0153215,0.0137261,0.0162153,0.0114428,0.00520522,0.018762,0.0119727,0.00535763,0.00410099,0.00204644
186,0.013545,0.0371517,0.033222,0.00298913,0.0196701,0.00527719,0.00324021,0.00380648,0.00849178,0.0126363,0.0305019,0.0116759,0.00199184,0.00914901,0.0115508,0.0250436,0.0181712,0.00396886,0.0125663,0.00530307,0.00812755,0.00495552,0.0303742,0.00822867,0.00952646,0.00416287,0.00264617,0.00450982,0.0109419,0.00343043,0.020643,0.0162854,0.0121845,0.0128135,0.0103944,0.0048689,0.018845,0.010828,0.00404456,0.00300012,0.0031241
187,0.0133635,0.0375194,0.0342334,0.00362383,0.0195765,0.00595936,0.00343174,0.00384323,0.0091934,0.012493,0.0316107,0.0139647,0.0028737,0.0108612,0.0128069,0.0236039,0.0140314,0.00109984,0.0126219,0.00660174,0.00908269,0.00683244,0.0322193,0.00788969,0.0102965,0.00467829,0.00358766,0.00462592,0.0112937,0.00458449,0.0213454,0.0171018,0.0106572,0.00918243,0.0089748,0.00536403,0.0171862,0.00924482,0.00341876,0.00287491,0.00511987
188,0.0129007,0.0381727,0.0349293,0.00467849,0.0192927,0.00682416,0.00385614,0.00386622,0.0103046,0.0121938,0.0325658,0.0159694,0.00479932,0.013084,0.0140165,0.0219685,0.0101066,0.00489393,0.0118169,0.0076456,0.0101368,0.00939932,0.0342044,0.00740519,0.0105787,0.00522423,0.00460323,0.00462145,0.0115992,0.00593641,0.0217766,0.0176707,0.00970918,0.00718755,0.00777156,0.00665564,0.0150888,0.00813893,0.00442104,0.00450608,0.00722254
189,0.0122972,0.0389473,0.0351132,0.00570421,0.018868,0.00765481,0.0044285,0.00380754,0.0115913,0.0118272,0.0333519,0.0170304,0.00722155,0.0152524,0.014921,0.0199387,0.00757489,0.00955334,0.0102961,0.00808974,0.0107136,0.0111564,0.0360657,0.00676615,0.0107261,0.00574528,0.00552891,0.00442263,0.0117919,0.00735408,0.0218298,0.0181309,0.00884582,0.00660356,0.00699981,0.00768155,0.0143691,0.00798923,0.00611241,0.00655039,0.0088994
190,0.0116146,0.039641,0.0347902,0.00643684,0.0183835,0.00831027,0.00483799,0.00358458,0.0126679,0.0114052,0.0339757,0.0169554,0.00983527,0.0172013,0.0153014,0.017355,0.00792463,0.0141854,0.00847153,0.00795823,0.0103541,0.0116515,0.0376001,0.00607036,0.010843,0.00618752,0.00620544,0.00393433,0.0117974,0.00856296,0.021544,0.0186999,0.0078461,0.00707988,0.00680762,0.00821511,0.0156224,0.00843071,0.00741142,0.00796159,0.00982847
191,0.010826,0.0401256,0.0341557,0.00688321,0.0178989,0.00877479,0.00490436,0.00319809,0.0132336,0.0109493,0.034461,0.0161573,0.0124046,0.0190024,0.0150781,0.014216,0.0103723,0.0182945,0.00689866,0.00749127,0.00916051,0.0111379,0.0387258,0.00543812,0.0107713,0.00650789,0.00649113,0.00319637,0.0115638,0.00932247,0.021146,0.0194937,0.00779836,0.00904293,0.0073819,0.00890694,0.0179593,0.00907137,0.00784743,0.00826301,0.00994943
192,0.00989561,0.0403977,0.0334061,0.00722567,0.0174104,0.00901417,0.00469431,0.00274504,0.0131977,0.0105434,0.0348218,0.0153642,0.0147017,0.0206917,0.0143401,0.0109273,0.0132212,0.0215103,0.00606708,0.00690047,0.00781945,0.0101807,0.039504,0.0048932,0.0103738,0.0066768,0.00628411,0.00248326,0.0110435,0.00954068,0.0208096,0.0201932,0.00888045,0.0113,0.00820926,0.0103387,0.0200689,0.00971614,0.00739119,0.00751882,0.00940687
193,0.00889006,0.0405284,0.0326639,0.00762523,0.0169036,0.00887719,0.00439775,0.0023599,0.0126999,0.0103173,0.0350801,0.0151109,0.0165469,0.022099,0.0132825,0.00845039,0.0156306,0.0237031,0.00604464,0.00629993,0.00711878,0.00930248,0.0400326,0.00444559,0.00970227,0.00666731,0.00556558,0.0021752,0.0102062,0.0092214,0.0206685,0.0202334,0.00958178,0.0124812,0.00848655,0.0123567,0.0209539,0.010201,0.00632384,0.0061965,0.00838249
194,0.00791169,0.0405991,0.0319336,0.00807848,0.0163733,0.00817023,0.00415862,0.00224697,0.0120066,0.010369,0.0352397,0.0154408,0.0177721,0.0229258,0.0121244,0.00769318,0.0172046,0.0249642,0.00657143,0.00574558,0.00706635,0.00874988,0.0403988,0.00423657,0.00901804,0.00649144,0.00446999,0.0023683,0.00911382,0.00845345,0.0207842,0.019552,0.00911736,0.0122048,0.00792249,0.0142319,0.0204289,0.0104423,0.00508761,0.0048583,0.00700129
195,0.00705643,0.0406618,0.0312013,0.00849078,0.015856,0.00688095,0.00411891,0.00270507,0.0113788,0.0107145,0.0352924,0.0160649,0.0181867,0.0229291,0.0110494,0.00820893,0.0178088,0.0254612,0.00734448,0.00530267,0.00708194,0.00848417,0.0406365,0.00439379,0.00862229,0.00622786,0.00326347,0.00288766,0.00799905,0.00748243,0.0211268,0.0187372,0.00780432,0.0107803,0.00670961,0.0152765,0.0190494,0.0104395,0.00408768,0.00379701,0.00537243
196,0.00633395,0.0407241,0.0305113,0.00882165,0.0154348,0.00532333,0.00434127,0.00372331,0.0109585,0.0112952,0.035221,0.0167082,0.0175963,0.0220671,0.0101818,0.0089032,0.0175408,0.0253182,0.0081205,0.00501421,0.00683708,0.00836528,0.0407411,0.00472757,0.00859377,0.0060078,0.00224222,0.00363221,0.00718796,0.00666275,0.0215404,0.0184204,0.00641395,0.00872861,0.00520365,0.0153658,0.0175434,0.0102459,0.0036037,0.00307398,0.0036678
197,0.00570686,0.040769,0.0299511,0.00912138,0.0152079,0.00410092,0.00466793,0.00494839,0.0107259,0.0120202,0.0349854,0.0172925,0.0159125,0.020517,0.00961874,0.00932026,0.0166305,0.0245849,0.00871967,0.00485977,0.00635933,0.008302,0.0406998,0.00497823,0.00873888,0.00596033,0.00166782,0.0044809,0.00689211,0.00622588,0.0218081,0.0187462,0.00570232,0.00655805,0.00379405,0.0149436,0.01636,0.00995121,0.00370215,0.00299926,0.00219915
198,0.00518689,0.0407805,0.0295677,0.0094721,0.0152459,0.00371887,0.0049428,0.00603766,0.0105802,0.0127765,0.0345278,0.0178865,0.0133863,0.018573,0.00940074,0.00943862,0.0153279,0.0233,0.0090493,0.00481448,0.00581589,0.00824262,0.0405199,0.00513562,0.00880619,0.00610984,0.00161019,0.00527163,0.00707065,0.00615011,0.0218332,0.0193738,0.00608367,0.00490342,0.00334976,0.0145991,0.0156354,0.00964711,0.00419169,0.00384234,0.0016561
199,0.00482994,0.0407565,0.0293306,0.00992546,0.015556,0.00398074,0.00519193,0.00678528,0.0104359,0.0134588,0.0338058,0.0185595,0.01086,0.016519,0.00937022,0.00927819,0.0138453,0.0216028,0.00914821,0.00490938,0.00538512,0.00811399,0.040222,0.00531999,0.00865695,0.00631288,0.00180298,0.00591258,0.0075495,0.00630683,0.0217281,0.0198512,0.0074274,0.00469305,0.00482786,0.0146111,0.0153507,0.0093837,0.00483645,0.00517496,0.00233355
200,0.00464696,0.0406973,0.0291694,0.0104745,0.0160757,0.00436221,0.0054889,0.00714142,0.0102573,0.0140079,0.0328528,0.0192987,0.00958415,0.0145601,0.00924382,0.00882199,0.0123491,0.019754,0.00916923,0.00521292,0.00518304,0.00783911,0.0398219,0.00560438,0.00826512,0.00635469,0.00208089,0.00639208,0.00820069,0.00662807,0.0216985,0.019957,0.00933132,0.00598968,0.0072723,0.0147688,0.0154301,0.00917139,0.0055229,0.00654088,0.00337779
201,0.0045785,0.0405912,0.0290294,0.0110489,0.0166824,0.00459842,0.00579819,0.00717874,0.010028,0.0144294,0.0317865,0.0200372,0.00982795,0.0128097,0.00886514,0.00811214,0.0109751,0.01806,0.00928257,0.00575331,0.00518687,0.00739482,0.0393235,0.00602719,0.00767756,0.00612089,0.00247932,0.00672142,0.00896798,0.00709616,0.0218515,0.0197572,0.0114131,0.00781163,0.0095159,0.0146173,0.0157885,0.00902272,0.00622142,0.00775569,0.00447798
202,0.00453949,0.0404179,0.0288901,0.0115344,0.0172253,0.00465044,0.00603871,0.00702897,0.00972994,0.0147694,0.0307473,0.0207359,0.0104024,0.0112842,0.00828184,0.00731001,0.00983751,0.0167664,0.00957376,0.00648166,0.00528912,0.00684359,0.0387317,0.00660353,0.00698628,0.00566921,0.00300911,0.00691874,0.00981159,0.00767731,0.0221243,0.0194458,0.0134115,0.00958219,0.0109686,0.0138489,0.0163081,0.00897709,0.00691719,0.00881206,0.00559787
203,0.0044855,0.0401568,0.028752,0.0118042,0.0175686,0.00457757,0.00617242,0.00680006,0.00934228,0.0150521,0.0298414,0.0214048,0.0104438,0.00992679,0.0076559,0.00664895,0.00905175,0.0159787,0.00998621,0.00728913,0.00545301,0.00629671,0.0380491,0.00728346,0.00631401,0.0051271,0.0035936,0.00700592,0.0106921,0.0082798,0.0223643,0.0191629,0.0152019,0.011176,0.011614,0.0124925,0.0167977,0.00903487,0.00759589,0.00977986,0.00671513
204,0.00442671,0.0398115,0.0286052,0.0118203,0.0176653,0.00447775,0.006237,0.0065615,0.008872,0.0152573,0.0291135,0.0220607,0.00998415,0.00863568,0.00716899,0.00626582,0.00868646,0.0155503,0.0103946,0.00807766,0.00577265,0.00589116,0.0372923,0.00798636,0.0057414,0.00458652,0.00416491,0.0070163,0.0115605,0.00880513,0.0224329,0.0189517,0.016712,0.0126001,0.0118024,0.0108763,0.0170589,0.0091329,0.00823885,0.0107548,0.00779391
205,0.00442847,0.0394115,0.0284264,0.0116946,0.0175784,0.00443227,0.00629891,0.00635256,0.00835789,0.0153349,0.0285585,0.0226586,0.00944351,0.0073183,0.00694571,0.00605654,0.00874567,0.0150897,0.0106743,0.00878793,0.00635183,0.00576578,0.0364882,0.00865534,0.00531279,0.00405476,0.00469541,0.00697072,0.012372,0.00919697,0.0222685,0.0187826,0.0178271,0.013811,0.0118709,0.0093978,0.0169813,0.00921072,0.00883351,0.0118202,0.00880949
206,0.00457397,0.0389969,0.0281857,0.0116292,0.0174239,0.00447654,0.006407,0.00619416,0.00785979,0.0152422,0.0281411,0.0230702,0.00915788,0.00593507,0.00696928,0.0057509,0.00920266,0.0141633,0.0107394,0.00940362,0.00717603,0.00600775,0.0356761,0.00927026,0.00514413,0.00349566,0.0051841,0.00686553,0.0130914,0.00946281,0.021894,0.0185698,0.018407,0.0147024,0.0119067,0.00828618,0.0165905,0.00930738,0.00938342,0.012999,0.00976173
207,0.00490083,0.0385989,0.0278526,0.0117601,0.0172704,0.0045917,0.00656531,0.00608345,0.00744036,0.0149745,0.0278256,0.0231395,0.00922403,0.00455858,0.00711605,0.00512586,0.0100066,0.0125803,0.0105846,0.00993441,0.0081118,0.00656722,0.0349083,0.00982736,0.0054081,0.00288876,0.00563653,0.00667923,0.0136946,0.00965905,0.0214122,0.0181715,0.0184159,0.0152209,0.011812,0.00756813,0.0160372,0.00956262,0.00990809,0.0142085,0.0106681
208,0.00535926,0.0382336,0.0274007,0.0120576,0.0170979,0.00471735,0.00673228,0.00599297,0.00714237,0.0145744,0.0276189,0.0227896,0.00953909,0.00346739,0.00729149,0.00412026,0.010992,0.0105791,0.0103,0.0103595,0.00897548,0.00725806,0.034244,0.010338,0.00605853,0.00225791,0.00605157,0.00639457,0.0141697,0.00985636,0.0210156,0.0174543,0.0180269,0.0154673,0.0114617,0.00722892,0.0155434,0.0100937,0.0104335,0.0152749,0.0115525
209,0.00585148,0.0379067,0.0268219,0.0123584,0.0168444,0.00478867,0.0068454,0.00588895,0.00696726,0.0141187,0.0276023,0.0220937,0.00988566,0.00306863,0.00748048,0.00288579,0.0117929,0.0087596,0.00997501,0.0105966,0.00960436,0.00786359,0.0337325,0.0108055,0.0067564,0.0016599,0.00641816,0.00602434,0.0145211,0.0101,0.0209412,0.0164566,0.0175761,0.0156833,0.0108078,0.00729744,0.0153293,0.0108651,0.0109848,0.0160123,0.0124474
210,0.0063217,0.03762,0.0261388,0.0124993,0.0164654,0.00477221,0.00686132,0.0057599,0.00686768,0.0136957,0.0278902,0.0212362,0.0100129,0.00325551,0.00766128,0.00192687,0.0119351,0.00760832,0.00960357,0.0105795,0.00991503,0.00823809,0.0333913,0.011155,0.00717967,0.0011454,0.00672902,0.00562625,0.014773,0.0103912,0.0213368,0.0155222,0.0173827,0.0161071,0.00997272,0.00773284,0.0155485,0.0117378,0.0115942,0.0163204,0.0134061
211,0.00677179,0.037374,0.0253969,0.0124639,0.0159577,0.00468028,0.00679687,0.00563673,0.00678743,0.0133803,0.0285516,0.0204153,0.00969484,0.0034671,0.00776204,0.00198428,0.0111183,0.00694128,0.00912786,0.0103565,0.00994779,0.0083601,0.0332204,0.011251,0.00730977,0.000752197,0.00697931,0.00529688,0.0149444,0.0106888,0.022156,0.0152132,0.0175578,0.0167551,0.00926634,0.00833918,0.0162325,0.012632,0.0122973,0.0162431,0.0144842
212,0.00722276,0.0371676,0.0246586,0.0123834,0.0153686,0.00455512,0.0067223,0.005569,0.00669697,0.0132086,0.0295615,0.0197603,0.00877215,0.00345739,0.00769587,0.00276585,0.0095386,0.00624841,0.00852053,0.0100514,0.00983313,0.00830702,0.0332036,0.0110411,0.00745453,0.000534133,0.00716671,0.00511772,0.0150394,0.0109248,0.0231918,0.0159502,0.017954,0.0173732,0.00902559,0.00891867,0.0172697,0.0135316,0.0131277,0.0159506,0.0157138
213,0.00767232,0.0370093,0.0239759,0.0123923,0.0147904,0.00442674,0.00670836,0.00558361,0.00659071,0.0131736,0.0308326,0.0192957,0.00724239,0.00327317,0.00739975,0.0039753,0.00800077,0.00540775,0.00778627,0.00975661,0.00969954,0.00818052,0.0333202,0.010609,0.00789848,0.000494019,0.00728397,0.00507006,0.0150492,0.011015,0.0241657,0.0176124,0.01831,0.0176977,0.00936662,0.00945142,0.0184592,0.0143819,0.0140893,0.0156344,0.0170655
214,0.00805944,0.0369063,0.0233932,0.0125183,0.0143083,0.00430855,0.0067909,0.00567402,0.00647664,0.0132442,0.0322719,0.018989,0.00533504,0.00292354,0.00684331,0.0056634,0.00745071,0.00475322,0.00696929,0.00952154,0.0096239,0.00806496,0.0335488,0.0100799,0.00845244,0.000533323,0.00730764,0.00512047,0.0149602,0.0108922,0.0248302,0.0195415,0.0184147,0.017715,0.0100625,0.0100731,0.019608,0.0150817,0.015105,0.0153868,0.0184221
215,0.00833157,0.0368751,0.0229286,0.0126924,0.0139174,0.00417878,0.00694479,0.00580626,0.00635751,0.013372,0.0337985,0.0187732,0.00346512,0.00242166,0.00606323,0.00745807,0.0079898,0.0046934,0.00617836,0.00933142,0.00960679,0.00799403,0.0338716,0.00952581,0.00863361,0.000609915,0.00720282,0.00527679,0.0147596,0.0105328,0.0250746,0.0209967,0.0181506,0.0175843,0.0106885,0.0109506,0.0206035,0.0156014,0.0160084,0.0151522,0.019587
216,0.00845772,0.0369252,0.022575,0.0128632,0.0135329,0.00400425,0.00711699,0.00594752,0.00622188,0.0135124,0.0353064,0.0185728,0.00220724,0.0025111,0.0053011,0.00889031,0.00910913,0.00524683,0.00556015,0.0091306,0.00960038,0.00796884,0.0342441,0.00900475,0.00816352,0.000716214,0.00695043,0.0054405,0.0144635,0.0100124,0.0249109,0.0216735,0.0174531,0.0173276,0.0108872,0.0121745,0.0214026,0.0160561,0.0165997,0.0148176,0.0203588
217,0.00846393,0.0370355,0.0223244,0.0130424,0.0130938,0.00375297,0.00723487,0.00605344,0.0060474,0.0136143,0.0366545,0.0183196,0.0022012,0.00392466,0.005008,0.00986439,0.0106195,0.00609886,0.00513567,0.00885072,0.00952988,0.00795501,0.0346035,0.00856309,0.00720799,0.000813422,0.00653899,0.0054097,0.014096,0.00945253,0.0245083,0.0217744,0.0163343,0.0167554,0.0106364,0.0136453,0.0220137,0.0165959,0.016717,0.0142856,0.0205819
218,0.00837817,0.0371754,0.0221765,0.0132809,0.0126775,0.00343573,0.0072668,0.00610946,0.0058062,0.013671,0.0376643,0.0180088,0.0031077,0.0058483,0.00544481,0.0106151,0.0124916,0.00700382,0.0048118,0.00849552,0.0093477,0.00793712,0.03487,0.00825165,0.0062091,0.000971267,0.00601118,0.0051858,0.0137218,0.00899847,0.0240651,0.0217042,0.0149926,0.0157348,0.0102237,0.0150646,0.022477,0.0172715,0.0163415,0.0135687,0.0202466
219,0.00825688,0.037302,0.0221299,0.01356,0.0124961,0.00309391,0.00719657,0.00610401,0.00550252,0.0136967,0.0381913,0.0177416,0.00428163,0.00748964,0.00629106,0.0113208,0.0145406,0.00784694,0.00451021,0.00811689,0.00903206,0.00789687,0.0349883,0.00808314,0.00556013,0.00130785,0.00543063,0.00492412,0.0134018,0.00866617,0.0237571,0.0216789,0.0138542,0.0143814,0.0099942,0.0160505,0.0228088,0.0179506,0.0155929,0.0127498,0.0194543
220,0.0081701,0.0373752,0.0221544,0.0137417,0.0127219,0.00276692,0.00701945,0.00603515,0.00520326,0.0137103,0.0381978,0.0176699,0.00544507,0.0084656,0.00705923,0.0119339,0.0164647,0.00856026,0.00427737,0.00777848,0.00858456,0.00781307,0.0349278,0.00802495,0.00539126,0.00174761,0.00488242,0.0046849,0.0131863,0.00833875,0.0236849,0.0216028,0.0133614,0.0129955,0.0100766,0.0163844,0.0229555,0.0184096,0.0146708,0.0119354,0.0183575
221,0.00816652,0.0373674,0.0222182,0.013669,0.0132967,0.00248933,0.00674558,0.00591461,0.00500918,0.0137203,0.0377989,0.0178923,0.00642187,0.00871777,0.00749405,0.0123816,0.0179592,0.00917169,0.00424815,0.0075396,0.00803745,0.00767926,0.0346789,0.00800712,0.00558641,0.00212509,0.0044583,0.00442764,0.0131056,0.00795351,0.0238659,0.0212803,0.0135089,0.0118222,0.0103349,0.0161485,0.0228016,0.0184811,0.0137615,0.0112159,0.0171016
