Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
166,0.0120767,0.0401799,0.0368329,0.00900048,0.0191819,0.00503278,0.00368968,0.00186455,0.00947669,0.0133193,0.019912,0.014653,0.0182304,0.0128288,0.00193756,0.0256772,0.0334597,0.0258118,0.0134629,0.00408201,0.00786047,0.00438794,0.0350691,0.00288607,0.0073966,0.00179503,0.00335906,0.00519161,0.00871337,0.0103974,0.0195228,0.0144149,0.0106666,0.00733968,0.00585103,0.011595,0.00970104,0.0124134,0.00742822,0.00918918,0.0064977
167,0.012473,0.0403543,0.0367781,0.00851692,0.0170995,0.0048646,0.00306967,0.00158631,0.00904359,0.0133802,0.0202377,0.0143374,0.0175464,0.0124928,0.00216831,0.0246525,0.0315285,0.0247531,0.0135543,0.00401416,0.00781779,0.00332421,0.0336454,0.0026993,0.00760095,0.0016504,0.00293429,0.00511929,0.00914039,0.0101727,0.019691,0.0152006,0.0108675,0.0068375,0.0059559,0.0124968,0.00968469,0.0118923,0.00620805,0.0083114,0.00628
168,0.0129161,0.0404689,0.0365876,0.00842649,0.0147528,0.00479393,0.00261775,0.00121406,0.00877574,0.0135509,0.0207673,0.0137348,0.0170229,0.0125094,0.00309821,0.0233209,0.0296771,0.0238228,0.0141474,0.00402399,0.0079341,0.00229192,0.0323347,0.00254894,0.00773853,0.00129492,0.00259577,0.00483652,0.00969874,0.00980004,0.0199851,0.0157304,0.0103,0.00621178,0.00610863,0.0136683,0.00990322,0.0112497,0.00519184,0.00758745,0.00612558
169,0.0133452,0.0404777,0.0362918,0.00861003,0.0124137,0.00482428,0.00237879,0.000758445,0.00858826,0.0136731,0.0214573,0.0132115,0.0167286,0.012807,0.00382847,0.0219424,0.0280112,0.0230774,0.015132,0.0040049,0.00815601,0.0014241,0.0312465,0.00246765,0.00771935,0.00085254,0.00237483,0.00450132,0.0103081,0.009238,0.0203791,0.0159877,0.00934622,0.00533999,0.00591385,0.0147404,0.0103426,0.0106476,0.00462106,0.00710646,0.00603917
170,0.0136864,0.04036,0.035921,0.00884094,0.0102983,0.00493223,0.00230531,0.000402392,0.00842369,0.0136175,0.0222359,0.0129566,0.0167544,0.0133645,0.00438794,0.0206586,0.0265513,0.0225136,0.0163208,0.00393001,0.00841545,0.000927653,0.0303962,0.00247622,0.00750377,0.000708051,0.00230854,0.00425048,0.0108882,0.00855887,0.0208211,0.0160572,0.00836995,0.0042505,0.00535567,0.0154808,0.0109371,0.0102586,0.00462815,0.00690163,0.00598221
171,0.0138972,0.0401282,0.035527,0.00900158,0.00855143,0.00505682,0.00230533,0.000573298,0.00829588,0.0133842,0.0230662,0.0128916,0.0170996,0.0141896,0.00516082,0.0195201,0.0252799,0.0220673,0.0175463,0.00384542,0.00867742,0.00104843,0.0297193,0.00258491,0.00710425,0.00104713,0.00236964,0.00413026,0.0113676,0.00791845,0.0212712,0.0160357,0.00743458,0.00307267,0.00467821,0.0158438,0.0116475,0.0101817,0.00507533,0.00694357,0.00586585
172,0.0139626,0.0398103,0.0351491,0.00913332,0.00721011,0.00512458,0.0023086,0.000973641,0.0082569,0.0131024,0.0239281,0.0128064,0.0176382,0.0152841,0.00640412,0.0185679,0.0241845,0.0216713,0.018693,0.00379354,0.00892998,0.0014741,0.0291468,0.00280028,0.00659892,0.00142526,0.00246528,0.00408176,0.0116914,0.00746101,0.0216976,0.0159861,0.00649355,0.00196272,0.00413866,0.0160561,0.0124841,0.0103988,0.00570071,0.00716721,0.00561849
173,0.0138939,0.0394246,0.0347957,0.00930874,0.00622183,0.0050954,0.00229431,0.00141056,0.00833279,0.0129292,0.024778,0.0125725,0.0181667,0.0165975,0.00810152,0.017843,0.0232641,0.0212826,0.0196699,0.00377406,0.00916174,0.00189673,0.0286366,0.00310913,0.00609574,0.00167058,0.00250539,0.00401757,0.0118346,0.00722397,0.0220828,0.0159387,0.00555226,0.00117403,0.00387294,0.0165437,0.0134405,0.0108211,0.00631748,0.00751284,0.00525111
174,0.0137305,0.0389778,0.0344567,0.0095077,0.00550597,0.00497971,0.00227144,0.00185559,0.00848994,0.0129393,0.0255374,0.0122143,0.018521,0.0180209,0.0100679,0.0173531,0.0225249,0.020882,0.0204126,0.00376874,0.00935136,0.00226421,0.028162,0.00347308,0.00566334,0.00180986,0.00244726,0.00389427,0.0118058,0.00712484,0.0224239,0.0159023,0.00467449,0.00115412,0.00372554,0.0175755,0.0144257,0.0113456,0.00684948,0.00794886,0.00484692
175,0.0135325,0.0384808,0.0341302,0.00963403,0.004989,0.0048224,0.0022531,0.00229374,0.00865688,0.0130922,0.0261459,0.0118074,0.0186762,0.0194228,0.0120357,0.0170602,0.0219771,0.0204692,0.0209236,0.00377735,0.00947359,0.00263173,0.0276984,0.00386255,0.00530081,0.00191734,0.00229736,0.00372316,0.011644,0.0070419,0.0227127,0.0158696,0.0039645,0.00162027,0.00339362,0.0189351,0.0152864,0.0118487,0.00730155,0.00846826,0.00449357
176,0.0133569,0.0379626,0.0338358,0.00963642,0.00458805,0.00466061,0.0022424,0.00273775,0.00877533,0.0132901,0.0266169,0.0113876,0.0187391,0.0206974,0.0137821,0.016907,0.0216253,0.0200612,0.0212902,0.00382682,0.00951003,0.00308888,0.0272291,0.00428265,0.00497855,0.00203829,0.0020984,0.0035439,0.0114031,0.00689707,0.0229143,0.0158232,0.00349577,0.00206744,0.0027971,0.0200241,0.0158768,0.0121712,0.00772457,0.0090668,0.00424131
177,0.0132418,0.0374649,0.0335986,0.00959202,0.00419516,0.00450002,0.00223834,0.00318259,0.00883005,0.0134498,0.0270009,0.0109607,0.0188248,0.0217807,0.0152165,0.0168555,0.0214503,0.019675,0.0216387,0.00396456,0.0094589,0.00369978,0.0267469,0.00475619,0.00471247,0.00217214,0.00191439,0.00340144,0.0111344,0.00665519,0.0229888,0.015737,0.00324401,0.00239365,0.00210449,0.0202904,0.016113,0.012191,0.00817717,0.00972611,0.00413623
178,0.0131982,0.0370226,0.0334152,0.00966475,0.00370984,0.00432779,0.0022405,0.00357887,0.00883665,0.0135315,0.0272942,0.0105722,0.0189328,0.0226259,0.0163424,0.0169079,0.0214031,0.0192985,0.0220664,0.00424101,0.00933302,0.00448358,0.026253,0.00528323,0.00459622,0.00229808,0.00181236,0.00332851,0.0108725,0.00630019,0.0229347,0.0155917,0.00313599,0.00262632,0.00145827,0.0195564,0.0159793,0.0119291,0.00868805,0.0104147,0.00424458
179,0.0132063,0.0366507,0.0332435,0.0099714,0.00310279,0.00413421,0.00224668,0.00387192,0.00881594,0.0135271,0.0274262,0.0103279,0.0189425,0.0231698,0.0171716,0.017091,0.0214234,0.0188693,0.022599,0.00468336,0.00915215,0.00543474,0.0257607,0.00582073,0.00473819,0.00241348,0.00182208,0.00333092,0.01063,0.00585331,0.0228111,0.0154059,0.00316446,0.00285739,0.00084581,0.0180358,0.0155007,0.0115591,0.00924006,0.0110965,0.00458844
180,0.0132284,0.0363475,0.0330338,0.0104712,0.00246051,0.00392143,0.00225318,0.0040471,0.00878347,0.0134377,0.0273265,0.0103197,0.018721,0.0233326,0.0176917,0.017415,0.0214613,0.0182918,0.0231946,0.00527237,0.00893733,0.00653995,0.0252972,0.00629279,0.00514511,0.00252214,0.0019043,0.00338433,0.0104008,0.00538899,0.0227112,0.0152507,0.0034149,0.00325156,0.000601547,0.0161174,0.014721,0.011279,0.00978127,0.0117297,0.00509074
181,0.0132286,0.0361129,0.0327606,0.0109656,0.00199663,0.00370063,0.00225566,0.00413682,0.00875057,0.0132673,0.0269789,0.0105366,0.018239,0.0230554,0.0178978,0.0178408,0.0214817,0.0174893,0.023776,0.00594243,0.00870596,0.00777914,0.0249003,0.0066309,0.00567342,0.00258008,0.00198671,0.00344912,0.0101693,0.00500232,0.0226943,0.0152098,0.00395066,0.00398142,0.00128253,0.0141386,0.0137166,0.0111731,0.0102534,0.01226,0.0056218
182,0.0131903,0.0359618,0.032431,0.0112214,0.00195981,0.00349553,0.00224757,0.00419208,0.00872,0.0130333,0.0264221,0.0108504,0.0176064,0.0223416,0.0178323,0.0182733,0.0214472,0.0164547,0.0242575,0.00660301,0.00846538,0.00911629,0.0246054,0.00681583,0.00609593,0.00253046,0.00202431,0.00349338,0.00992369,0.0047509,0.0227468,0.0153161,0.00472955,0.00505761,0.00216002,0.0122909,0.0126356,0.0111807,0.010616,0.0126289,0.00606702
183,0.0131135,0.0359158,0.0320763,0.0111445,0.00232094,0.00334487,0.00222264,0.00425461,0.0086811,0.0127731,0.0257448,0.0110855,0.0170164,0.0212564,0.0175749,0.0185841,0.0212961,0.0152671,0.0245337,0.00716838,0.00820822,0.0104926,0.024432,0.00688459,0.00621704,0.00238577,0.00201916,0.00350597,0.0096649,0.00462136,0.0227902,0.0155329,0.0056617,0.00628006,0.00296459,0.0106436,0.0117166,0.0111918,0.0108529,0.0127938,0.00636101
184,0.0129998,0.0359816,0.0317452,0.0108594,0.00280401,0.00329238,0.00218683,0.00434749,0.00862398,0.0125387,0.0250898,0.0111275,0.0166506,0.0198792,0.0171884,0.0186539,0.0209462,0.0140809,0.0244565,0.00758172,0.00791628,0.0118279,0.0243779,0.00689594,0.00596867,0.00220668,0.00200057,0.00349384,0.0094053,0.00455242,0.0227141,0.0157879,0.00668364,0.00738326,0.0036549,0.00919954,0.0112108,0.011175,0.0109628,0.0127416,0.00649652
185,0.0128438,0.0361359,0.031488,0.010615,0.00320648,0.00336467,0.00216765,0.00447539,0.00856961,0.0123784,0.024643,0.0109946,0.0165936,0.0182669,0.0166701,0.0184129,0.0203338,0.0131072,0.023866,0.00782428,0.00757201,0.0130289,0.024426,0.006886,0.00543789,0.00202956,0.00199105,0.00346829,0.00916163,0.00449516,0.0224373,0.0160126,0.00775866,0.0081875,0.00428548,0.00795106,0.0112211,0.0112022,0.0109484,0.0124855,0.00650072
186,0.012643,0.0363308,0.0313211,0.0105922,0.00350213,0.00355146,0.00220458,0.0046283,0.00857849,0.0123114,0.0245894,0.0108053,0.0167774,0.0164728,0.0159577,0.0178587,0.0194753,0.0125693,0.0227034,0.00790721,0.007171,0.0140022,0.0245599,0.00684578,0.00482332,0.00186376,0.00198274,0.00343785,0.00895151,0.0044486,0.0219777,0.0161629,0.00883049,0.00865436,0.00491741,0.00692466,0.0116433,0.0113258,0.0108128,0.0120521,0.00638963
187,0.0124101,0.0365133,0.0312002,0.0107729,0.00385977,0.00380721,0.00232141,0.00478458,0.00871274,0.0123157,0.0250329,0.010673,0.0169928,0.0145827,0.0149956,0.0170628,0.018509,0.0126036,0.0211287,0.00785627,0.00673079,0.0146711,0.0247791,0.00672844,0.00438816,0.00172158,0.00194565,0.00341944,0.00879704,0.00444774,0.0214807,0.0162258,0.00978861,0.00885005,0.00554036,0.00617361,0.0122675,0.011444,0.0105619,0.0114688,0.00614678
188,0.0121894,0.0366611,0.0310484,0.0109694,0.0046007,0.00409018,0.00251347,0.00491312,0.00898298,0.0123379,0.025891,0.0106239,0.0169628,0.0127221,0.0137692,0.0161903,0.0176688,0.0131469,0.0195003,0.00769884,0.00629908,0.0149943,0.0250718,0.00648824,0.00440172,0.00162529,0.00187543,0.00345332,0.00872226,0.00450271,0.0211405,0.0162089,0.0104904,0.00888977,0.00609377,0.00568411,0.0128468,0.0114244,0.0102231,0.0107712,0.00576335
189,0.0120296,0.0367638,0.0308109,0.0109637,0.00590631,0.00440372,0.002753,0.00496625,0.00932161,0.0122977,0.0269404,0.0105986,0.0165281,0.0110045,0.0123731,0.0154991,0.0171706,0.0139532,0.0182169,0.00745143,0.00593667,0.0149614,0.0254227,0.00608334,0.00486607,0.00161376,0.00180094,0.00357222,0.00876276,0.00460029,0.0210479,0.0161235,0.0108563,0.00886089,0.00650717,0.00530103,0.0131618,0.0113516,0.00981634,0.00999706,0.00523103
190,0.0119551,0.0368277,0.0304935,0.0106437,0.00770403,0.00476767,0.00300455,0.00490498,0.00962549,0.0121387,0.0279257,0.0105181,0.0157516,0.0094828,0.0109726,0.0153127,0.0171074,0.0147447,0.017509,0.00714014,0.00571501,0.014592,0.0258002,0.00551488,0.00532882,0.00171094,0.00179323,0.00377686,0.00893863,0.00469644,0.021076,0.0159708,0.0109612,0.00889082,0.00678911,0.00478154,0.0130688,0.0115504,0.00935404,0.00917906,0.00456305
191,0.0119586,0.0368453,0.0301584,0.0100295,0.00977457,0.00517293,0.00323212,0.00472726,0.00982678,0.0118848,0.028722,0.0103382,0.0148922,0.00815117,0.00974215,0.0158547,0.0174134,0.0153262,0.0173437,0.00679947,0.00568612,0.0139218,0.0261631,0.00483533,0.00528545,0.0018904,0.00190672,0.00404626,0.0092382,0.00474187,0.0209831,0.0157399,0.0110591,0.00926361,0.00705612,0.00400332,0.01261,0.0120136,0.00882286,0.0083327,0.00378748
192,0.0120155,0.0368039,0.0298848,0.00920094,0.0118987,0.00554248,0.00338532,0.0044664,0.00991751,0.0116671,0.0293272,0.0100594,0.0142276,0.00707057,0.00880675,0.0170716,0.0179187,0.0156026,0.0174981,0.00648478,0.00587941,0.0130167,0.0264724,0.00416272,0.00458001,0.00209009,0.00211003,0.00434611,0.00960083,0.00469416,0.0206882,0.0154251,0.0114977,0.0103481,0.00749144,0.00317376,0.0121079,0.0122282,0.00820817,0.00745982,0.00297797
193,0.0121171,0.0366779,0.0297482,0.0082302,0.0139239,0.00578152,0.00341795,0.00415111,0.0099111,0.0116146,0.0297705,0.00972264,0.0138522,0.00633442,0.00823919,0.01863,0.0183908,0.0155349,0.017638,0.00621155,0.00626434,0.0119518,0.026715,0.00366982,0.00368923,0.00225724,0.00230797,0.00463783,0.00995492,0.00456301,0.0204499,0.0150543,0.0124201,0.0121475,0.0081729,0.00294449,0.0122087,0.0120006,0.00749016,0.00655971,0.00223898
194,0.0122689,0.0364611,0.0298176,0.00719561,0.0157972,0.00582214,0.00330686,0.00378465,0.00979758,0.0117691,0.030025,0.0094569,0.0135845,0.00584009,0.00804133,0.0201303,0.0185853,0.0150769,0.0174508,0.00590329,0.00673673,0.0107541,0.0269387,0.00359754,0.00379275,0.00235223,0.00242429,0.00486208,0.0102424,0.00442373,0.020539,0.0147394,0.0134949,0.0140799,0.0089968,0.00357744,0.013521,0.0118542,0.00665943,0.00564303,0.00170687
195,0.0124772,0.0361931,0.0301726,0.00624143,0.0175253,0.00566409,0.00308008,0.0033677,0.00954928,0.0120728,0.030035,0.00952691,0.0130828,0.00525684,0.00814124,0.0213247,0.0183247,0.0141797,0.0167455,0.00539367,0.00714406,0.00933569,0.027259,0.00406585,0.00518496,0.00235071,0.00243504,0.00496051,0.0104461,0.00437238,0.0208624,0.0146967,0.0140945,0.0152274,0.00971008,0.00445408,0.0157829,0.011983,0.00569043,0.00472944,0.00152337
196,0.0127031,0.0359728,0.0308878,0.00562448,0.0191234,0.00537765,0.00282479,0.00292483,0.00918456,0.0124185,0.0297832,0.0102691,0.0120352,0.00441146,0.00841301,0.0222108,0.0175993,0.0128529,0.0154974,0.00457578,0.00739158,0.00752325,0.0278386,0.00495017,0.00682255,0.00225724,0.00238108,0.00490529,0.0105845,0.00444975,0.0212355,0.0151926,0.0137937,0.0148577,0.00997772,0.00519049,0.0178248,0.0117239,0.00451661,0.00381901,0.00178409
197,0.0128174,0.035929,0.0319683,0.00562476,0.0205743,0.00508818,0.00268237,0.00249091,0.00883402,0.0127145,0.0293172,0.0118562,0.0103476,0.00372171,0.0087619,0.022936,0.016598,0.011239,0.0138454,0.00368087,0.00760595,0.00534045,0.0288511,0.0060698,0.00810735,0.00213414,0.00240243,0.00472462,0.0107059,0.00464222,0.0217034,0.0163715,0.0127043,0.0129319,0.00955066,0.00585465,0.0185551,0.0107232,0.00310376,0.00292374,0.00254861
198,0.0126961,0.0361504,0.0332993,0.00629479,0.0218608,0.00499599,0.00284857,0.00208546,0.00874264,0.0129249,0.0287365,0.0140964,0.00824592,0.00408107,0.00917529,0.0235396,0.0155523,0.00955438,0.0120565,0.00343666,0.00817915,0.00386212,0.0303797,0.00716643,0.00899696,0.00209256,0.00269926,0.00449194,0.010883,0.00496344,0.0222454,0.0180856,0.0114131,0.0102237,0.00851898,0.00677517,0.0178015,0.00956336,0.00203893,0.00239879,0.0038822
199,0.0123977,0.0366223,0.0346392,0.00738206,0.0229913,0.00534409,0.00344797,0.00172861,0.00914543,0.0130594,0.0281355,0.0164541,0.00634001,0.00536983,0.00968499,0.0238349,0.0145097,0.00795818,0.010448,0.00415008,0.00936027,0.00509876,0.0323128,0.00788993,0.00970377,0.00223319,0.00335392,0.00430208,0.0111966,0.00552862,0.0225672,0.0199224,0.0104609,0.00785632,0.00732868,0.0082841,0.0164989,0.00892543,0.00324083,0.0031197,0.00572588
200,0.0121626,0.0372294,0.0357116,0.00853251,0.0240087,0.00620047,0.00433601,0.0014667,0.0100434,0.0131275,0.0275701,0.0182716,0.00555866,0.00669974,0.0102806,0.023575,0.0133869,0.00659251,0.00928834,0.00510933,0.0107648,0.00746105,0.0343438,0.00805313,0.0104181,0.00257147,0.00425602,0.00422603,0.0116995,0.00646222,0.022437,0.0213677,0.00985763,0.00673066,0.0064988,0.0103165,0.0160491,0.00879098,0.00579241,0.00487193,0.00782455
201,0.0121454,0.0378355,0.0363301,0.00942084,0.0249675,0.00738703,0.00517071,0.00138329,0.011155,0.0130858,0.0270679,0.0190733,0.00630588,0.00758797,0.0108763,0.0226048,0.0122486,0.00573674,0.00869656,0.00580268,0.0116342,0.00910541,0.0361031,0.00782677,0.0111752,0.00306422,0.00525655,0.00425796,0.0123899,0.0077598,0.0219326,0.021967,0.00953502,0.00739296,0.00643332,0.0124597,0.0171855,0.00890419,0.00842593,0.00679166,0.00982596
202,0.01225,0.0383484,0.0364811,0.00981691,0.025907,0.0086804,0.00562261,0.00156624,0.0121025,0.0128483,0.0266402,0.0188053,0.00787775,0.00795111,0.0113659,0.0208681,0.0113808,0.00559412,0.00860583,0.00614348,0.0114412,0.00958824,0.0373329,0.00763498,0.0118893,0.00365661,0.00624417,0.00429516,0.0131929,0.00925651,0.0213121,0.0215641,0.00983372,0.00950724,0.00721723,0.0143413,0.0194853,0.00920075,0.0105684,0.00831554,0.0114339
203,0.0123227,0.0387335,0.0362959,0.00969037,0.0268348,0.00993363,0.00558166,0.00199074,0.0126301,0.0123521,0.0262783,0.0178473,0.00956939,0.00792573,0.011705,0.0184457,0.0110825,0.00594943,0.00883058,0.00620749,0.0102379,0.00921345,0.0379923,0.00779696,0.0124708,0.00427655,0.00710004,0.00422425,0.0139612,0.0106864,0.0207792,0.0204748,0.0107773,0.011959,0.00841569,0.0157437,0.0219341,0.00960622,0.0118909,0.00924227,0.0125121
204,0.0123045,0.0390004,0.0359468,0.00923788,0.0277312,0.0110375,0.0052361,0.00248531,0.0126915,0.0116419,0.025946,0.016795,0.0110096,0.00774449,0.0119411,0.0156517,0.0114333,0.0064899,0.00919932,0.00608232,0.00862907,0.00853456,0.0382336,0.00818478,0.0128912,0.00481363,0.00764986,0.0040012,0.0144974,0.0117424,0.0203888,0.0193108,0.0116582,0.0137948,0.00940514,0.0165668,0.0236171,0.00997921,0.0123134,0.00973298,0.0130522
205,0.012197,0.039189,0.0355461,0.00871951,0.0285666,0.0118691,0.00489951,0.0028473,0.0124082,0.0108848,0.0255972,0.016139,0.0119981,0.00764147,0.0121853,0.0130365,0.0122195,0.00709822,0.00962643,0.00583307,0.00737203,0.00793049,0.0382829,0.0083893,0.013162,0.00513641,0.00772497,0.00363354,0.0146301,0.01218,0.0200969,0.0185491,0.0118253,0.0145608,0.0096965,0.0168897,0.0241585,0.010233,0.0119873,0.0100485,0.0130764
206,0.0120264,0.0393545,0.0351084,0.00832081,0.0293136,0.0122973,0.00473146,0.00293416,0.0119637,0.0102868,0.0252076,0.0160153,0.0124731,0.00776102,0.0125551,0.0111848,0.0130739,0.00774349,0.0101032,0.00550831,0.00674911,0.00748849,0.0383105,0.00818484,0.0132922,0.00513569,0.00728158,0.00312689,0.0143049,0.0119268,0.0198391,0.0182827,0.0111433,0.0142698,0.00920797,0.0169822,0.0237826,0.0103677,0.0111911,0.0101846,0.0126033
207,0.0118163,0.0395424,0.0345837,0.00822962,0.029948,0.0122445,0.00470255,0.0027539,0.0115131,0.00997644,0.0247965,0.0162365,0.0125007,0.00810474,0.0131114,0.0103425,0.0137217,0.00838695,0.0106491,0.00515335,0.00642925,0.00715427,0.038371,0.00766843,0.0132943,0.0047649,0.00644929,0.00251243,0.0136139,0.0111174,0.0195757,0.018329,0.00994011,0.0132622,0.00873539,0.0171183,0.0229917,0.0104301,0.0101898,0.00987775,0.0116978
208,0.0115623,0.0397766,0.0339266,0.00853352,0.0304565,0.0117383,0.00467147,0.0025475,0.0111347,0.00996328,0.0244096,0.0165477,0.0122118,0.00856083,0.0138219,0.0102469,0.0140943,0.0089407,0.0112734,0.00479671,0.00603848,0.00687894,0.0384255,0.0070592,0.0132102,0.0040574,0.00544835,0.00192946,0.0127307,0.0100114,0.0193032,0.0184913,0.00892221,0.0119818,0.00924223,0.0173654,0.0221812,0.0104667,0.00913405,0.00891741,0.0104954
209,0.0112582,0.0400523,0.033163,0.00903271,0.0308496,0.010903,0.00439952,0.00269109,0.0108334,0.010199,0.0240815,0.0168196,0.0117249,0.00901082,0.0145799,0.0104525,0.0142662,0.00927376,0.0119509,0.00443429,0.0054872,0.00665268,0.0384114,0.00650004,0.013105,0.00316824,0.00446684,0.0016656,0.0118244,0.0088529,0.0190361,0.018716,0.00906968,0.0109978,0.0102632,0.0175863,0.0215023,0.010496,0.00806465,0.00735055,0.00916149
210,0.0109192,0.0403431,0.0323858,0.00947097,0.031166,0.00987803,0.00370605,0.00323948,0.0105758,0.0106375,0.0237961,0.0170501,0.0111679,0.00942349,0.0152585,0.010653,0.0143292,0.0093124,0.0126205,0.00404869,0.00487991,0.00645376,0.0383044,0.00602807,0.013011,0.00243737,0.00359426,0.00188056,0.0110115,0.00775702,0.018788,0.0190204,0.0106728,0.0110339,0.0111824,0.0176136,0.0209315,0.0104982,0.00698874,0.00547867,0.00782387
211,0.0105659,0.0406173,0.0316707,0.00978424,0.0314559,0.00873534,0.00267034,0.00389383,0.010332,0.0112259,0.0234766,0.0172782,0.0107697,0.00985209,0.0157803,0.0107078,0.0143138,0.00912382,0.0132055,0.00366671,0.004364,0.00620926,0.0381332,0.00563231,0.0128851,0.00224806,0.00285112,0.00236389,0.0103514,0.00671627,0.0185652,0.0193433,0.0115575,0.0110479,0.0113846,0.0173861,0.0203952,0.0104302,0.00596164,0.00382225,0.00655204
212,0.0102157,0.0408494,0.0309985,0.0100381,0.0317496,0.00747236,0.00170485,0.00442186,0.0100996,0.0118624,0.0230373,0.0175217,0.0107922,0.0103519,0.0161704,0.0106056,0.0142014,0.00888614,0.0136435,0.00339283,0.00400531,0.00583706,0.0379523,0.00526612,0.0126369,0.00248999,0.00228296,0.00292747,0.00986506,0.00574544,0.0183769,0.0195223,0.00824665,0.00815835,0.00943376,0.0169322,0.0198785,0.0102867,0.00512735,0.00317951,0.00541698
213,0.00989442,0.0410204,0.0302804,0.010285,0.0320224,0.00609537,0.00150229,0.00476364,0.00989181,0.0124139,0.0224578,0.0177652,0.0111818,0.0108965,0.0165005,0.0104424,0.0139804,0.00879773,0.0139226,0.00338092,0.00372928,0.00532169,0.0377938,0.00484807,0.0122061,0.00278222,0.00199956,0.00349462,0.00955852,0.0050153,0.0182343,0.0194151,0.00213173,0.00650289,0.0101344,0.016287,0.0194658,0.0101555,0.00467752,0.00388922,0.00456569
214,0.00963209,0.0411149,0.0294537,0.0105102,0.0321938,0.00470459,0.0019955,0.00497505,0.00970981,0.0127902,0.0218212,0.0179818,0.0114837,0.0113874,0.0167732,0.0103595,0.0136805,0.00899213,0.0141021,0.00373846,0.00339223,0.00473514,0.0376488,0.00432346,0.0116006,0.00300279,0.00205411,0.00400983,0.00943047,0.00476513,0.0181413,0.0190301,0.0126052,0.0153672,0.0190117,0.0154731,0.0192742,0.010129,0.00470865,0.00521964,0.00418451
215,0.00945154,0.0411204,0.0285524,0.0106719,0.0321523,0.00349868,0.00255548,0.00514745,0.00952845,0.0130061,0.021276,0.0181547,0.0113028,0.0117312,0.0168913,0.0104431,0.0133637,0.0094802,0.0142643,0.00440971,0.00290589,0.00417769,0.0374872,0.00371435,0.0108901,0.00318476,0.0023414,0.00444424,0.00947384,0.00501502,0.0180839,0.0185306,0.019931,0.0218812,0.025912,0.0145461,0.0193161,0.0101493,0.00513037,0.00669594,0.00432071
216,0.00935484,0.0410349,0.0276712,0.010775,0.0317932,0.0026954,0.00303524,0.00534845,0.009306,0.013159,0.0209328,0.0182756,0.0106586,0.0118964,0.0167471,0.0106416,0.0130927,0.0101367,0.0144333,0.00519834,0.00231992,0.00370088,0.0372932,0.0030945,0.0101805,0.00335828,0.00273347,0.00480967,0.00967282,0.00555016,0.0180223,0.0181092,0.018606,0.0197531,0.0242557,0.013628,0.0194402,0.0100649,0.0057677,0.0082134,0.00480953
217,0.00931852,0.0408696,0.026881,0.010895,0.0310608,0.00242811,0.00346628,0.00559761,0.00901071,0.0133322,0.0207802,0.0183429,0.00986428,0.0119091,0.0163107,0.0107728,0.0129069,0.0107761,0.0145476,0.00591474,0.00195391,0.00331676,0.0370753,0.00259088,0.00958251,0.00351638,0.00316964,0.00513182,0.0100001,0.00616863,0.0178988,0.0178617,0.011428,0.0110946,0.0151962,0.0128652,0.0194311,0.00982574,0.00648135,0.00976223,0.00545563
218,0.00930692,0.0406477,0.0261924,0.0111138,0.0299675,0.00259902,0.00388255,0.00588102,0.00864036,0.0135205,0.0207059,0.0183592,0.0092009,0.011808,0.0156383,0.010629,0.0128172,0.0112949,0.014504,0.00647534,0.00235575,0.00308162,0.0368494,0.00238498,0.00917969,0.00363258,0.00363521,0.00542468,0.0104185,0.00676492,0.0176758,0.0177566,0.0115659,0.0097402,0.00811982,0.0123343,0.0191576,0.00953751,0.00719201,0.0113225,0.00615865
219,0.00928908,0.0403958,0.0255803,0.0113998,0.0285701,0.00291119,0.00428251,0.00617438,0.00822724,0.0136486,0.0206015,0.0183284,0.0087559,0.0116064,0.0148123,0.0101166,0.0128036,0.0117606,0.0142429,0.00691373,0.00344913,0.00312733,0.0366193,0.00255414,0.00901326,0.00368636,0.00412825,0.00568763,0.0108874,0.0072972,0.0173639,0.0176995,0.0166259,0.0154734,0.0102481,0.0119944,0.0186148,0.00936329,0.00786369,0.0128296,0.00689632
220,0.00924988,0.0401371,0.0250225,0.011539,0.0269207,0.00312244,0.0046318,0.00645534,0.00781769,0.0136558,0.0204589,0.018245,0.00848219,0.0112794,0.0138683,0.00931718,0.0128045,0.0123426,0.0138337,0.00732568,0.00476969,0.00351992,0.0363625,0.00299412,0.00908741,0.00366988,0.00463119,0.00591588,0.011382,0.0077609,0.0170175,0.0176125,0.0174028,0.0170432,0.0107085,0.0117432,0.017858,0.00940267,0.00849231,0.014172,0.00768299
221,0.00918694,0.0398878,0.0245067,0.0113012,0.0250463,0.00314782,0.00488669,0.00670137,0.00745025,0.0135538,0.0203847,0.0180935,0.00829163,0.0107879,0.0127895,0.00839305,0.0127009,0.0130933,0.0134842,0.00778781,0.00601536,0.00414879,0.0360389,0.00360856,0.00936892,0.00357787,0.00510444,0.00609738,0.0118996,0.00817794,0.0167259,0.0174733,0.0152377,0.0157869,0.00883683,0.0115167,0.0169305,0.00964892,0.00909038,0.0152203,0.00853848
