Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
55,0.0132631,0.0391821,0.0399453,0.00732496,0.0183945,0.00896257,0.0089242,0.00311342,0.0141719,0.0146331,0.0237495,0.020089,0.0107997,0.0144029,0.00726059,0.0206729,0.0272306,0.0214026,0.0144341,0.0131513,0.0128024,0.0114669,0.035133,0.00668099,0.00522283,0.0061605,0.00135345,0.00336552,0.00821522,0.0110114,0.025851,0.0157857,0.0277889,0.0315343,0.017915,0.0182211,0.0310681,0.00846788,0.00909856,0.00745322,0.00803291
56,0.0134674,0.0393917,0.0397075,0.00695255,0.0182597,0.00872739,0.00837513,0.00290643,0.0132149,0.0136681,0.0237743,0.0195672,0.0119996,0.0164656,0.00769436,0.0213741,0.0275235,0.0231064,0.0144729,0.0113975,0.0109379,0.00970407,0.0349712,0.00598082,0.005527,0.00669534,0.00163837,0.00381576,0.00816187,0.0111414,0.026725,0.0155269,0.0274801,0.0324895,0.0171051,0.0154022,0.0327674,0.00830642,0.00929183,0.00796542,0.00769621
57,0.0138838,0.0395511,0.0393637,0.00737781,0.0178292,0.0081741,0.0075515,0.00252209,0.0121678,0.012473,0.0238468,0.0191814,0.0123092,0.0169845,0.00711215,0.021367,0.0275078,0.0239442,0.014528,0.00974627,0.00930551,0.00797573,0.0347435,0.00546456,0.00588727,0.00680628,0.00167404,0.0041758,0.00810723,0.011455,0.0277063,0.0153027,0.0261723,0.0325522,0.0160604,0.0138304,0.0335116,0.00796022,0.00903994,0.0081173,0.00724811
58,0.0144296,0.0397478,0.0390767,0.00821677,0.0170343,0.00747769,0.00652705,0.00199889,0.0112522,0.0114798,0.02384,0.018712,0.0119526,0.015971,0.00566361,0.0211637,0.0278797,0.0239051,0.0145183,0.00832832,0.00802813,0.00640456,0.034452,0.00519868,0.00656207,0.00647854,0.0015716,0.0042091,0.00819347,0.0121194,0.0283994,0.0152373,0.0242807,0.0318099,0.0153148,0.0141581,0.0332883,0.00742171,0.00836985,0.00802503,0.00686915
59,0.0148991,0.0399776,0.0387987,0.00915251,0.0159386,0.00680229,0.00547179,0.0013866,0.0105847,0.0109329,0.0237026,0.0181264,0.0115252,0.0139189,0.00396976,0.0212094,0.029073,0.0232287,0.0144447,0.00708568,0.00695419,0.00501234,0.0340943,0.00509212,0.00783212,0.00587846,0.00140114,0.00392759,0.0084179,0.0129594,0.0285953,0.0153077,0.0222797,0.0305014,0.0150624,0.0155487,0.0321974,0.00688378,0.00742283,0.00791157,0.00667219
60,0.015122,0.0401839,0.038375,0.00986053,0.0146651,0.00621595,0.00457425,0.000812543,0.0101501,0.0108463,0.023445,0.0175813,0.0113503,0.0115636,0.00280668,0.0217252,0.0306343,0.0221864,0.0143297,0.00601989,0.00601328,0.0038117,0.0336669,0.00508218,0.00972591,0.0052517,0.0011735,0.00343399,0.00865919,0.0135897,0.0283322,0.0155646,0.0205266,0.0288638,0.015048,0.0168489,0.0304423,0.00657521,0.00633228,0.00784295,0.00657914
61,0.0150533,0.0403179,0.0377072,0.0100462,0.0132873,0.00570934,0.00392039,0.000607482,0.00984153,0.0110762,0.0231056,0.0172184,0.0112791,0.00949459,0.00259393,0.0226738,0.0313879,0.0209459,0.0142685,0.005235,0.00536427,0.00282032,0.0331822,0.00511708,0.0120052,0.00482418,0.000891201,0.00282357,0.0088006,0.0136673,0.027771,0.0161062,0.019197,0.0270162,0.0148668,0.0174835,0.0282317,0.00643553,0.00517277,0.0076505,0.00639232
62,0.0147566,0.0403595,0.0368519,0.00971256,0.0117945,0.00528032,0.00347666,0.000873077,0.00955614,0.0114234,0.0227027,0.0169936,0.0111079,0.00802201,0.0029971,0.023464,0.0303893,0.0195283,0.0144993,0.00479862,0.00522633,0.0020439,0.0326631,0.00516937,0.0143485,0.00472831,0.000701199,0.0021903,0.00883319,0.0130737,0.0270414,0.0169373,0.0183342,0.0249818,0.0143578,0.0174492,0.0257243,0.00618992,0.00404044,0.00715596,0.00596642
63,0.0143315,0.0403075,0.0359627,0.00912184,0.0101754,0.0049832,0.00318305,0.00120208,0.00926321,0.0117215,0.0222219,0.0167709,0.0108777,0.00741174,0.00378447,0.0231717,0.0276852,0.0178529,0.0152058,0.00462537,0.00558259,0.00146508,0.0321255,0.00534028,0.016482,0.00495058,0.000909157,0.00170363,0.0088435,0.0119242,0.0261647,0.0179704,0.0178745,0.0227674,0.0136483,0.0170701,0.0230414,0.00569821,0.00320907,0.00637601,0.00528798
64,0.0138575,0.0401658,0.0351509,0.00845196,0.00850059,0.00489107,0.00305051,0.00154277,0.0090262,0.0118841,0.0216186,0.0164497,0.0108828,0.0080512,0.00503476,0.0214231,0.024259,0.0159453,0.0162098,0.00455004,0.00617474,0.00114193,0.0315791,0.00578539,0.0182264,0.00535756,0.00136959,0.00159688,0.00891577,0.0104559,0.0251081,0.0190845,0.0176231,0.0204191,0.012911,0.0164483,0.0202998,0.00499193,0.00318091,0.00554059,0.00445059
65,0.0133939,0.0399388,0.0344319,0.00764909,0.00687046,0.00502172,0.00315153,0.00199674,0.00896069,0.0119011,0.020911,0.0159707,0.0114965,0.0100732,0.00674905,0.0188781,0.0213333,0.0141486,0.0170326,0.00447377,0.00674083,0.00132317,0.0310195,0.00648682,0.0194984,0.00579087,0.00181481,0.00184206,0.00905817,0.00889408,0.0239257,0.0201329,0.0173048,0.0180287,0.0122077,0.0152015,0.0176,0.00416277,0.00405825,0.00496872,0.00358261
66,0.0129878,0.0396248,0.0337688,0.00658944,0.00530176,0.00530909,0.00352349,0.00262106,0.00914765,0.0117949,0.020463,0.0153227,0.0128577,0.0131754,0.0089511,0.0167749,0.0195884,0.0130325,0.0172535,0.00439046,0.00713022,0.00199499,0.0304329,0.00726586,0.0202804,0.00614513,0.00215933,0.00217801,0.00922251,0.00739187,0.0228393,0.0209576,0.0167344,0.0157136,0.0115232,0.0129163,0.0149955,0.0034567,0.00536312,0.00486498,0.00279703
67,0.0126751,0.0392006,0.0331346,0.00525459,0.00373559,0.00566354,0.00412387,0.00339069,0.00956481,0.0115795,0.021253,0.0145719,0.0147896,0.0169509,0.0117819,0.0159328,0.0189016,0.0129408,0.0167137,0.00433998,0.00731564,0.00289789,0.0298,0.0080168,0.0205746,0.0063908,0.00244022,0.00247915,0.00938311,0.00604522,0.0221468,0.0214528,0.0159312,0.0135834,0.0107968,0.00959303,0.0124777,0.0033487,0.00670943,0.00519347,0.0022075
68,0.0124701,0.0386241,0.0325279,0.00382955,0.00253065,0.00603354,0.00486409,0.00424599,0.0100914,0.0112617,0.0241885,0.0138391,0.0169603,0.0209646,0.0151539,0.0162499,0.0187213,0.013686,0.0156628,0.00435925,0.00736928,0.0038878,0.0291021,0.0087976,0.0203568,0.00655815,0.00275461,0.00276915,0.00957394,0.00493708,0.0220421,0.0216048,0.015018,0.0116952,0.00993793,0.00586554,0.00998313,0.00393132,0.00790184,0.00580824,0.00199677
69,0.0123608,0.0378662,0.0319525,0.00279515,0.00340784,0.00639158,0.00563987,0.00512454,0.0105731,0.0108866,0.0286645,0.0132005,0.0189225,0.0245685,0.0184535,0.0171952,0.0185898,0.0148144,0.0150368,0.00446284,0.00741346,0.00491474,0.0283352,0.00970607,0.0195843,0.00669759,0.00319771,0.00312818,0.00984451,0.00415247,0.0224991,0.0214457,0.0140158,0.0100377,0.00890245,0.00425258,0.00743739,0.00479801,0.00887418,0.00661475,0.00230935
70,0.0123188,0.0369502,0.0314137,0.00282963,0.00586159,0.00668481,0.00634439,0.00596486,0.0109023,0.010559,0.0327835,0.0125941,0.0201452,0.0268395,0.020768,0.0183116,0.0184015,0.0158847,0.0159776,0.004644,0.00755458,0.0059716,0.0275324,0.0107114,0.0182684,0.00684875,0.00380272,0.0035988,0.0101913,0.00375999,0.0232746,0.0210073,0.0127997,0.00857449,0.00773112,0.00683204,0.00485355,0.00576935,0.00965825,0.00756419,0.00303389
71,0.0123101,0.0359566,0.0309402,0.00371559,0.00812149,0.00683597,0.00687375,0.00669343,0.0110433,0.0103803,0.0349077,0.0118779,0.0202112,0.0269164,0.0214076,0.0192699,0.0183355,0.0165274,0.0181717,0.00486471,0.00781403,0.00704434,0.0267767,0.0116117,0.0165562,0.00703593,0.00449334,0.00411951,0.0105338,0.00376651,0.0239948,0.0203629,0.0112819,0.00731103,0.00649939,0.00978358,0.00252201,0.00686497,0.0103224,0.00858275,0.00397512
72,0.0123036,0.0349955,0.030594,0.00472099,0.00924105,0.00679782,0.00714378,0.00722539,0.0109945,0.0103636,0.0345964,0.0110161,0.0190337,0.0246196,0.0202957,0.0198391,0.0186442,0.0165519,0.0201518,0.0050528,0.0081025,0.00809764,0.0261595,0.0121428,0.0147259,0.00725561,0.00511786,0.00455855,0.0107472,0.00408118,0.0243022,0.0196803,0.00958121,0.00629331,0.0052899,0.0112719,0.00175299,0.00803234,0.0108995,0.0095596,0.00497656
73,0.0122651,0.0341731,0.0304381,0.00556117,0.00895437,0.00656727,0.00710146,0.00748436,0.0107415,0.0104489,0.0325445,0.0102175,0.0169098,0.0208316,0.0179928,0.0199309,0.0194593,0.0160619,0.0210867,0.00510999,0.00825162,0.00909629,0.0257286,0.0121371,0.0130761,0.00748764,0.00556202,0.00482993,0.0107295,0.00459187,0.0240057,0.0191975,0.00796849,0.00548746,0.00424765,0.0109372,0.00310324,0.00915177,0.011388,0.0104125,0.00593696
74,0.0121627,0.0335584,0.0304903,0.00625929,0.00777158,0.00617129,0.00675022,0.00744887,0.0102734,0.0105773,0.0298899,0.00985059,0.0143486,0.0171008,0.0153853,0.0196714,0.0206007,0.0153796,0.0212071,0.00496442,0.00810341,0.0100476,0.0254647,0.0116309,0.011822,0.00771708,0.00582113,0.00495515,0.0104664,0.00522316,0.0231706,0.0190811,0.00672556,0.00479762,0.00363075,0.00927171,0.00466843,0.0101124,0.0117858,0.0111311,0.00682968
75,0.0119778,0.0331919,0.0307003,0.00693227,0.00680113,0.00564082,0.00616996,0.00717565,0.00962651,0.0107432,0.0274606,0.010131,0.0118568,0.0145415,0.0132591,0.0193779,0.0216073,0.0148766,0.0211929,0.00466378,0.00762205,0.0110458,0.0252999,0.0108866,0.0110257,0.00794605,0.00598277,0.00502784,0.0100311,0.00590597,0.0220618,0.0192746,0.00604381,0.00447984,0.00360975,0.00737263,0.00587253,0.0107854,0.0121233,0.0117609,0.00768724
76,0.0117217,0.0330799,0.0309882,0.00760996,0.00679435,0.0050054,0.00548458,0.00675009,0.00889477,0.0109752,0.025539,0.010936,0.00984195,0.0130794,0.0119932,0.0193168,0.0221536,0.0148617,0.0214422,0.00441829,0.00694356,0.0122278,0.0251658,0.0102944,0.0105773,0.00818169,0.00614432,0.00512637,0.00954819,0.00654399,0.0209869,0.0195795,0.00587455,0.00513686,0.00401238,0.00619202,0.00627142,0.0110391,0.0124406,0.0123516,0.00853297
77,0.0114219,0.0332208,0.0312775,0.00817847,0.00719302,0.00432071,0.00481275,0.00625497,0.00821102,0.0113073,0.0240838,0.0119272,0.00865299,0.0122425,0.011512,0.0194522,0.022497,0.0155788,0.0218503,0.00451534,0.00634146,0.0136791,0.0250158,0.010243,0.0102228,0.0083999,0.00634682,0.00525963,0.00912645,0.00701687,0.0202243,0.0198724,0.00590021,0.00645685,0.00456896,0.0055695,0.00594736,0.010866,0.0127624,0.012921,0.00934305
78,0.0110956,0.0335966,0.0315075,0.00847262,0.00731921,0.00368323,0.00421825,0.00576012,0.00768687,0.011748,0.0229955,0.0127784,0.00849204,0.0119902,0.0114162,0.0195218,0.0233135,0.0170432,0.0221206,0.00503337,0.00605394,0.0153233,0.0248399,0.0109486,0.00965688,0.0085496,0.00657164,0.0053929,0.00882054,0.00723541,0.0200009,0.0202242,0.00585352,0.00743407,0.00513829,0.00476523,0.00648244,0.0104128,0.0130894,0.0134561,0.0100608
79,0.0107337,0.0341484,0.0316152,0.00839325,0.00738695,0.00321161,0.00373008,0.00532869,0.00737588,0.0122681,0.0222003,0.0132771,0.00918297,0.0123453,0.0112567,0.0194623,0.0250004,0.0188766,0.0221441,0.00579042,0.006114,0.0169288,0.0246493,0.0123374,0.00868973,0.00856509,0.00675927,0.00547748,0.00863054,0.00717084,0.0203576,0.0207698,0.00586025,0.00751357,0.00565589,0.00375241,0.00914586,0.00984901,0.0133963,0.0139271,0.0106163
80,0.0103185,0.0347726,0.0315353,0.00796585,0.00795616,0.00298625,0.00338114,0.00500734,0.0072725,0.0128098,0.0215807,0.0133539,0.0102397,0.0129403,0.0107792,0.0197073,0.0272817,0.0204781,0.0220495,0.00658438,0.00637974,0.0182139,0.0244561,0.0140745,0.00742449,0.00839033,0.00683514,0.0054649,0.00852634,0.00685449,0.0210412,0.0215168,0.00640077,0.0068991,0.0061037,0.00347953,0.0124733,0.00928182,0.0136433,0.014297,0.0109497
81,0.00986692,0.0353523,0.0312341,0.0073309,0.0090189,0.00302814,0.00321463,0.0048072,0.00734107,0.0133039,0.0209441,0.0130576,0.0110753,0.013261,0.00997565,0.0209467,0.0295467,0.021396,0.0219781,0.00729778,0.00669292,0.0189557,0.024264,0.0156994,0.00634231,0.00799281,0.00672325,0.00530403,0.00846242,0.00634335,0.0216346,0.0222807,0.00765059,0.00637418,0.00652806,0.00455437,0.014863,0.00876972,0.013776,0.0145093,0.0110137
82,0.00945683,0.0358101,0.03077,0.00667107,0.0100811,0.00332605,0.00325445,0.00468938,0.00753412,0.0136952,0.0201641,0.0125097,0.0112261,0.0130572,0.00900281,0.0234115,0.0312894,0.0215245,0.0218753,0.00785729,0.00696366,0.0190564,0.0240802,0.0167786,0.00617533,0.007379,0.00637216,0.00495975,0.00839569,0.00568616,0.021796,0.0227574,0.00913567,0.00658076,0.00699923,0.00614807,0.0157301,0.00829187,0.0137346,0.0144933,0.0107754
83,0.00917277,0.0361355,0.0302712,0.00608586,0.0108114,0.00387285,0.00349261,0.00460842,0.00782689,0.0139557,0.019351,0.0118516,0.010633,0.0124658,0.00807924,0.0265533,0.0322497,0.0210236,0.0215956,0.00819293,0.00717233,0.0185505,0.0239508,0.0170107,0.00747723,0.0065872,0.00575657,0.00442669,0.00829305,0.00490278,0.0214237,0.0226164,0.0103108,0.00733572,0.00752635,0.00749097,0.015417,0.00796416,0.0134428,0.0141634,0.0102011
84,0.00906822,0.0363704,0.0298758,0.00550964,0.0112787,0.00465759,0.00386976,0.00456585,0.00821664,0.0140679,0.0189052,0.011207,0.00977488,0.0117952,0.00739292,0.0294965,0.0323886,0.0201109,0.0211504,0.00826196,0.00736359,0.0175767,0.0239786,0.0162999,0.00997832,0.00568442,0.00488717,0.00376023,0.00816416,0.00400644,0.0206626,0.0216243,0.0110067,0.00823546,0.0080193,0.00813193,0.0147569,0.00839341,0.0128327,0.0134578,0.00927234
85,0.00917809,0.0365603,0.0296522,0.00477486,0.0117714,0.00565321,0.00430264,0.00459659,0.00870005,0.0140032,0.0193064,0.0106624,0.00928513,0.011167,0.00702077,0.0315497,0.0317963,0.0189029,0.0208156,0.00809349,0.00762153,0.0163245,0.0242745,0.0147829,0.0126322,0.0047678,0.00382521,0.00312357,0.00808415,0.00305941,0.0196788,0.0198437,0.0115107,0.0094528,0.0084282,0.00796023,0.0144501,0.00952227,0.0118746,0.0123772,0.00801123
86,0.00952373,0.0367354,0.0295733,0.00375973,0.0124117,0.00678024,0.00474438,0.00471414,0.00924793,0.013795,0.0206843,0.0102742,0.00921588,0.0104118,0.00689341,0.0324101,0.0305697,0.0173933,0.0209609,0.00782475,0.00803197,0.0149743,0.0248865,0.0128342,0.0143408,0.00397785,0.00270538,0.00279146,0.00815534,0.00227755,0.0186359,0.0177812,0.0124382,0.0116968,0.00904971,0.00739778,0.0147652,0.0098444,0.0106129,0.0109984,0.00650726
87,0.0100716,0.0368975,0.029581,0.0025114,0.0130313,0.00788219,0.00517525,0.004876,0.0097762,0.0135775,0.0226697,0.0101204,0.00914214,0.00930609,0.00684492,0.0321637,0.028708,0.0155122,0.0217255,0.00761016,0.00858779,0.0135908,0.0258005,0.010989,0.014748,0.00350928,0.00170823,0.00290854,0.00842224,0.00201304,0.0180717,0.0162123,0.0141633,0.0151853,0.0104865,0.00712841,0.0159589,0.00860965,0.00913308,0.00942524,0.00486493
88,0.0107089,0.0370489,0.0296862,0.00131082,0.0134354,0.0087639,0.00554858,0.00502851,0.0101604,0.0134678,0.0246936,0.0103703,0.0089565,0.00784076,0.00666266,0.0311778,0.0261305,0.0131795,0.0228873,0.00747642,0.00914399,0.0120596,0.0270047,0.00976101,0.0144975,0.00352241,0.00114117,0.00330476,0.00884878,0.0023056,0.0186408,0.0157167,0.0161113,0.018793,0.0127228,0.00717986,0.0183052,0.00796715,0.007515,0.00772173,0.00318001
89,0.0112955,0.0372225,0.0299847,0.000637503,0.01356,0.00928503,0.00577296,0.00514152,0.0103157,0.0134223,0.0263309,0.011267,0.00912293,0.00643393,0.00629923,0.0299176,0.0228509,0.0103463,0.0240098,0.0073364,0.0095005,0.010213,0.0285433,0.00933822,0.0145772,0.00394766,0.00147517,0.00376447,0.00938508,0.00287478,0.0199748,0.0164551,0.0171154,0.0207138,0.0147464,0.00699075,0.0211541,0.00983939,0.00584529,0.00591434,0.0019403
90,0.0117126,0.0374596,0.0305653,0.000382678,0.0134103,0.00940465,0.00574053,0.00516608,0.0102654,0.0132799,0.0274741,0.0129512,0.010151,0.00623256,0.00618268,0.0287776,0.0192419,0.00724086,0.0246674,0.00713562,0.009544,0.00820669,0.0305038,0.00947994,0.0153784,0.00462391,0.00252437,0.00422835,0.0100635,0.00372088,0.0211516,0.0182165,0.0164271,0.0198088,0.0154704,0.00635005,0.0228673,0.0113129,0.00446845,0.00433205,0.00304099
91,0.0118522,0.0378103,0.0313376,0.000435504,0.0129575,0.00918348,0.00545669,0.00505749,0.0101924,0.0129411,0.0282137,0.0151762,0.0119286,0.00806663,0.00685833,0.0279568,0.0161096,0.00529565,0.0246257,0.00692301,0.00938206,0.00696524,0.0328744,0.00975779,0.0166555,0.0054781,0.00402308,0.0047073,0.0109521,0.00500765,0.0219347,0.0203653,0.0143625,0.0166405,0.0146735,0.00539977,0.0221994,0.010432,0.0044245,0.00440292,0.00575125
92,0.0116258,0.0383003,0.0320067,0.0015299,0.0121628,0.00875382,0.00512381,0.00483303,0.0103313,0.0124317,0.0286663,0.0172792,0.0140405,0.0111239,0.00823199,0.0274343,0.0142641,0.00713479,0.0239003,0.00668545,0.00916905,0.00731939,0.0354282,0.00972213,0.0181351,0.00643442,0.00575769,0.00514102,0.0120112,0.00679289,0.0225086,0.0220978,0.0119653,0.0131411,0.0131011,0.0044805,0.0195759,0.00798349,0.0060834,0.00654171,0.00867969
93,0.0110836,0.038886,0.0322626,0.0027666,0.0110499,0.00826824,0.00496517,0.00454443,0.0107368,0.011828,0.0288996,0.0185422,0.0162905,0.0144517,0.0098,0.0270223,0.013846,0.0111972,0.022702,0.00632175,0.0087662,0.00828113,0.0377664,0.00906607,0.0197028,0.00731978,0.00737858,0.00537311,0.0130257,0.00889708,0.0226814,0.0228935,0.00985964,0.0108002,0.01176,0.00461134,0.0170612,0.00595825,0.00825324,0.00888197,0.0110433
94,0.0104055,0.0394749,0.031989,0.00383953,0.00970721,0.00785492,0.00491167,0.00419202,0.0112016,0.0111896,0.0289686,0.0186687,0.0186757,0.0176133,0.0112383,0.0263954,0.0144723,0.0153923,0.0213295,0.00583399,0.00785315,0.00862744,0.0395312,0.00790489,0.0212783,0.00792773,0.00850386,0.0052622,0.0137018,0.0108601,0.022156,0.0227106,0.00813787,0.00994948,0.0112374,0.00637752,0.0166198,0.00559366,0.00998308,0.0101565,0.0123327
95,0.00970539,0.0399941,0.0313235,0.00459555,0.00824855,0.00757511,0.00473066,0.00372114,0.011438,0.010593,0.0289482,0.017977,0.0211183,0.0204878,0.0124391,0.0251288,0.0158225,0.0189128,0.0200306,0.00535126,0.00648029,0.00820285,0.0405863,0.00681138,0.0226934,0.00812501,0.00886301,0.0047799,0.0138166,0.0120689,0.0210874,0.0219081,0.00782107,0.0112865,0.0117414,0.00890503,0.018308,0.00665834,0.0107882,0.0100027,0.0124527
96,0.00894957,0.0404299,0.0305161,0.00500794,0.00677803,0.00734248,0.00435284,0.00309687,0.0112817,0.0101847,0.0289241,0.0171514,0.0233177,0.0230099,0.0133075,0.0229042,0.0175674,0.0215331,0.018918,0.00491686,0.00530779,0.00747262,0.0410599,0.00637254,0.0237224,0.00789997,0.0083995,0.0040178,0.0133239,0.0120811,0.0199394,0.0210127,0.00936041,0.0144576,0.0129821,0.0112579,0.0208848,0.00849593,0.0105374,0.00882534,0.011681
97,0.00808461,0.0408111,0.0297309,0.00520059,0.00538209,0.00694456,0.00376809,0.00231468,0.0107352,0.0101206,0.0289468,0.0167798,0.0248482,0.0250226,0.0137096,0.0198067,0.0192016,0.0233716,0.017976,0.00440983,0.00491785,0.00687017,0.0412446,0.0066787,0.0242246,0.00733769,0.00729549,0.00312569,0.0123798,0.0109263,0.0190161,0.0204509,0.0108961,0.0175075,0.0140846,0.0127031,0.0229014,0.0103613,0.00942312,0.00738399,0.0104148
98,0.00715204,0.041137,0.0290338,0.0053703,0.00418303,0.00624814,0.00287825,0.00136785,0.00993374,0.0104328,0.0290176,0.0170435,0.0253651,0.0263056,0.0136178,0.0164801,0.0202299,0.0245809,0.0170916,0.00371487,0.00487874,0.0065473,0.0413877,0.00737655,0.0241792,0.00657577,0.00589306,0.00229196,0.0112853,0.00911654,0.0183606,0.0204441,0.0111113,0.018986,0.0142537,0.012976,0.0233238,0.0116976,0.00786578,0.0061657,0.00892983
99,0.00627553,0.0413625,0.0284451,0.00561395,0.00335702,0.00538084,0.00184602,0.000332169,0.00910791,0.0110195,0.0291043,0.017705,0.0247802,0.0267048,0.0132047,0.0139263,0.0203927,0.0251825,0.0161666,0.00288832,0.0045432,0.00645194,0.0415636,0.00802099,0.0236273,0.00578572,0.00456901,0.00186346,0.0103675,0.00731983,0.0179129,0.0210881,0.0100759,0.0185177,0.0132942,0.0124321,0.0220951,0.0123369,0.006336,0.00517897,0.00736082
100,0.00557904,0.0414277,0.0279985,0.00591426,0.00301715,0.00470057,0.00164322,0.00110547,0.00850338,0.011747,0.0291497,0.0184149,0.0233214,0.0262157,0.0127392,0.0128228,0.019746,0.0251296,0.0152007,0.00218112,0.00386716,0.00643826,0.0416924,0.0085715,0.0225375,0.00513381,0.00355322,0.00213419,0.00981749,0.00589616,0.01765,0.0224256,0.00857093,0.0165151,0.0115472,0.0115347,0.0200001,0.0123538,0.00520404,0.00430838,0.00582921
101,0.00513405,0.0412874,0.027743,0.00623253,0.00303674,0.00448396,0.00235177,0.00242233,0.00823188,0.0124923,0.0290935,0.0190259,0.0214856,0.0249705,0.0123823,0.0128612,0.0185761,0.0244502,0.0142945,0.0019719,0.00317101,0.00639618,0.0416474,0.00956395,0.0208067,0.00472151,0.00283924,0.00276241,0.00963163,0.00485781,0.0176232,0.024232,0.00748126,0.0138007,0.0096139,0.0103712,0.0179908,0.011915,0.0046601,0.00368449,0.00454802
102,0.00498807,0.040938,0.0276899,0.00654673,0.00321439,0.00459119,0.00294931,0.0036375,0.00819513,0.0131542,0.0288691,0.0196095,0.0198262,0.023143,0.0119798,0.0131879,0.0171977,0.0233018,0.0136007,0.00234697,0.00274937,0.00629851,0.0413498,0.0109325,0.0183708,0.00453059,0.00229205,0.0033603,0.00968057,0.0042352,0.0179459,0.0256692,0.00731631,0.0112261,0.0080752,0.00901528,0.0166768,0.0112274,0.00466774,0.00370059,0.00374623
103,0.00515433,0.0404084,0.0277924,0.00686949,0.00355862,0.00471674,0.00340499,0.00456556,0.00821204,0.0136786,0.0284151,0.0202714,0.0186593,0.0209025,0.0111863,0.0132162,0.0157685,0.0219172,0.0132535,0.00303148,0.00266505,0.00612287,0.0407886,0.0114583,0.0152955,0.00444504,0.0018772,0.00382379,0.00984644,0.00398039,0.0187106,0.0255451,0.00794476,0.00940871,0.00730312,0.00803293,0.016215,0.010578,0.00502835,0.0043987,0.00350065
104,0.00554843,0.0397337,0.0279693,0.00725718,0.00426419,0.00469903,0.00392416,0.00507188,0.00817693,0.0140561,0.0277147,0.0210164,0.0179268,0.0184511,0.00988825,0.0127904,0.0142529,0.0205144,0.0132785,0.00386684,0.00279248,0.00580162,0.0399979,0.0103688,0.0118197,0.0043266,0.00178365,0.00417487,0.010095,0.00382625,0.0198502,0.023315,0.00897483,0.00860761,0.00730057,0.00800239,0.0162813,0.0103132,0.00553008,0.00527529,0.00371332
105,0.00604594,0.0389522,0.0281398,0.00774771,0.00544937,0.00450375,0.00436657,0.00512386,0.0080743,0.0142971,0.0268071,0.0217557,0.0173509,0.0160278,0.00832005,0.0120048,0.0125589,0.0192476,0.0135585,0.00478535,0.00295588,0.00526213,0.0390307,0.00851107,0.00840613,0.00407091,0.00217121,0.00441878,0.0104467,0.00386314,0.021064,0.0197856,0.0102227,0.00871945,0.00769241,0.00867261,0.0162729,0.0105931,0.00602033,0.0059464,0.00426118
106,0.00657162,0.0381091,0.0282402,0.00826674,0.0070151,0.00416601,0.00449874,0.00480087,0.00792694,0.0144085,0.0257731,0.0223843,0.0166878,0.0138408,0.00675056,0.0110183,0.0107355,0.0182014,0.0139009,0.0056941,0.00301185,0.00449552,0.0379571,0.00734772,0.00570223,0.00362461,0.00286189,0.0045245,0.0109046,0.00439606,0.0219039,0.0165452,0.0116775,0.00944328,0.00805799,0.00958882,0.0158221,0.0111127,0.00641806,0.00638555,0.00503367
107,0.00711229,0.0372459,0.0282316,0.00865351,0.00873791,0.00379639,0.0043232,0.00426197,0.00775605,0.0143965,0.0247266,0.0228338,0.0158308,0.0119913,0.00528152,0.00995397,0.00905747,0.0173462,0.0141732,0.00647861,0.00292428,0.00358255,0.0368536,0.0069275,0.00429269,0.00298871,0.00363247,0.00449406,0.0114254,0.00517533,0.0219826,0.0146386,0.0132318,0.0104987,0.00824052,0.0107646,0.0150705,0.0113338,0.00671838,0.00679729,0.00590822
108,0.00769096,0.0363868,0.0280972,0.00877979,0.010397,0.00354994,0.00404738,0.00370117,0.00757064,0.0142763,0.0238167,0.0230754,0.014779,0.0104528,0.00401212,0.00886852,0.00794472,0.0164617,0.0143901,0.00706043,0.00286976,0.00270011,0.0357708,0.00703463,0.00427582,0.00223142,0.0043904,0.00437893,0.0119539,0.00583214,0.0212749,0.0140854,0.0145927,0.011731,0.00829912,0.0122588,0.0144359,0.010998,0.00699002,0.00738293,0.00679075
109,0.00831166,0.0355366,0.0278201,0.00861484,0.0118065,0.00349371,0.00387635,0.0032832,0.00736968,0.0140745,0.0232175,0.0230927,0.0135985,0.00911551,0.00318927,0.00775128,0.00772952,0.0151623,0.0146617,0.00743232,0.00318702,0.00216284,0.0347335,0.00807343,0.00507023,0.00154973,0.00513253,0.00423599,0.0124594,0.00631563,0.0203824,0.0143007,0.0155436,0.0131775,0.00830937,0.0138062,0.0141911,0.0102519,0.00732442,0.00815662,0.00764596
110,0.00893277,0.0346833,0.0274066,0.00821059,0.0128109,0.0035565,0.00385625,0.00303574,0.0071615,0.0138138,0.023086,0.0228736,0.0124029,0.00785856,0.0030488,0.0065811,0.00839935,0.0130784,0.015011,0.00764552,0.00394172,0.0023088,0.033748,0.00940013,0.00582536,0.00135293,0.00587782,0.00410792,0.0129418,0.00671562,0.0203526,0.0145416,0.0161896,0.0150133,0.00832695,0.0149942,0.0143626,0.00930319,0.00776398,0.00896387,0.00849424
