Timestep,C7,CLAV,LACR,LASI,LCAL,LFAradius,LFAsuperior,LFAulna,LLEL,LMEL,LMT5,LPSI,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RASI,RCAL,RFAradius,RFAsuperior,RFAulna,RLEL,RMEL,RMT5,RPSI,RTB1,RTB2,RTB3,RTH1,RTH3,RTOE,RUA1,RUA2,RUA3
166,0.00773554,0.0399413,0.0291395,0.00127238,0.016874,0.00436094,0.00499316,0.00680889,0.00962996,0.0142627,0.0254699,0.0143858,0.0115515,0.00831429,0.00791563,0.0235464,0.0138503,0.00407628,0.0243227,0.00778151,0.0107357,0.00643509,0.036589,0.0126778,0.0193176,0.00334839,0.00271511,0.00356342,0.00916758,0.00334808,0.0252405,0.0190016,0.00717576,0.0117068,0.0108015,0.00453928,0.0172535,0.0113263,0.0042877,0.00306866,0.00413426
167,0.00762032,0.0405369,0.0297635,0.00184716,0.0159409,0.0046943,0.00432795,0.00642557,0.0101382,0.013292,0.0264283,0.0169878,0.0145529,0.0109315,0.00949824,0.0249888,0.0132343,0.00728961,0.0237828,0.00806246,0.0113479,0.00864426,0.0389429,0.0112322,0.0198024,0.00425729,0.00418121,0.00441808,0.0107479,0.00481728,0.0254345,0.0209212,0.00416094,0.00949929,0.00963914,0.00586896,0.0151669,0.00833126,0.00550753,0.00491153,0.00712299
168,0.00754364,0.0413001,0.0300315,0.00338442,0.0146647,0.00567064,0.00436183,0.00617978,0.0111011,0.0123397,0.0271223,0.0183982,0.0176402,0.0143103,0.0109188,0.0270409,0.014102,0.0122063,0.0227298,0.00799861,0.0113789,0.0105179,0.040671,0.00935612,0.0197694,0.00520031,0.00585525,0.00504004,0.0123018,0.00662344,0.0254935,0.0220854,0.0019663,0.00794627,0.00870215,0.00845612,0.0137347,0.00622527,0.00722364,0.00686345,0.00949103
169,0.0076761,0.0420218,0.0298958,0.00457034,0.0131137,0.0067925,0.00481303,0.00608744,0.0119927,0.0115722,0.0276848,0.0183676,0.0205229,0.0179488,0.0122679,0.028715,0.0158563,0.0168255,0.0213666,0.00770752,0.0104351,0.0109077,0.0415739,0.00808064,0.0198386,0.00583458,0.0071523,0.00519249,0.0134391,0.00813942,0.0249694,0.0218289,0.000784243,0.00677171,0.00815224,0.0116223,0.0144532,0.00631298,0.00799484,0.00751366,0.0107331
170,0.00798512,0.0426109,0.0294844,0.00517644,0.0114772,0.0076395,0.00523436,0.00596119,0.0123719,0.011107,0.0282382,0.017515,0.0230084,0.0215804,0.0136847,0.0289272,0.0180587,0.0206201,0.0197557,0.00746341,0.00881236,0.0102068,0.0417781,0.00816052,0.0203307,0.00599685,0.00781803,0.00482436,0.0139399,0.00889926,0.0241418,0.0202087,0.00341966,0.00780774,0.00844419,0.0145241,0.0167036,0.00806315,0.00743653,0.00680137,0.0107788
171,0.00825707,0.0430878,0.0289931,0.0053845,0.0099447,0.00791525,0.00539342,0.00556915,0.012065,0.0110294,0.0288379,0.0168371,0.0249065,0.0249667,0.0149857,0.026971,0.0202735,0.0235553,0.0179541,0.0072733,0.00722098,0.00913999,0.0416059,0.00983998,0.0211924,0.00566098,0.00785937,0.00404245,0.01382,0.00868124,0.0235487,0.0179466,0.00623834,0.011266,0.00974185,0.0163554,0.0192434,0.0107072,0.0058784,0.00540999,0.00991355
172,0.00828542,0.0434888,0.0285566,0.00545755,0.00862175,0.00749129,0.00507765,0.00482053,0.0111438,0.0113711,0.0294535,0.0169809,0.0260432,0.0277921,0.0157935,0.0229875,0.0219688,0.0257692,0.0160161,0.00689961,0.00604096,0.0081299,0.041353,0.0128685,0.0221962,0.00491701,0.00743472,0.00303864,0.0132769,0.0075472,0.0233883,0.0159742,0.00790271,0.0146366,0.0110787,0.0168259,0.0209817,0.0132501,0.00394979,0.00410559,0.00854765
173,0.00797188,0.0437822,0.0281984,0.00548155,0.00752501,0.00642113,0.00410219,0.00392129,0.00984364,0.0120773,0.0300257,0.0178887,0.0263299,0.0297023,0.0159038,0.0181024,0.0226856,0.027336,0.0139509,0.00610978,0.00503547,0.00729029,0.041163,0.0155915,0.0230044,0.00400494,0.00672965,0.00218261,0.0125805,0.00579529,0.0235378,0.0150522,0.00809906,0.0163618,0.0114769,0.0162444,0.0213544,0.0149037,0.0022711,0.0030949,0.00703845
174,0.00734835,0.0438733,0.0278884,0.00536594,0.0066436,0.00498767,0.00258851,0.00356778,0.00848714,0.0130312,0.0305394,0.0190471,0.0258276,0.0304274,0.0154036,0.0141814,0.0222379,0.0282371,0.011875,0.0048251,0.00401374,0.00655552,0.0410325,0.0165323,0.0231765,0.00334488,0.0059096,0.00218005,0.0119634,0.00386523,0.0237858,0.015692,0.00725354,0.0160617,0.0106839,0.0149199,0.0205972,0.0153064,0.00164376,0.00216416,0.00566061
175,0.00652332,0.0436725,0.0276252,0.00512151,0.00598936,0.00377801,0.00134645,0.00436788,0.00741131,0.0140771,0.0310187,0.0200251,0.0247961,0.0298877,0.0145432,0.0128821,0.0207977,0.0284515,0.0102326,0.00315761,0.00330493,0.0057938,0.0408884,0.0159019,0.0223303,0.00333454,0.00516577,0.0030331,0.0115608,0.00236893,0.0239311,0.0179029,0.00598675,0.0141345,0.00913548,0.0127732,0.0193213,0.0144618,0.00241147,0.00168348,0.00467801
176,0.00561629,0.043161,0.0274668,0.00506043,0.00558768,0.00341314,0.00208326,0.00574596,0.00684491,0.0150231,0.0314326,0.0207688,0.0236096,0.0281827,0.0134946,0.0138527,0.018828,0.0280009,0.00962104,0.00155656,0.00336971,0.00503888,0.0406589,0.0150901,0.0202694,0.00384638,0.00470784,0.00405044,0.0114076,0.00222169,0.0238267,0.0207863,0.00496524,0.0113612,0.00770288,0.00984138,0.0178786,0.0127775,0.00355597,0.00277722,0.00432907
177,0.00474655,0.0423989,0.0274909,0.00556421,0.00551162,0.00364892,0.00352815,0.00694757,0.00677708,0.0156929,0.0316371,0.0214703,0.0225082,0.0255246,0.0121699,0.0154003,0.0168581,0.0269738,0.0101472,0.00196841,0.0039927,0.00455068,0.0403038,0.014724,0.0170296,0.00444334,0.00465255,0.00494788,0.0114793,0.00315908,0.0234207,0.0228558,0.00502145,0.0086603,0.0072344,0.00674292,0.0162308,0.0112527,0.00466949,0.00471449,0.00462037
178,0.00405912,0.0414926,0.0277148,0.00661841,0.00600738,0.00378765,0.00481337,0.00763305,0.00700119,0.0160034,0.0314534,0.0222595,0.0214327,0.0222091,0.0104012,0.0164377,0.0151441,0.0255401,0.0112924,0.00393568,0.00467288,0.00448522,0.0397992,0.014098,0.0130487,0.00484479,0.00495563,0.00567556,0.0117368,0.00425961,0.0227564,0.022954,0.0062612,0.00710427,0.00784938,0.00442633,0.0142687,0.011278,0.00564152,0.00666018,0.00530777
179,0.00365381,0.0405483,0.028058,0.00787685,0.00734811,0.00360229,0.00574555,0.00778179,0.00730129,0.0159976,0.0307593,0.0230746,0.0201628,0.0185874,0.00828191,0.0165324,0.013502,0.023906,0.0125495,0.0060552,0.00520032,0.00463161,0.0391156,0.01295,0.00932761,0.00496612,0.00548226,0.00622157,0.0121418,0.00530956,0.0218532,0.0210364,0.00793486,0.00740658,0.00888871,0.0038768,0.0121739,0.013075,0.00643457,0.00821266,0.00617879
180,0.00354426,0.039648,0.0283837,0.00895951,0.00948212,0.00322872,0.00628245,0.0075649,0.00757286,0.0158012,0.0295349,0.0237548,0.018563,0.015005,0.00614944,0.015584,0.0115937,0.0221756,0.0137166,0.00807097,0.00564545,0.00475276,0.0382189,0.0121837,0.00708055,0.00485188,0.00611989,0.0065663,0.0126622,0.00634667,0.0206009,0.0181865,0.00948695,0.00888047,0.00965576,0.00546297,0.0106251,0.0153459,0.00708018,0.00925541,0.00716021
181,0.00369991,0.0388305,0.0285666,0.00956051,0.0120819,0.00286281,0.00654633,0.00723046,0.00780966,0.0155484,0.0278949,0.0241961,0.0166592,0.0117225,0.00432692,0.0137494,0.00943292,0.0201867,0.0147651,0.00986032,0.00624554,0.00493027,0.0370915,0.0124444,0.00659628,0.00457748,0.00682601,0.006721,0.0132746,0.00741065,0.0189442,0.0157817,0.0106689,0.0105015,0.00980376,0.00803996,0.010386,0.0169969,0.00769419,0.00993366,0.00826241
182,0.00407815,0.0380806,0.0285141,0.0095128,0.0147522,0.00258002,0.00671778,0.00701189,0.00800827,0.0153307,0.0261399,0.0244033,0.0145991,0.00888013,0.00331257,0.0114292,0.00773525,0.0175454,0.0156794,0.0113339,0.00718063,0.00545673,0.0357524,0.013288,0.00722771,0.00412764,0.00762847,0.00675424,0.0139737,0.00845781,0.0173644,0.0145508,0.0114619,0.0119411,0.00937899,0.0103834,0.0112221,0.0177683,0.00844429,0.0105289,0.00952745
183,0.00462979,0.0373389,0.028158,0.00882342,0.0171028,0.0023327,0.00689232,0.0070248,0.00810059,0.0151848,0.0247454,0.0244253,0.0125993,0.00654493,0.00380111,0.00951195,0.00751909,0.013955,0.0164308,0.0124358,0.00835829,0.00643948,0.0342655,0.0142165,0.00852325,0.0034288,0.00858768,0.00680419,0.0147692,0.00944153,0.017114,0.0143267,0.0121222,0.0135106,0.00873364,0.0119014,0.0122088,0.0178826,0.00945067,0.011275,0.0109928
184,0.00533666,0.0365321,0.0274807,0.00763689,0.0187987,0.00205714,0.00705749,0.00717282,0.00799246,0.0150918,0.0241744,0.0242694,0.0109057,0.00488684,0.00519128,0.00966791,0.00847527,0.00966846,0.0169681,0.0131547,0.00947249,0.00765484,0.032726,0.0149663,0.00998599,0.0026302,0.0097293,0.00702942,0.0156581,0.0103938,0.0190284,0.0144201,0.0131113,0.0157354,0.00837001,0.0126652,0.013078,0.0175272,0.0107071,0.012244,0.012654
185,0.00618751,0.0356266,0.0265461,0.00616877,0.0196569,0.00174111,0.00718791,0.00722744,0.00765802,0.0150023,0.0245469,0.0238739,0.00973621,0.00433816,0.0065216,0.0121055,0.00937851,0.00590285,0.0171737,0.0135225,0.0102257,0.00879538,0.0312602,0.0152354,0.0112721,0.00243949,0.010982,0.00737473,0.0165886,0.01136,0.0220814,0.0142302,0.0147987,0.0185473,0.00868644,0.0129839,0.0144963,0.0168088,0.0121015,0.0133743,0.0144459
186,0.00709638,0.0346592,0.0255056,0.0046824,0.0197515,0.00142517,0.00730537,0.00702302,0.00717128,0.0148846,0.0255638,0.0231685,0.00911365,0.0049301,0.00736098,0.0145853,0.00978412,0.0046263,0.016909,0.0135824,0.010474,0.00967628,0.0300139,0.0148045,0.0121822,0.00326133,0.0121772,0.00753746,0.017456,0.012313,0.0245153,0.0136738,0.0171641,0.0210155,0.00964328,0.0130227,0.0169956,0.0161418,0.0134762,0.0145449,0.0162502
187,0.00790378,0.0337397,0.0245723,0.00350545,0.0194144,0.00122814,0.00746564,0.00658011,0.00664019,0.0147536,0.0268525,0.0221755,0.00872604,0.00575045,0.00759154,0.0152981,0.00992438,0.00484016,0.0161571,0.0133724,0.0102554,0.0102892,0.0291093,0.0137203,0.0120992,0.00437939,0.0131231,0.00745706,0.0181437,0.0131732,0.025394,0.0131385,0.0197507,0.0222079,0.0108022,0.0129471,0.0199295,0.0161865,0.014674,0.0156173,0.0179214
188,0.00847618,0.0330046,0.0239211,0.00294108,0.0190923,0.00134189,0.00770595,0.00606508,0.00612495,0.0146465,0.0282359,0.0210769,0.00808253,0.00591206,0.00727398,0.013989,0.00987581,0.0040876,0.0151167,0.0129186,0.00972806,0.0107478,0.0286148,0.0123155,0.0104359,0.00523859,0.0136646,0.00737282,0.0185556,0.0138209,0.0250095,0.0131083,0.0217854,0.0220527,0.0116697,0.0133121,0.022051,0.0171951,0.0155408,0.0164161,0.0192858
189,0.00875723,0.0325474,0.0236099,0.00284133,0.0191594,0.00176987,0.00801908,0.00566752,0.005625,0.0145754,0.0296909,0.0201712,0.0068247,0.00507029,0.00664873,0.0119464,0.0094935,0.00272693,0.0140641,0.0122598,0.00910358,0.0111865,0.0285325,0.0110618,0.00766934,0.00562237,0.0137277,0.00724224,0.0186568,0.0141171,0.0243408,0.0137678,0.0224162,0.0211092,0.0118877,0.0149147,0.0225784,0.0188068,0.0159546,0.0167696,0.020177
190,0.00877434,0.0323967,0.0235545,0.00282925,0.0196358,0.00226096,0.00834527,0.00547993,0.00511332,0.014512,0.0312552,0.0196744,0.00493077,0.00360947,0.00617041,0.0112637,0.00908149,0.00272945,0.0130956,0.0114566,0.00858563,0.0116636,0.0287906,0.010256,0.00559878,0.00552892,0.0133353,0.00737291,0.0184945,0.013949,0.0238481,0.0149181,0.0211525,0.0196719,0.0112899,0.0176831,0.021664,0.0205729,0.0158646,0.0165712,0.0204883
191,0.00858493,0.032516,0.0235978,0.00320501,0.0199749,0.00258755,0.00860418,0.00549022,0.00459614,0.0144124,0.032995,0.0195972,0.00282668,0.00262204,0.0062578,0.0128375,0.00950412,0.0031768,0.0122498,0.0106441,0.00833066,0.0121453,0.0292639,0.00987133,0.00553114,0.00513102,0.012594,0.00883213,0.0181902,0.0133362,0.0231299,0.0162662,0.0183142,0.0176679,0.0100207,0.0204111,0.0202658,0.0221759,0.0153361,0.0158667,0.0202257
192,0.00827947,0.0328329,0.0236003,0.00450273,0.0194223,0.00264391,0.00873313,0.00563682,0.00413514,0.0142603,0.0349532,0.0197893,0.00242185,0.00281857,0.00682736,0.0156723,0.0114675,0.0035754,0.0117303,0.0100174,0.00838551,0.0125402,0.0298035,0.00971543,0.00641801,0.00466438,0.0116595,0.010702,0.0178863,0.0124891,0.0221453,0.0176103,0.0151473,0.0153801,0.00863784,0.0219089,0.0194864,0.0234019,0.0145561,0.0148507,0.0195192
193,0.0079482,0.0332434,0.0235112,0.00641086,0.0178187,0.00247414,0.00871728,0.00585576,0.00381821,0.0140804,0.0369466,0.020085,0.00448938,0.00366925,0.00755598,0.018643,0.0149139,0.00624593,0.0116834,0.00969975,0.00866317,0.0127386,0.030275,0.0096065,0.00768506,0.00428911,0.0107028,0.0109958,0.0176891,0.0117579,0.0218755,0.0187883,0.0131628,0.0135481,0.00779785,0.0218131,0.0196709,0.0242212,0.0137917,0.0138171,0.0185991
194,0.00765539,0.0336422,0.0233542,0.00836668,0.0160215,0.00222559,0.00857982,0.00607784,0.00370215,0.0139207,0.0385223,0.0203694,0.00671411,0.00517036,0.00844772,0.0210103,0.0191585,0.0103084,0.0118565,0.00963163,0.00897211,0.0126262,0.0305869,0.00939298,0.00920959,0.00403668,0.00987839,0.00952227,0.0176254,0.0113995,0.0228768,0.0196295,0.0126833,0.0124832,0.00755547,0.0206277,0.0202781,0.0247733,0.0132987,0.0130525,0.0177287
195,0.0074181,0.0339351,0.0231886,0.00998476,0.0152718,0.00205418,0.00834881,0.00621978,0.00379146,0.0138153,0.0391962,0.020602,0.00837587,0.00714188,0.00968369,0.0223138,0.0232526,0.013723,0.0118218,0.00966665,0.00909913,0.0121033,0.03071,0.0089344,0.0104236,0.00385571,0.00928593,0.00776181,0.0176396,0.0113884,0.0240812,0.0200136,0.0126612,0.0116349,0.00744583,0.0192908,0.0206441,0.0251207,0.013211,0.0127499,0.0170952
196,0.00725768,0.0340772,0.0230767,0.0110117,0.0159259,0.00203084,0.00802067,0.00620543,0.00405998,0.0137592,0.0387593,0.0207528,0.00944386,0.00888682,0.0111358,0.0223693,0.0262412,0.015463,0.0113691,0.00965961,0.00888501,0.0111162,0.0306733,0.00814839,0.0108577,0.00367937,0.00892806,0.00672597,0.0176184,0.0114579,0.0240914,0.0198788,0.0123707,0.010548,0.0072867,0.0186264,0.0204995,0.0250363,0.0134635,0.0129132,0.016708
197,0.00719863,0.034104,0.0230779,0.0113177,0.0174185,0.00215448,0.00756714,0.0060308,0.00448061,0.0137211,0.0374047,0.0207099,0.010184,0.00983123,0.0123648,0.021197,0.0273197,0.0155259,0.0108792,0.00950697,0.00828799,0.00970393,0.0305325,0.00712108,0.0105851,0.00351128,0.00872936,0.00625667,0.0174721,0.0113152,0.0224711,0.0191232,0.011906,0.00963613,0.00719562,0.0189407,0.019913,0.0241203,0.0138497,0.0133737,0.0164304
198,0.00725072,0.0340877,0.0232345,0.0109077,0.0189842,0.00235792,0.00692953,0.00574706,0.00503725,0.0136373,0.0355043,0.0202697,0.0106996,0.00986681,0.0128584,0.0189568,0.0260573,0.0145073,0.011366,0.00914224,0.00738492,0.0079765,0.0303744,0.00609109,0.0100297,0.00337657,0.00855954,0.00625141,0.0171399,0.0107415,0.0198818,0.0175444,0.0115646,0.00960053,0.00719003,0.0199355,0.0190275,0.0221155,0.0140876,0.0138151,0.016037
199,0.00737972,0.0340983,0.0235495,0.00992022,0.0198504,0.00253511,0.0060549,0.00542471,0.00571215,0.0134398,0.0333394,0.0192816,0.010866,0.0094568,0.012295,0.0159695,0.0226256,0.0130208,0.0129939,0.00853149,0.00632136,0.00608049,0.0303279,0.00539873,0.00934617,0.00327263,0.00831078,0.0064181,0.0165825,0.00971602,0.01754,0.0150224,0.0112941,0.0101644,0.00707619,0.0211434,0.0178876,0.0192276,0.0139289,0.0139264,0.0153482
200,0.00753115,0.0341802,0.0240144,0.00868364,0.0196535,0.00261163,0.00494077,0.00511173,0.00645553,0.0131004,0.0312459,0.0179418,0.0109407,0.00988416,0.0109422,0.0128244,0.0179767,0.0116156,0.0142293,0.0076922,0.00521726,0.00417464,0.0305315,0.00532142,0.00815764,0.00317968,0.00796356,0.00637196,0.0157788,0.00845752,0.0163653,0.0118497,0.0107865,0.0103824,0.00665228,0.0223996,0.0164641,0.0162153,0.0132411,0.0135776,0.0143315
201,0.00764466,0.034325,0.0246046,0.00776881,0.0191181,0.00258941,0.00368501,0.00481223,0.00721143,0.0126518,0.0299478,0.0169791,0.0116116,0.0123768,0.00998777,0.0103801,0.0137876,0.0111969,0.0139942,0.00671607,0.00408808,0.002458,0.0311271,0.00562021,0.00618741,0.00309389,0.00752648,0.00616847,0.0146934,0.00727379,0.0163089,0.00893206,0.00987602,0.00975169,0.00591703,0.0238369,0.0147184,0.0140024,0.0120069,0.0128533,0.0130706
202,0.00770057,0.0344853,0.025355,0.0078555,0.0198377,0.002564,0.00261629,0.00447304,0.00799303,0.0121503,0.0300898,0.0172959,0.0127021,0.015659,0.0106901,0.00945872,0.0117908,0.0125412,0.0133737,0.00585928,0.00283695,0.00181955,0.032198,0.00573511,0.00395641,0.00306756,0.00696683,0.00603098,0.013296,0.00640007,0.0167036,0.00780883,0.00891714,0.00859349,0.00539684,0.0255649,0.012558,0.0128249,0.0103464,0.0119393,0.0117161
203,0.00770713,0.0346069,0.0263959,0.00930951,0.0223085,0.00270453,0.00264338,0.00401493,0.00894684,0.0116656,0.0309943,0.0190753,0.0128802,0.0172938,0.0124721,0.0103574,0.0128562,0.0149543,0.0141016,0.00570007,0.00176169,0.00352863,0.0337453,0.00554843,0.00285736,0.00314514,0.00619605,0.00595056,0.0116495,0.00596242,0.0170968,0.00952362,0.00883307,0.00801408,0.00599275,0.0274488,0.0097608,0.0121394,0.00864645,0.0110194,0.0105506
204,0.00766934,0.0347078,0.0278787,0.0115729,0.0251575,0.00314555,0.00403743,0.00341092,0.0102858,0.0113302,0.0313539,0.0213348,0.0111358,0.0163976,0.0137815,0.0124717,0.0165604,0.0168741,0.01526,0.00687468,0.0029978,0.00637004,0.0356499,0.00562245,0.00320184,0.00326858,0.00516094,0.00570342,0.0100438,0.00601499,0.0174144,0.0129805,0.0102913,0.009277,0.00772719,0.0291965,0.0063698,0.0116542,0.00766355,0.0102805,0.0100404
205,0.00755567,0.0349143,0.0298318,0.0132755,0.0269707,0.00387732,0.005902,0.00280213,0.0120376,0.0113222,0.0308925,0.0224965,0.00776958,0.0143551,0.0137027,0.0146898,0.0212606,0.0173298,0.0152895,0.00919315,0.00600724,0.00960165,0.0376351,0.00626175,0.00347776,0.00335431,0.00403045,0.00512741,0.00902373,0.00659806,0.0176753,0.0164936,0.0128248,0.0122863,0.00976595,0.0305605,0.00454768,0.0117103,0.00797468,0.00995645,0.0104459
206,0.00736171,0.0353533,0.0320572,0.0134762,0.027425,0.00483217,0.00765436,0.00253619,0.0138909,0.011701,0.0301412,0.0215286,0.00432741,0.0128126,0.0122681,0.0163405,0.0251838,0.0167852,0.0146348,0.0117833,0.00936842,0.0125483,0.039335,0.00692342,0.00328135,0.00339059,0.00327071,0.00424933,0.00891688,0.00755774,0.0178225,0.0188067,0.0156637,0.016015,0.0114995,0.0314529,0.0080152,0.0124746,0.00911205,0.0100627,0.0113084
207,0.00721748,0.0360095,0.0341857,0.012623,0.0270944,0.00594669,0.00894559,0.00276412,0.0153509,0.0124243,0.0292851,0.0189428,0.00325371,0.0115371,0.0103979,0.0176683,0.0276968,0.0168907,0.0145233,0.0137725,0.0122293,0.0145204,0.0404516,0.00724992,0.00283065,0.00339837,0.00322938,0.00319436,0.0093258,0.00847082,0.0177979,0.0193063,0.0184512,0.0196545,0.0127725,0.0318496,0.0134152,0.0134396,0.0103403,0.0102757,0.0119227
208,0.00721371,0.036708,0.0358667,0.0116092,0.0267853,0.00709205,0.00958205,0.00310916,0.0160295,0.0135404,0.0282024,0.0166117,0.00538482,0.01092,0.00951823,0.0192888,0.0293393,0.0184861,0.0150945,0.0146188,0.0139247,0.0151316,0.0409011,0.00745884,0.00242434,0.0034145,0.00355474,0.00211052,0.0096034,0.00892502,0.0177398,0.0181517,0.0211596,0.0228276,0.0137536,0.0315577,0.0187093,0.0140195,0.0114477,0.010411,0.0119991
209,0.00727159,0.0372411,0.036929,0.0103672,0.0269427,0.00804028,0.00952739,0.00318163,0.0158113,0.0150394,0.0270897,0.016221,0.00883052,0.0130317,0.0104172,0.0212823,0.0306526,0.02083,0.0159702,0.0142173,0.0141921,0.0144685,0.0408134,0.00769802,0.00227993,0.00349744,0.0037663,0.00120555,0.00947152,0.00880304,0.0180247,0.0162016,0.0237705,0.0254617,0.0146218,0.0301798,0.0232411,0.0140322,0.0124525,0.0106659,0.0116707
210,0.00735241,0.0375126,0.0374101,0.00915711,0.027473,0.00855195,0.00887801,0.00289134,0.0148396,0.0167291,0.0262958,0.0178882,0.0121971,0.0170267,0.0122862,0.0230787,0.0314457,0.0231397,0.0170859,0.0128513,0.0132756,0.0129641,0.0404218,0.0077685,0.00220202,0.00368387,0.00370962,0.000860875,0.00903265,0.00835095,0.0189326,0.0146355,0.0260712,0.0275358,0.0153186,0.0274923,0.0267209,0.0135933,0.0132409,0.0111581,0.0111816
211,0.00755841,0.0375825,0.0374794,0.00918889,0.0279553,0.00854683,0.00783724,0.00247314,0.013413,0.0182504,0.0258503,0.0202287,0.0143404,0.02043,0.0137956,0.0240011,0.0314833,0.0250178,0.0182844,0.011047,0.011759,0.0111085,0.0399512,0.00756775,0.00178885,0.00393729,0.00343422,0.00127312,0.00852643,0.00802133,0.020291,0.014283,0.0277356,0.0289311,0.0156798,0.0239888,0.0290591,0.0128396,0.0136035,0.0115447,0.010682
212,0.00797099,0.0376033,0.037333,0.0101686,0.0279579,0.00817526,0.00667076,0.00235459,0.0118784,0.0189144,0.0255196,0.0215876,0.0148958,0.0219682,0.014129,0.0238194,0.0312144,0.0261949,0.0191639,0.00933407,0.0102398,0.00924109,0.039544,0.00721947,0.000885739,0.0041746,0.00306753,0.00208773,0.00815461,0.00818759,0.0216335,0.0151588,0.0285352,0.029505,0.015721,0.0209203,0.0303309,0.0118068,0.0134351,0.0114185,0.0102617
213,0.00855225,0.0376971,0.0371301,0.0109951,0.0272392,0.00768599,0.00559341,0.00260599,0.0105356,0.0181312,0.0251458,0.0213407,0.0143733,0.0215009,0.0131449,0.0229822,0.0314138,0.0266235,0.0193652,0.00798588,0.00907677,0.0075429,0.0392218,0.00676821,0.000673809,0.00431907,0.00275571,0.00302047,0.00804584,0.00894567,0.0226118,0.0165855,0.0284535,0.0292463,0.0156547,0.0193466,0.0307225,0.010496,0.0128091,0.010818,0.010047
214,0.009173,0.0378687,0.0369659,0.0114484,0.0257897,0.00723904,0.00467771,0.00283595,0.00956253,0.0162536,0.0248,0.0200814,0.0137447,0.0196402,0.0111988,0.0222769,0.0324198,0.0264334,0.0186782,0.00699254,0.00834051,0.00612875,0.0389092,0.00609742,0.00238282,0.00433054,0.00260308,0.00373238,0.00824228,0.0100843,0.0231513,0.0177009,0.0276538,0.0283208,0.0155919,0.0190648,0.0304111,0.00902407,0.0119071,0.0101919,0.0101451
215,0.00968552,0.0380301,0.0368386,0.0114682,0.0237387,0.0068778,0.00392477,0.0027855,0.00899123,0.0144312,0.0246999,0.0188076,0.0136469,0.0172524,0.00883478,0.0222181,0.0338023,0.0256885,0.0169847,0.00627673,0.00791951,0.00506271,0.0385177,0.00516123,0.00448656,0.0042229,0.00261717,0.00397636,0.0086779,0.0111797,0.0233457,0.0180601,0.0263637,0.0269468,0.0153283,0.0189319,0.0294506,0.00774328,0.0108973,0.00987222,0.0104945
216,0.00998315,0.0381003,0.0366362,0.0108779,0.0212248,0.00660457,0.0033784,0.00247009,0.00874577,0.0134488,0.0249424,0.0180993,0.0138475,0.0148369,0.00651133,0.0227965,0.0344971,0.0243123,0.0144335,0.00580825,0.00768387,0.00430579,0.0380257,0.00411837,0.00692449,0.00408865,0.00271043,0.0037365,0.00919364,0.0117969,0.0232785,0.0179105,0.024793,0.0252435,0.0146012,0.0179316,0.027797,0.00719536,0.00987867,0.00969722,0.0108587
217,0.0100152,0.0380701,0.0361992,0.00983686,0.0182541,0.00640537,0.00307206,0.00204159,0.00870185,0.0132074,0.025312,0.0179107,0.0138625,0.0123735,0.00444207,0.0234887,0.0334774,0.0222083,0.0118124,0.00551105,0.0075653,0.00373889,0.0374761,0.00329046,0.00961397,0.00405709,0.00280534,0.00322331,0.00964483,0.011733,0.0229805,0.0179129,0.0230953,0.0232369,0.0135131,0.0160636,0.0254558,0.00755884,0.00886556,0.00928524,0.0109934
218,0.0097701,0.0379813,0.0354362,0.00881327,0.0147533,0.00624644,0.00293722,0.00164635,0.00874187,0.0132911,0.0253136,0.0178816,0.0136996,0.0097676,0.00296592,0.0234226,0.0305935,0.0194248,0.0107895,0.00524102,0.00751088,0.00326072,0.0369295,0.00301027,0.0123702,0.00421468,0.00289016,0.00274475,0.00996154,0.0110711,0.0224396,0.0185762,0.0213657,0.0209731,0.0124968,0.0144941,0.0225842,0.00837345,0.00784006,0.00847728,0.0107693
219,0.00928283,0.0378515,0.0343946,0.00810637,0.0108786,0.00610053,0.00287577,0.00138969,0.00879669,0.0133497,0.0244844,0.0177146,0.0137618,0.00745451,0.00361151,0.0219967,0.0267621,0.0162835,0.0123873,0.00490614,0.00742455,0.00282488,0.0364122,0.00328146,0.0149409,0.00455365,0.00298176,0.00253025,0.0101368,0.0100571,0.0216607,0.0198956,0.0196427,0.0185657,0.0118378,0.0141394,0.0194488,0.00920624,0.00681712,0.00737771,0.0101775
220,0.00862962,0.0376353,0.0332014,0.00760876,0.00735704,0.00596882,0.00285114,0.00140069,0.00886379,0.013162,0.022805,0.0173178,0.0143951,0.00705599,0.00631144,0.0195201,0.0232935,0.0134325,0.0153268,0.0045253,0.00717649,0.00239313,0.0359042,0.0037833,0.0170491,0.00500376,0.00306623,0.00259487,0.0101823,0.00893961,0.0207417,0.0214516,0.0179145,0.0161496,0.0113828,0.0142757,0.0162938,0.0100336,0.00590071,0.00616497,0.00926913
221,0.00791225,0.0372546,0.0319629,0.00702154,0.00545726,0.00589017,0.00289718,0.00178961,0.00898417,0.0126831,0.0210874,0.0167572,0.0156846,0.00978515,0.00978667,0.0171701,0.0209376,0.0116695,0.0179377,0.00417844,0.00667537,0.00193846,0.035349,0.00429111,0.0184101,0.00548725,0.00310431,0.00279943,0.0101041,0.00787023,0.0198563,0.0227898,0.0161414,0.0138262,0.0107635,0.0136031,0.0132246,0.0109217,0.00529762,0.00494819,0.00810396
