Timestep,C7,CLAV,LACR,LAJC,LASH,LASI,LCAL,LEJC,LFAradius,LFAsuperior,LFAulna,LHJC,LKJC,LLEL,LLFC,LLMAL,LMEL,LMFC,LMMAL,LMT5,LPSH,LPSI,LSJC,LTB1,LTB2,LTB3,LTH1,LTH2,LTH3,LTOE,LUA1,LUA2,LUA3,RACR,RAJC,RASH,RASI,RCAL,REJC,RFAradius,RFAsuperior,RFAulna,RHJC,RKJC,RLEL,RLFC,RLMAL,RMEL,RMFC,RMMAL,RMT5,RPSH,RPSI,RSJC,RTB1,RTB2,RTB3,RTH1,RTH2,RTH3,RTOE,RUA1,RUA2,RUA3
68,0.0114927,0.00556535,0.00459887,0.00363779,0.00774786,0.0117632,0.0102103,0.0023274,0.00537981,0.00241112,0.0108856,0.00132427,0.00148041,0.00459428,0.00542029,0.00354475,0.00894584,0.00582787,0.00586716,0.00239088,0.011097,0.00682095,0.00215886,0.00235578,0.00284101,0.00325295,0.00221265,0.00249946,0.00285852,0.00454757,0.0019905,0.00200196,0.00213432,0.00470851,0.00374785,0.0104439,0.0114093,0.0105642,0.00133544,0.00817874,0.000936905,0.00825785,0.00194324,0.00145238,0.00742057,0.00273685,0.00392113,0.00578141,0.0066581,0.00248924,0.00241561,0.00772301,0.00659483,0.00098048,0.00240595,0.00269856,0.00319486,0.0011919,0.000625425,0.000961235,0.00258099,0.000926086,0.00110016,0.00092807
69,0.0114968,0.0055691,0.00461941,0.00361765,0.00767281,0.0117852,0.0102045,0.00240495,0.00534108,0.00247484,0.0109223,0.00137528,0.00145378,0.00450436,0.00530156,0.00347565,0.00904078,0.00584557,0.00584273,0.00227668,0.0111798,0.00680086,0.0022176,0.00232897,0.00279779,0.00321767,0.00223529,0.00248863,0.00281115,0.00444998,0.00205903,0.00208234,0.00220431,0.00471984,0.00368562,0.0105281,0.0114325,0.0104639,0.00144586,0.00831369,0.00101687,0.00811677,0.00186892,0.00132324,0.00751118,0.00268687,0.0040115,0.00571068,0.00667977,0.00237106,0.00247301,0.00764453,0.00658527,0.000911646,0.00227822,0.00261245,0.00309091,0.00119831,0.000664225,0.000918919,0.00245899,0.000882797,0.00115023,0.00094756
70,0.0114973,0.00557751,0.00463816,0.00356981,0.00759844,0.0118133,0.0101746,0.00247367,0.00531515,0.00253133,0.0109474,0.00143052,0.001422,0.00441675,0.0051681,0.00338822,0.00912909,0.00586687,0.00579379,0.00213963,0.0112581,0.0067761,0.00226972,0.00228602,0.00273348,0.00315967,0.00226629,0.00247858,0.0027594,0.00431959,0.00212091,0.00215515,0.00226629,0.00473516,0.00360714,0.0106184,0.0114543,0.0103423,0.00156355,0.00846078,0.00110937,0.00796416,0.00177237,0.00117965,0.00760166,0.00263797,0.00409978,0.00564678,0.00670571,0.00225422,0.00253449,0.00756409,0.00656279,0.000841255,0.00213122,0.00250988,0.00296513,0.0011956,0.000706337,0.000877532,0.00231655,0.000841919,0.00120732,0.000974185
71,0.0114944,0.00559042,0.00465481,0.0034952,0.00752475,0.0118477,0.0101212,0.00253323,0.00530217,0.00257967,0.0109605,0.00149336,0.00138832,0.00433219,0.00502101,0.0032841,0.00921006,0.00589333,0.0057207,0.00198251,0.0113317,0.00674797,0.00231526,0.00222848,0.00264935,0.0030801,0.0023058,0.00247136,0.00270466,0.00415736,0.00217592,0.0022199,0.00231993,0.00475465,0.00351306,0.0107143,0.0114742,0.0101995,0.00168797,0.00861884,0.00121462,0.00780172,0.0016621,0.00102293,0.00769117,0.00259405,0.00418735,0.00559154,0.00673646,0.00214221,0.00260261,0.00748254,0.00652816,0.000771227,0.00196717,0.00239123,0.00281889,0.00118459,0.000753669,0.000839373,0.00215476,0.000806028,0.00127167,0.00100891
72,0.0114881,0.00560756,0.00466905,0.00339368,0.00745158,0.0118891,0.0100438,0.00258347,0.00530187,0.00261918,0.010962,0.00156711,0.00135615,0.0042517,0.00486155,0.0031656,0.00928293,0.00592661,0.00562331,0.00180938,0.0114005,0.00671791,0.00235452,0.00215772,0.00254613,0.00297945,0.00235376,0.00246889,0.00264832,0.00396333,0.00222409,0.00227629,0.00236513,0.00477854,0.00340435,0.0108155,0.011492,0.0100364,0.00181812,0.00878611,0.0013317,0.00763193,0.00155097,0.000857746,0.00777848,0.00255978,0.00427542,0.00554704,0.00677254,0.00203944,0.00267925,0.00740079,0.0064827,0.000703969,0.00179093,0.00225799,0.00265497,0.0011665,0.000808443,0.000808425,0.00197596,0.000777794,0.00134293,0.00105205
73,0.011479,0.00562857,0.00468052,0.00326435,0.00737868,0.0119387,0.00994101,0.00262439,0.00531345,0.00264936,0.0109523,0.00165457,0.00132904,0.00417661,0.00469129,0.0030361,0.00934694,0.00596828,0.00550122,0.00162692,0.0114642,0.00668739,0.00238804,0.0020751,0.00242425,0.00285779,0.00240976,0.00247268,0.00259176,0.00373699,0.0022657,0.00232426,0.00240201,0.0048071,0.00328222,0.0109213,0.0115073,0.00985419,0.00195259,0.00896031,0.00145894,0.00745793,0.00145633,0.000693328,0.00786218,0.0025398,0.00436471,0.00551538,0.00681427,0.00195094,0.00276515,0.00731984,0.00642813,0.000642493,0.00161023,0.00211247,0.00247752,0.00114301,0.000872797,0.000789929,0.00178427,0.000759691,0.0014202,0.00110323
74,0.0114673,0.00565289,0.00468885,0.0031067,0.00730573,0.0119974,0.00981191,0.00265615,0.00533557,0.00267014,0.0109325,0.00175753,0.00131058,0.0041085,0.00451208,0.0029009,0.00940134,0.00602009,0.00535457,0.00144722,0.011523,0.00665789,0.00241661,0.00198266,0.00228468,0.00271578,0.00247301,0.00248395,0.00253648,0.00347802,0.00230133,0.002364,0.002431,0.0048405,0.00314802,0.0110312,0.0115198,0.0096549,0.00208947,0.00913849,0.00159384,0.00728374,0.00139863,0.000546572,0.0079405,0.00253771,0.00445503,0.0054986,0.00686151,0.00188184,0.00285965,0.00724089,0.00636687,0.000590581,0.00143604,0.00195758,0.00229203,0.00111632,0.000948232,0.000789386,0.00158643,0.000753614,0.00150199,0.00116139
75,0.0114538,0.00567966,0.00469365,0.00292166,0.0072324,0.0120659,0.0096569,0.00267909,0.0053663,0.002682,0.010904,0.00187623,0.00130418,0.00404917,0.00432613,0.0027677,0.00944536,0.0060838,0.00518443,0.00129145,0.011577,0.00663095,0.00244123,0.00188368,0.00212982,0.00255557,0.00254215,0.00250326,0.00248397,0.00318729,0.00233187,0.00239599,0.00245283,0.00487879,0.00300288,0.0111439,0.0115291,0.00944116,0.00222609,0.0093171,0.00173271,0.00711411,0.0013959,0.000447381,0.00801104,0.00255529,0.00454491,0.00549867,0.00691353,0.00183644,0.00296032,0.00716548,0.00630206,0.00055234,0.00128255,0.00179641,0.00210513,0.00108934,0.00103515,0.00081123,0.00139314,0.000760141,0.00158597,0.00122462
76,0.0114394,0.0057078,0.00469458,0.00271208,0.00715858,0.0121444,0.00947836,0.00269352,0.00540328,0.00268565,0.0108687,0.0020092,0.00131256,0.00400049,0.00413594,0.00264642,0.00947827,0.00616104,0.00499302,0.00119163,0.0116264,0.00660797,0.00246297,0.00178298,0.00196413,0.00238129,0.00261539,0.00253033,0.00243563,0.00286711,0.00235825,0.00242073,0.00246838,0.0049217,0.00284753,0.0112576,0.0115345,0.00921621,0.00235917,0.00949201,0.00187138,0.00695441,0.00145477,0.000431907,0.00807102,0.00259195,0.00463149,0.00551709,0.00696906,0.00181741,0.00306325,0.00709537,0.00623734,0.000531071,0.0011658,0.00163194,0.00192406,0.00106549,0.00113283,0.00085757,0.00122095,0.000778146,0.0016691,0.00129022
77,0.0114252,0.00573594,0.00469134,0.0024826,0.00708429,0.0122324,0.00928045,0.00269987,0.00544382,0.00268204,0.0108286,0.00215357,0.00133721,0.00396425,0.00394417,0.0025484,0.00949947,0.00625301,0.00478309,0.00118318,0.0116714,0.00659015,0.00248285,0.00168688,0.00179467,0.00219915,0.00269047,0.00256379,0.0023924,0.00252081,0.00238147,0.00243889,0.00247867,0.00496869,0.00268212,0.0113702,0.0115356,0.00898381,0.00248493,0.00965878,0.00200549,0.00681017,0.00156625,0.000500771,0.0081174,0.00264467,0.0047107,0.00555452,0.00702646,0.00182524,0.00316346,0.00703254,0.00617649,0.000527563,0.00109945,0.00146676,0.00175596,0.00104853,0.00123947,0.000927921,0.00109374,0.000804737,0.0017478,0.00135484
78,0.0114122,0.00576257,0.00468366,0.00223974,0.00700976,0.0123285,0.00906901,0.00269882,0.00548514,0.0026726,0.0107861,0.00230537,0.00137857,0.00394171,0.00375351,0.00248518,0.00950876,0.0063606,0.00455769,0.00128414,0.011712,0.00657836,0.00250181,0.00160328,0.00163194,0.0020179,0.0027648,0.00260139,0.00235483,0.00215251,0.00240254,0.00245136,0.00248493,0.00501893,0.00250657,0.0114789,0.0115322,0.00874833,0.0025994,0.00981285,0.00213058,0.0066867,0.00171084,0.000615358,0.00814716,0.00270828,0.0047779,0.00561067,0.00708424,0.00185839,0.00325569,0.006979,0.00612311,0.000539121,0.0010883,0.00130332,0.00160735,0.00104231,0.00135235,0.00101976,0.00103889,0.000835687,0.00181817,0.00141468
79,0.0114018,0.00578615,0.00467145,0.00199172,0.00693529,0.0124298,0.0088507,0.00269149,0.00552456,0.00265898,0.0107437,0.00246003,0.00143579,0.00393349,0.00356703,0.00246666,0.00950649,0.00648362,0.00431936,0.00148307,0.0117485,0.00657328,0.00252076,0.00154077,0.00149069,0.00184883,0.00283512,0.00263966,0.00232239,0.00176686,0.00242257,0.00245942,0.0024886,0.00507138,0.00232129,0.0115812,0.0115245,0.00851479,0.00269903,0.00995006,0.00224292,0.00658839,0.00186725,0.000742905,0.00815795,0.00277647,0.00482897,0.00568396,0.00714124,0.00191394,0.00333549,0.00693655,0.00608033,0.000560342,0.00112458,0.0011444,0.00148335,0.00105085,0.00146845,0.00112954,0.00107263,0.00086634,0.00187665,0.00146608
80,0.0113951,0.00580523,0.00465503,0.00174911,0.00686122,0.012533,0.00863218,0.00267959,0.00555989,0.00264315,0.0107036,0.00261325,0.00150628,0.00393912,0.0033891,0.00249984,0.00949389,0.0066194,0.00407022,0.00175385,0.0117814,0.00657537,0.00254068,0.00150704,0.00138981,0.00170561,0.00289739,0.00267367,0.0022929,0.00137071,0.00244278,0.00246474,0.00249139,0.00512478,0.00212853,0.0116744,0.0115131,0.008289,0.00278133,0.0100671,0.0023401,0.00651803,0.002018,0.000866771,0.00814885,0.00284277,0.00486168,0.00577127,0.00719681,0.0019881,0.00340039,0.00690625,0.00605032,0.00058524,0.00119232,0.000994325,0.0013877,0.00107801,0.00158465,0.00125326,0.00118568,0.000892679,0.00192072,0.00150616
81,0.0113929,0.00581876,0.00463524,0.00152712,0.00678785,0.0126339,0.00841961,0.00266544,0.00558975,0.00262765,0.0106675,0.00276142,0.00158548,0.00395692,0.00322539,0.00258787,0.0094731,0.00676251,0.00381273,0.00207287,0.0118117,0.00658491,0.0025627,0.00150651,0.00134813,0.00160327,0.00294714,0.00269779,0.00226259,0.000976918,0.0024646,0.00246943,0.00249527,0.00517781,0.00193341,0.011757,0.0115001,0.00807719,0.00284528,0.0101622,0.00242094,0.00647631,0.00215149,0.000979896,0.00812065,0.0029014,0.00487652,0.00586836,0.00725098,0.00207648,0.00345057,0.00688817,0.00603407,0.000608946,0.00127504,0.000860367,0.00132259,0.00112649,0.00169765,0.0013864,0.00134998,0.00091194,0.00194925,0.00153331
82,0.0113958,0.00582615,0.0046136,0.00134813,0.00671572,0.0127289,0.00821783,0.00265154,0.00561392,0.00261489,0.0106364,0.00290169,0.00166792,0.00398399,0.00308175,0.00272929,0.00944709,0.00690593,0.0035529,0.00242237,0.0118406,0.00660144,0.0025878,0.00153845,0.00137492,0.00155446,0.00298111,0.00270799,0.00222785,0.000619753,0.00248922,0.00247556,0.002502,0.005229,0.00174383,0.011828,0.0114878,0.00788465,0.00289178,0.0102354,0.00248605,0.00646118,0.00226284,0.00108066,0.00807631,0.00294888,0.00487744,0.00597008,0.00730416,0.00217409,0.0034892,0.00688115,0.00603096,0.000628691,0.00136093,0.000752719,0.0012882,0.00119627,0.00180447,0.00152397,0.0015357,0.000923173,0.00196297,0.00154767
83,0.0114039,0.00582755,0.00459212,0.00123927,0.00664572,0.0128146,0.00802973,0.00263999,0.00563363,0.00260659,0.0106097,0.00303186,0.00174869,0.00401643,0.0029621,0.00291674,0.00941919,0.00704296,0.00330159,0.00278781,0.0118692,0.00662323,0.00261644,0.00159676,0.00146284,0.00156301,0.00299854,0.00270372,0.00218698,0.000424086,0.00251725,0.00248458,0.00251268,0.00527694,0.00156948,0.0118874,0.0114793,0.00771408,0.00292363,0.0102893,0.00253763,0.00646786,0.00235339,0.00117094,0.00802071,0.00298505,0.00487179,0.00607112,0.00735696,0.00227547,0.00352229,0.00688283,0.00603883,0.000643901,0.00144432,0.000682554,0.00128302,0.00128324,0.00190262,0.00166058,0.00171953,0.000927274,0.00196448,0.00155125
84,0.0114162,0.00582397,0.00457289,0.00121789,0.00657919,0.0128892,0.00785504,0.00263191,0.0056515,0.00260344,0.0105855,0.00315099,0.00182407,0.00404955,0.00286739,0.00313697,0.00939269,0.00716806,0.00307497,0.00315522,0.0118983,0.0066468,0.00264824,0.00167128,0.00159095,0.00161931,0.00300207,0.00268867,0.00214124,0.00056719,0.00254836,0.00249693,0.00252733,0.00532042,0.00142002,0.0119361,0.0114772,0.0075643,0.0029454,0.0103288,0.00257914,0.00648897,0.00242881,0.00125474,0.0079602,0.00301328,0.0048699,0.00616671,0.00740992,0.00237519,0.00355821,0.00688986,0.00605386,0.00065596,0.00152517,0.000656707,0.00130482,0.00137927,0.00199025,0.00179076,0.00188551,0.000926776,0.00195792,0.00154776
85,0.0114315,0.00581705,0.00455775,0.00127567,0.00651747,0.0129526,0.0076903,0.00262701,0.00567127,0.00260444,0.0105604,0.00325999,0.00189157,0.00407859,0.00279549,0.00337358,0.00937027,0.00727737,0.00289,0.00351198,0.0119282,0.00666721,0.00268202,0.00175074,0.00173527,0.00170396,0.00299686,0.00266937,0.00209384,0.000870244,0.00258131,0.0025117,0.00254471,0.00535867,0.00130282,0.0119762,0.0114824,0.00742988,0.00296279,0.0103605,0.00261498,0.00651577,0.00249672,0.00133658,0.00790175,0.00303964,0.00488373,0.006253,0.00746335,0.00246894,0.00360669,0.00689845,0.00607102,0.00066759,0.00160731,0.00067217,0.00135169,0.00147371,0.00206639,0.00190952,0.00202443,0.00092535,0.00194856,0.00154205
86,0.011448,0.00580885,0.00454771,0.00138399,0.0064615,0.0130066,0.00752957,0.00262371,0.00569713,0.00260702,0.0105302,0.00336191,0.00194897,0.00409951,0.00274308,0.00361191,0.00935355,0.00736809,0.00275945,0.00384885,0.0119585,0.00667911,0.00271615,0.00182521,0.00187627,0.00179625,0.00298874,0.00265247,0.00204808,0.00118869,0.00261418,0.00252687,0.00256268,0.00539163,0.00122211,0.0120103,0.0114942,0.00730254,0.00298157,0.0103911,0.00264977,0.00653981,0.00256486,0.00142082,0.00785188,0.00307123,0.00492476,0.0063274,0.00751761,0.00255466,0.0036771,0.00690511,0.00608486,0.000681984,0.00169655,0.000718881,0.00142281,0.00155629,0.00213121,0.00201327,0.00213325,0.000926962,0.0019417,0.00153915
87,0.0114638,0.00580139,0.00454284,0.00151538,0.00641177,0.0130542,0.00736692,0.00261968,0.00573301,0.00260771,0.0104909,0.00346105,0.00199462,0.00410981,0.00270704,0.00384293,0.00934283,0.00743891,0.00268768,0.00416195,0.0119884,0.00667799,0.00274888,0.00188842,0.00200223,0.00188179,0.00298242,0.00264268,0.00200616,0.00148799,0.00264482,0.00253982,0.00257864,0.00541985,0.00118016,0.0120411,0.0115104,0.00717394,0.00300628,0.0104261,0.00268719,0.00655472,0.00263992,0.00151133,0.00781537,0.00311427,0.00500138,0.00638873,0.00757323,0.00263335,0.00377643,0.00690737,0.00609063,0.000701901,0.00179869,0.000788117,0.00151844,0.00161962,0.00218583,0.00210044,0.00221442,0.000934887,0.00194158,0.00154314
88,0.0114777,0.00579606,0.00454226,0.00165419,0.0063682,0.0130979,0.0071984,0.00261283,0.00578139,0.00260349,0.0104399,0.00356167,0.00202737,0.00410904,0.00268557,0.00406404,0.00933728,0.00748984,0.00267087,0.0044521,0.0120167,0.00666172,0.00277889,0.00193809,0.00210845,0.0019545,0.00298038,0.00264165,0.00196874,0.00176129,0.00267154,0.00254831,0.00259047,0.00544433,0.00117894,0.0120707,0.0115287,0.00703891,0.00303888,0.0104679,0.00272874,0.00655754,0.00272705,0.00161131,0.00779391,0.00317257,0.0051163,0.00643741,0.00763095,0.00270867,0.00390695,0.00690453,0.00608568,0.000728552,0.00191761,0.000876699,0.00163861,0.00166099,0.00223199,0.00217175,0.00227459,0.0009505,0.00194996,0.00155579
89,0.0114893,0.00579337,0.00454453,0.00179504,0.00633075,0.0131388,0.00702335,0.00260172,0.00584298,0.00259218,0.0103763,0.00366607,0.00204758,0.004099,0.00267756,0.00427683,0.0093351,0.00752306,0.00269979,0.00472268,0.0120423,0.0066309,0.00280534,0.00197564,0.00219567,0.00201541,0.00298283,0.00264871,0.00193577,0.00200996,0.00269313,0.00255074,0.00259677,0.00546601,0.00121925,0.0120995,0.0115479,0.00689691,0.0030782,0.0105153,0.00277342,0.00654914,0.00282872,0.00172235,0.00778604,0.00324668,0.00526544,0.00647491,0.00769127,0.00278546,0.00406521,0.00689755,0.00607004,0.000761244,0.00205376,0.000984617,0.00178129,0.0016824,0.00227144,0.00222978,0.00232229,0.000972956,0.00196572,0.00157619
90,0.0114988,0.00579289,0.00454817,0.00193673,0.00629931,0.0131767,0.00684306,0.00258575,0.00591659,0.00257279,0.0103013,0.00377437,0.00205666,0.00408295,0.00268177,0.00448441,0.00933408,0.00754204,0.00276431,0.00497711,0.012064,0.00658857,0.00282797,0.00200426,0.00226716,0.00206869,0.00298878,0.002662,0.00190732,0.00223734,0.00270913,0.0025464,0.00259703,0.0054855,0.00129775,0.0121266,0.0115677,0.00675139,0.00312058,0.0105642,0.00281822,0.00653323,0.00294425,0.00184361,0.00778783,0.00333415,0.00543936,0.00650324,0.00775409,0.00286772,0.00424312,0.00688861,0.00604611,0.000797596,0.00220378,0.00111055,0.00194136,0.00168898,0.0023057,0.00227791,0.00236549,0.000999511,0.00198541,0.00160124
91,0.0115069,0.00579359,0.00455188,0.00207867,0.00627392,0.0132105,0.00665966,0.00256479,0.006,0.00254547,0.0102169,0.00388448,0.0020567,0.00406473,0.00269599,0.0046892,0.00933191,0.00755094,0.00285566,0.0052176,0.012081,0.00653879,0.00284686,0.00202744,0.00232691,0.00211886,0.00299686,0.00267946,0.0018838,0.00244678,0.00271956,0.00253524,0.00259137,0.00550293,0.00140577,0.0121501,0.0115884,0.00660738,0.00316106,0.0106092,0.0028589,0.0065144,0.00306916,0.00197174,0.00779415,0.00343026,0.00562611,0.0065244,0.00781855,0.00295722,0.00443058,0.00688028,0.00601746,0.000834414,0.00236146,0.00125006,0.00211125,0.00168691,0.00233583,0.00231935,0.00240984,0.00102646,0.00200437,0.00162672
92,0.0115147,0.00579426,0.00455473,0.00221964,0.00625475,0.0132388,0.00647563,0.00253888,0.00609052,0.00251101,0.0101256,0.00399347,0.00204942,0.00404802,0.00271724,0.00489207,0.00932656,0.00755324,0.0029668,0.00544481,0.0120928,0.00648557,0.00286219,0.00204778,0.0023781,0.00216904,0.00300591,0.00269911,0.00186558,0.00264039,0.00272469,0.00251757,0.00258022,0.00551812,0.00153134,0.0121679,0.0116107,0.00646972,0.0031946,0.0106452,0.00289112,0.00649703,0.00319585,0.00210131,0.00779987,0.00352929,0.00581385,0.00654014,0.00788287,0.00305317,0.00461757,0.00687495,0.00598765,0.000868453,0.0025191,0.00139605,0.00228227,0.00168134,0.00236225,0.00235637,0.00245798,0.00105006,0.00201788,0.00164835
93,0.0115229,0.00579369,0.00455615,0.00235729,0.00624186,0.0132605,0.00629374,0.00250816,0.00618554,0.00247042,0.0100298,0.00409832,0.00203646,0.00403584,0.00274195,0.00509171,0.00931644,0.00755184,0.00309207,0.00565765,0.0120993,0.00643206,0.0028742,0.00206667,0.0024229,0.00222038,0.00301533,0.0027195,0.00185284,0.00281906,0.00272495,0.00249387,0.00256413,0.00553069,0.00166258,0.0121779,0.0116348,0.00634184,0.00321698,0.0106677,0.00291124,0.00648446,0.00331573,0.00222629,0.00780074,0.00362544,0.00599274,0.00655169,0.00794489,0.00315282,0.00479575,0.00687449,0.00595946,0.000897035,0.00266928,0.00154096,0.00244637,0.00167577,0.002385,0.0023902,0.0025099,0.00106721,0.00202196,0.00166262
94,0.0115323,0.00579095,0.00455593,0.0024887,0.00623516,0.0132747,0.00611701,0.00247291,0.0062828,0.00242502,0.00993153,0.00419593,0.00201952,0.00403018,0.00276622,0.00528536,0.00930066,0.00754935,0.00322673,0.00585426,0.0121005,0.00638036,0.0028832,0.00208464,0.00246303,0.00227258,0.00302504,0.00273954,0.00184561,0.00298318,0.00272091,0.00246487,0.0025438,0.00554027,0.00178987,0.0121789,0.0116603,0.00622538,0.0032254,0.0106745,0.00291679,0.00647855,0.0034215,0.00234137,0.00779377,0.00371359,0.00615558,0.00656009,0.00800262,0.00325284,0.00495922,0.00688007,0.00593457,0.00091826,0.00280592,0.00167849,0.00259718,0.00167218,0.00240406,0.0024212,0.00256408,0.00107574,0.00201395,0.00166713
95,0.0115434,0.00578552,0.00455411,0.00261036,0.0062343,0.013281,0.00594812,0.00243353,0.00638055,0.00237592,0.00983241,0.00428353,0.00200039,0.00403212,0.00278625,0.00546899,0.00927893,0.00754804,0.00336726,0.00603213,0.0120967,0.00633152,0.00288951,0.00210118,0.00249964,0.00232372,0.00303547,0.0027586,0.0018437,0.0031329,0.00271317,0.00243133,0.00251989,0.00554662,0.0019067,0.0121704,0.0116863,0.00612027,0.0032188,0.0106647,0.00290703,0.00648004,0.00350853,0.0024428,0.0077775,0.00379021,0.00629817,0.00656618,0.00805444,0.00335037,0.00510466,0.00689205,0.00591353,0.00093132,0.00292513,0.00180434,0.00273071,0.00167134,0.00241958,0.00244921,0.00261875,0.00107479,0.00199281,0.00166098
96,0.0115562,0.00577725,0.00455108,0.00271951,0.0062387,0.0132797,0.00578987,0.0023907,0.00647742,0.0023241,0.00973376,0.00435986,0.0019801,0.00404176,0.00279967,0.00563887,0.00925164,0.00754854,0.00350994,0.00618893,0.0120886,0.00628576,0.0028936,0.00211518,0.00253287,0.00237135,0.00304705,0.00277605,0.0018462,0.00326734,0.00270246,0.0023942,0.00249321,0.00554969,0.00200952,0.0121528,0.0117123,0.00602557,0.00319769,0.0106395,0.0028827,0.00648884,0.00357488,0.00252865,0.00775199,0.00385408,0.00641913,0.0065706,0.00809896,0.00344338,0.00523096,0.00691004,0.00589608,0.000936463,0.00302536,0.00191619,0.00284537,0.0016727,0.00243167,0.0024738,0.00267246,0.00106471,0.00195904,0.00164467
97,0.0115706,0.00576642,0.00454734,0.00281333,0.00624757,0.013272,0.00564442,0.00234537,0.00657243,0.00227069,0.00963659,0.00442518,0.00195865,0.00405841,0.00280593,0.00579136,0.00921968,0.00754973,0.00365141,0.00632182,0.0120772,0.00624278,0.00289604,0.00212469,0.00256127,0.0024122,0.00306009,0.00279157,0.00185162,0.00338391,0.00268966,0.00235467,0.00246468,0.0055497,0.00209713,0.0121274,0.0117381,0.00594008,0.0031639,0.0106009,0.00284571,0.00650428,0.00362054,0.00259863,0.00771838,0.00390595,0.0065192,0.00657397,0.00813504,0.0035308,0.00533868,0.00693293,0.0058815,0.000934935,0.00310697,0.00201332,0.00294147,0.00167465,0.00244015,0.00249441,0.00272424,0.00104701,0.00191445,0.00161985
98,0.0115862,0.00575367,0.00454344,0.0028905,0.00626007,0.0132592,0.00551323,0.00229858,0.00666491,0.00221663,0.00954167,0.0044801,0.0019358,0.00408087,0.00280525,0.0059245,0.00918427,0.0075501,0.00378885,0.00642951,0.0120635,0.00620212,0.0028974,0.00212834,0.00258358,0.00244405,0.00307461,0.002805,0.00185866,0.00348072,0.00267562,0.00231389,0.00243519,0.00554702,0.0021698,0.012096,0.0117637,0.00586245,0.00312015,0.0105519,0.00279885,0.00652548,0.00364694,0.00265379,0.00767861,0.00394801,0.00660039,0.00657676,0.00816192,0.00361244,0.00542936,0.00695912,0.00586893,0.000928546,0.00317169,0.00209624,0.00302058,0.00167526,0.00244477,0.00251066,0.00277372,0.00102387,0.00186174,0.00158895
99,0.0116024,0.00573962,0.0045399,0.00295041,0.00627518,0.0132423,0.00539653,0.00225147,0.00675417,0.00216275,0.0094498,0.00452511,0.00191116,0.00410776,0.00279809,0.00603721,0.0091467,0.00754821,0.00392077,0.00651181,0.0120486,0.0061635,0.00289833,0.00212495,0.00259882,0.00246525,0.00309063,0.0028164,0.00186647,0.00355735,0.00266124,0.00227302,0.00240569,0.00554206,0.00222851,0.0120607,0.0117888,0.00579157,0.00306928,0.0104953,0.00274514,0.0065516,0.00365674,0.00269558,0.0076348,0.0039824,0.0066649,0.00657924,0.00817938,0.00368844,0.00550477,0.00698702,0.00585759,0.000919022,0.00322152,0.00216598,0.00308456,0.00167313,0.00244551,0.00252224,0.00282066,0.000997414,0.00180372,0.00155433
100,0.0116187,0.00572507,0.00453709,0.00299528,0.0062921,0.0132226,0.00529371,0.00220505,0.00683963,0.00211,0.00936168,0.00456081,0.00188503,0.00413762,0.00278516,0.00613117,0.00910823,0.00754348,0.00404653,0.00657159,0.0120332,0.0061268,0.0028992,0.00211508,0.00260772,0.00247668,0.00310779,0.00282576,0.00187457,0.00361581,0.00264712,0.00223304,0.00237689,0.00553524,0.00227445,0.0120232,0.011813,0.0057266,0.00301403,0.010434,0.00268736,0.00658176,0.00365287,0.00272574,0.00758875,0.00401075,0.00671464,0.00658172,0.00818786,0.00375918,0.0055666,0.0070151,0.00584681,0.000907812,0.00325832,0.00222387,0.00313511,0.00166754,0.00244244,0.0025289,0.00286492,0.000969473,0.00174298,0.00151806
101,0.0116343,0.00571069,0.00453522,0.00302863,0.00631023,0.0132015,0.00520331,0.00216011,0.00692072,0.00205912,0.00927801,0.00458822,0.00185762,0.00416915,0.00276783,0.00620952,0.00906988,0.00753536,0.00416623,0.00661304,0.0120179,0.00609224,0.00290013,0.00209996,0.00261131,0.0024803,0.00312542,0.00283292,0.00188245,0.00365891,0.00263363,0.00219463,0.00234927,0.00552685,0.00230879,0.0119853,0.0118358,0.00566743,0.00295649,0.0103698,0.00262769,0.00661533,0.0036381,0.00274569,0.00754188,0.00403396,0.00675108,0.00658425,0.00818818,0.00382452,0.0056161,0.00704216,0.0058362,0.000895847,0.00328351,0.00227096,0.00317345,0.00165834,0.00243568,0.00253052,0.00290586,0.000941253,0.00168147,0.00148156
102,0.0116485,0.00569711,0.00453424,0.0030548,0.00632934,0.0131798,0.00512391,0.00211728,0.00699693,0.00201068,0.0091994,0.00460796,0.00182985,0.00420125,0.00274745,0.00627621,0.00903249,0.0075242,0.00427982,0.00664136,0.0120027,0.00606033,0.00290096,0.0020818,0.00261143,0.00247918,0.00314239,0.00283765,0.00188996,0.0036903,0.00262076,0.00215821,0.00232308,0.00551708,0.00233254,0.0119479,0.0118568,0.00561465,0.00289809,0.0103039,0.00256762,0.00665191,0.00361404,0.00275658,0.00749523,0.00405257,0.00677529,0.00658665,0.00818124,0.00388372,0.00565413,0.00706732,0.00582582,0.000883527,0.00329816,0.00230798,0.00320046,0.00164555,0.00242519,0.00252726,0.00294244,0.000913332,0.00162043,0.00144563
